Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kareem Abdul-Jabbar*,1988,C,40.0,LAL,80.0,80.0,2308.0,480.0,903.0,0.532,0.0,1.0,0.0,480.0,902.0,0.532,0.532,205.0,269.0,0.762,118.0,360.0,478.0,135.0,48.0,92.0,159.0,216.0,1165.0
Mark Acres,1988,C,25.0,BOS,79.0,5.0,1151.0,108.0,203.0,0.532,0.0,0.0,0.0,108.0,203.0,0.532,0.532,71.0,111.0,0.64,105.0,165.0,270.0,42.0,29.0,27.0,54.0,198.0,287.0
Alvan Adams,1988,C,33.0,PHO,82.0,25.0,1646.0,251.0,506.0,0.496,1.0,2.0,0.5,250.0,504.0,0.496,0.497,108.0,128.0,0.844,118.0,247.0,365.0,183.0,82.0,41.0,140.0,245.0,611.0
Michael Adams,1988,PG,25.0,DEN,82.0,75.0,2778.0,416.0,927.0,0.449,139.0,379.0,0.367,277.0,548.0,0.505,0.524,166.0,199.0,0.834,40.0,183.0,223.0,503.0,168.0,16.0,144.0,138.0,1137.0
Mark Aguirre,1988,SF,28.0,DAL,77.0,77.0,2610.0,746.0,1571.0,0.475,52.0,172.0,0.302,694.0,1399.0,0.496,0.491,388.0,504.0,0.77,182.0,252.0,434.0,278.0,70.0,57.0,203.0,223.0,1932.0
Danny Ainge,1988,SG,28.0,BOS,81.0,81.0,3018.0,482.0,982.0,0.491,148.0,357.0,0.415,334.0,625.0,0.534,0.566,158.0,180.0,0.878,59.0,190.0,249.0,503.0,115.0,17.0,153.0,203.0,1270.0
Mark Alarie,1988,PF,24.0,WSB,63.0,0.0,769.0,144.0,300.0,0.48,4.0,18.0,0.222,140.0,282.0,0.496,0.487,35.0,49.0,0.714,70.0,90.0,160.0,39.0,10.0,12.0,50.0,107.0,327.0
Steve Alford,1988,PG,23.0,DAL,28.0,0.0,197.0,21.0,55.0,0.382,1.0,8.0,0.125,20.0,47.0,0.426,0.391,16.0,17.0,0.941,3.0,20.0,23.0,23.0,17.0,3.0,12.0,23.0,59.0
Greg Anderson,1988,PF,23.0,SAS,82.0,45.0,1984.0,379.0,756.0,0.501,1.0,5.0,0.2,378.0,751.0,0.503,0.502,198.0,328.0,0.604,161.0,352.0,513.0,79.0,54.0,122.0,143.0,228.0,957.0
Richard Anderson,1988,PF,27.0,TOT,74.0,3.0,1350.0,171.0,439.0,0.39,48.0,150.0,0.32,123.0,289.0,0.426,0.444,58.0,77.0,0.753,91.0,212.0,303.0,112.0,51.0,16.0,61.0,137.0,448.0
Richard Anderson,1988,PF,27.0,HOU,12.0,0.0,53.0,11.0,26.0,0.423,6.0,15.0,0.4,5.0,11.0,0.455,0.538,4.0,5.0,0.8,9.0,8.0,17.0,4.0,1.0,0.0,1.0,4.0,32.0
Richard Anderson,1988,PF,27.0,POR,62.0,3.0,1297.0,160.0,413.0,0.387,42.0,135.0,0.311,118.0,278.0,0.424,0.438,54.0,72.0,0.75,82.0,204.0,286.0,108.0,50.0,16.0,60.0,133.0,416.0
Ron Anderson,1988,SF,29.0,IND,74.0,1.0,1097.0,217.0,436.0,0.498,0.0,2.0,0.0,217.0,434.0,0.5,0.498,108.0,141.0,0.766,89.0,127.0,216.0,78.0,41.0,6.0,73.0,98.0,542.0
Joe Arlauckas,1988,SF,22.0,SAC,9.0,0.0,85.0,14.0,43.0,0.326,0.0,0.0,0.0,14.0,43.0,0.326,0.326,6.0,8.0,0.75,6.0,7.0,13.0,8.0,3.0,4.0,4.0,16.0,34.0
Vincent Askew,1988,SG,21.0,PHI,14.0,2.0,234.0,22.0,74.0,0.297,0.0,0.0,0.0,22.0,74.0,0.297,0.297,8.0,11.0,0.727,6.0,16.0,22.0,33.0,10.0,6.0,12.0,12.0,52.0
John Bagley,1988,PG,27.0,NJN,82.0,74.0,2774.0,393.0,896.0,0.439,47.0,161.0,0.292,346.0,735.0,0.471,0.465,148.0,180.0,0.822,61.0,196.0,257.0,479.0,110.0,10.0,201.0,162.0,981.0
James Bailey,1988,PF,30.0,PHO,65.0,0.0,869.0,109.0,241.0,0.452,0.0,4.0,0.0,109.0,237.0,0.46,0.452,70.0,89.0,0.787,73.0,137.0,210.0,42.0,17.0,28.0,70.0,180.0,288.0
Thurl Bailey,1988,SF,26.0,UTA,82.0,10.0,2804.0,633.0,1286.0,0.492,1.0,3.0,0.333,632.0,1283.0,0.493,0.493,337.0,408.0,0.826,134.0,397.0,531.0,158.0,49.0,125.0,190.0,186.0,1604.0
Charles Barkley*,1988,PF,24.0,PHI,80.0,80.0,3170.0,753.0,1283.0,0.587,44.0,157.0,0.28,709.0,1126.0,0.63,0.604,714.0,951.0,0.751,385.0,566.0,951.0,254.0,100.0,103.0,304.0,278.0,2264.0
John Battle,1988,SG,25.0,ATL,67.0,1.0,1227.0,278.0,613.0,0.454,16.0,41.0,0.39,262.0,572.0,0.458,0.467,141.0,188.0,0.75,26.0,87.0,113.0,158.0,31.0,5.0,75.0,84.0,713.0
William Bedford,1988,C,24.0,DET,38.0,0.0,298.0,44.0,101.0,0.436,0.0,0.0,0.0,44.0,101.0,0.436,0.436,13.0,23.0,0.565,27.0,38.0,65.0,4.0,8.0,17.0,19.0,47.0,101.0
Benoit Benjamin,1988,C,23.0,LAC,66.0,59.0,2171.0,340.0,693.0,0.491,0.0,8.0,0.0,340.0,685.0,0.496,0.491,180.0,255.0,0.706,112.0,418.0,530.0,172.0,50.0,225.0,223.0,203.0,860.0
Kent Benson,1988,C,33.0,CLE,2.0,0.0,12.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,5.0
Walter Berry,1988,SF,23.0,SAS,73.0,56.0,1922.0,540.0,960.0,0.563,0.0,0.0,0.0,540.0,960.0,0.563,0.563,192.0,320.0,0.6,176.0,219.0,395.0,110.0,55.0,63.0,162.0,207.0,1272.0
Larry Bird*,1988,SF,31.0,BOS,76.0,75.0,2965.0,881.0,1672.0,0.527,98.0,237.0,0.414,783.0,1435.0,0.546,0.556,415.0,453.0,0.916,108.0,595.0,703.0,467.0,125.0,57.0,213.0,157.0,2275.0
Otis Birdsong,1988,SG,32.0,NJN,67.0,59.0,1882.0,337.0,736.0,0.458,9.0,25.0,0.36,328.0,711.0,0.461,0.464,47.0,92.0,0.511,73.0,94.0,167.0,222.0,54.0,11.0,129.0,143.0,730.0
Uwe Blab,1988,C,25.0,DAL,73.0,1.0,658.0,58.0,132.0,0.439,0.0,0.0,0.0,58.0,132.0,0.439,0.439,46.0,65.0,0.708,52.0,82.0,134.0,35.0,8.0,29.0,49.0,108.0,162.0
Rolando Blackman,1988,SG,28.0,DAL,71.0,69.0,2580.0,497.0,1050.0,0.473,0.0,5.0,0.0,497.0,1045.0,0.476,0.473,331.0,379.0,0.873,82.0,164.0,246.0,262.0,64.0,18.0,144.0,112.0,1325.0
Nate Blackwell,1988,PG,22.0,SAS,10.0,0.0,112.0,15.0,41.0,0.366,2.0,11.0,0.182,13.0,30.0,0.433,0.39,5.0,6.0,0.833,2.0,4.0,6.0,18.0,3.0,0.0,8.0,16.0,37.0
Muggsy Bogues,1988,PG,23.0,WSB,79.0,14.0,1628.0,166.0,426.0,0.39,3.0,16.0,0.188,163.0,410.0,0.398,0.393,58.0,74.0,0.784,35.0,101.0,136.0,404.0,127.0,3.0,101.0,138.0,393.0
Manute Bol,1988,C,25.0,WSB,77.0,4.0,1136.0,75.0,165.0,0.455,0.0,1.0,0.0,75.0,164.0,0.457,0.455,26.0,49.0,0.531,72.0,203.0,275.0,13.0,11.0,208.0,35.0,160.0,176.0
Dudley Bradley,1988,SG,30.0,TOT,65.0,15.0,1437.0,156.0,365.0,0.427,37.0,102.0,0.363,119.0,263.0,0.452,0.478,74.0,97.0,0.763,25.0,102.0,127.0,151.0,114.0,43.0,88.0,172.0,423.0
Dudley Bradley,1988,SG,30.0,MIL,2.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
Dudley Bradley,1988,SG,30.0,NJN,63.0,15.0,1432.0,156.0,364.0,0.429,37.0,101.0,0.366,119.0,263.0,0.452,0.479,74.0,97.0,0.763,25.0,101.0,126.0,150.0,114.0,43.0,88.0,170.0,423.0
Adrian Branch,1988,SF,24.0,NJN,20.0,3.0,308.0,56.0,134.0,0.418,1.0,5.0,0.2,55.0,129.0,0.426,0.422,20.0,23.0,0.87,20.0,28.0,48.0,16.0,16.0,11.0,29.0,41.0,133.0
Randy Breuer,1988,C,27.0,MIL,81.0,73.0,2258.0,390.0,788.0,0.495,0.0,0.0,0.0,390.0,788.0,0.495,0.495,188.0,286.0,0.657,191.0,360.0,551.0,103.0,46.0,107.0,107.0,198.0,968.0
Frank Brickowski,1988,C,28.0,SAS,70.0,68.0,2227.0,425.0,805.0,0.528,1.0,5.0,0.2,424.0,800.0,0.53,0.529,268.0,349.0,0.768,167.0,316.0,483.0,266.0,74.0,36.0,207.0,275.0,1119.0
Michael Brooks,1988,SF,29.0,DEN,16.0,0.0,133.0,20.0,49.0,0.408,0.0,0.0,0.0,20.0,49.0,0.408,0.408,3.0,4.0,0.75,19.0,25.0,44.0,13.0,4.0,1.0,12.0,21.0,43.0
Mike Brown,1988,C,24.0,CHI,46.0,27.0,591.0,78.0,174.0,0.448,0.0,1.0,0.0,78.0,173.0,0.451,0.448,41.0,71.0,0.577,66.0,93.0,159.0,28.0,11.0,4.0,38.0,85.0,197.0
Steve Burtt,1988,SG,25.0,LAC,19.0,0.0,312.0,62.0,138.0,0.449,0.0,4.0,0.0,62.0,134.0,0.463,0.449,47.0,69.0,0.681,6.0,21.0,27.0,38.0,10.0,5.0,40.0,56.0,171.0
Michael Cage,1988,PF,26.0,LAC,72.0,70.0,2660.0,360.0,766.0,0.47,0.0,1.0,0.0,360.0,765.0,0.471,0.47,326.0,474.0,0.688,371.0,567.0,938.0,110.0,91.0,58.0,160.0,194.0,1046.0
Tony Campbell,1988,SF,25.0,LAL,13.0,1.0,242.0,57.0,101.0,0.564,1.0,3.0,0.333,56.0,98.0,0.571,0.569,28.0,39.0,0.718,8.0,19.0,27.0,15.0,11.0,2.0,26.0,41.0,143.0
Rick Carlisle,1988,SG,28.0,NYK,26.0,0.0,204.0,29.0,67.0,0.433,6.0,17.0,0.353,23.0,50.0,0.46,0.478,10.0,11.0,0.909,6.0,7.0,13.0,32.0,11.0,4.0,22.0,39.0,74.0
Antoine Carr,1988,PF,26.0,ATL,80.0,2.0,1483.0,281.0,517.0,0.544,1.0,4.0,0.25,280.0,513.0,0.546,0.544,142.0,182.0,0.78,94.0,195.0,289.0,103.0,38.0,83.0,116.0,272.0,705.0
Joe Barry Carroll,1988,C,29.0,TOT,77.0,30.0,2004.0,402.0,924.0,0.435,0.0,2.0,0.0,402.0,922.0,0.436,0.435,172.0,225.0,0.764,131.0,358.0,489.0,113.0,50.0,106.0,164.0,195.0,976.0
Joe Barry Carroll,1988,C,29.0,GSW,14.0,14.0,408.0,79.0,209.0,0.378,0.0,1.0,0.0,79.0,208.0,0.38,0.378,59.0,74.0,0.797,21.0,72.0,93.0,19.0,13.0,25.0,43.0,46.0,217.0
Joe Barry Carroll,1988,C,29.0,HOU,63.0,16.0,1596.0,323.0,715.0,0.452,0.0,1.0,0.0,323.0,714.0,0.452,0.452,113.0,151.0,0.748,110.0,286.0,396.0,94.0,37.0,81.0,121.0,149.0,759.0
Bill Cartwright,1988,C,30.0,NYK,82.0,4.0,1676.0,287.0,528.0,0.544,0.0,0.0,0.0,287.0,528.0,0.544,0.544,340.0,426.0,0.798,127.0,257.0,384.0,85.0,43.0,43.0,135.0,234.0,914.0
Terry Catledge,1988,PF,24.0,WSB,70.0,40.0,1610.0,296.0,585.0,0.506,0.0,2.0,0.0,296.0,583.0,0.508,0.506,154.0,235.0,0.655,180.0,217.0,397.0,63.0,33.0,9.0,101.0,172.0,746.0
Tom Chambers,1988,PF,28.0,SEA,82.0,82.0,2680.0,611.0,1364.0,0.448,33.0,109.0,0.303,578.0,1255.0,0.461,0.46,419.0,519.0,0.807,135.0,355.0,490.0,212.0,87.0,53.0,209.0,297.0,1674.0
Maurice Cheeks*,1988,PG,31.0,PHI,79.0,79.0,2871.0,428.0,865.0,0.495,3.0,22.0,0.136,425.0,843.0,0.504,0.497,227.0,275.0,0.825,59.0,194.0,253.0,635.0,167.0,22.0,160.0,116.0,1086.0
Ben Coleman,1988,PF,26.0,TOT,70.0,24.0,1498.0,226.0,453.0,0.499,0.0,3.0,0.0,226.0,450.0,0.502,0.499,141.0,185.0,0.762,116.0,234.0,350.0,62.0,43.0,41.0,127.0,230.0,593.0
Ben Coleman,1988,PF,26.0,NJN,27.0,10.0,657.0,116.0,240.0,0.483,0.0,2.0,0.0,116.0,238.0,0.487,0.483,65.0,84.0,0.774,58.0,115.0,173.0,39.0,28.0,16.0,72.0,110.0,297.0
Ben Coleman,1988,PF,26.0,PHI,43.0,14.0,841.0,110.0,213.0,0.516,0.0,1.0,0.0,110.0,212.0,0.519,0.516,76.0,101.0,0.752,58.0,119.0,177.0,23.0,15.0,25.0,55.0,120.0,296.0
Norris Coleman,1988,SF,26.0,LAC,29.0,11.0,431.0,66.0,191.0,0.346,1.0,2.0,0.5,65.0,189.0,0.344,0.348,20.0,36.0,0.556,36.0,45.0,81.0,13.0,11.0,6.0,16.0,51.0,153.0
Steve Colter,1988,PG,25.0,TOT,68.0,53.0,1513.0,203.0,441.0,0.46,3.0,10.0,0.3,200.0,431.0,0.464,0.464,75.0,95.0,0.789,58.0,115.0,173.0,261.0,62.0,14.0,88.0,132.0,484.0
Steve Colter,1988,PG,25.0,PHI,12.0,0.0,152.0,15.0,40.0,0.375,0.0,0.0,0.0,15.0,40.0,0.375,0.375,7.0,9.0,0.778,7.0,11.0,18.0,26.0,6.0,0.0,11.0,20.0,37.0
Steve Colter,1988,PG,25.0,WSB,56.0,53.0,1361.0,188.0,401.0,0.469,3.0,10.0,0.3,185.0,391.0,0.473,0.473,68.0,86.0,0.791,51.0,104.0,155.0,235.0,56.0,14.0,77.0,112.0,447.0
Dallas Comegys,1988,PF,23.0,NJN,75.0,17.0,1122.0,156.0,363.0,0.43,0.0,1.0,0.0,156.0,362.0,0.431,0.43,106.0,150.0,0.707,54.0,164.0,218.0,65.0,36.0,70.0,116.0,175.0,418.0
Lester Conner,1988,PG,28.0,HOU,52.0,3.0,399.0,50.0,108.0,0.463,0.0,7.0,0.0,50.0,101.0,0.495,0.463,32.0,41.0,0.78,20.0,18.0,38.0,59.0,38.0,1.0,33.0,31.0,132.0
Jeff Cook,1988,PF,31.0,PHO,33.0,0.0,359.0,14.0,59.0,0.237,0.0,1.0,0.0,14.0,58.0,0.241,0.237,23.0,28.0,0.821,37.0,69.0,106.0,14.0,9.0,8.0,14.0,64.0,51.0
Michael Cooper,1988,SG,31.0,LAL,61.0,8.0,1793.0,189.0,482.0,0.392,57.0,178.0,0.32,132.0,304.0,0.434,0.451,97.0,113.0,0.858,50.0,178.0,228.0,289.0,66.0,26.0,101.0,136.0,532.0
Wayne Cooper,1988,C,31.0,DEN,45.0,32.0,865.0,118.0,270.0,0.437,0.0,1.0,0.0,118.0,269.0,0.439,0.437,50.0,67.0,0.746,98.0,172.0,270.0,30.0,12.0,94.0,59.0,145.0,286.0
Tyrone Corbin,1988,SF,25.0,TOT,84.0,5.0,1739.0,257.0,525.0,0.49,1.0,6.0,0.167,256.0,519.0,0.493,0.49,110.0,138.0,0.797,127.0,223.0,350.0,115.0,72.0,18.0,104.0,181.0,625.0
Tyrone Corbin,1988,SF,25.0,CLE,54.0,4.0,1148.0,158.0,322.0,0.491,0.0,3.0,0.0,158.0,319.0,0.495,0.491,77.0,98.0,0.786,79.0,141.0,220.0,56.0,42.0,15.0,66.0,128.0,393.0
Tyrone Corbin,1988,SF,25.0,PHO,30.0,1.0,591.0,99.0,203.0,0.488,1.0,3.0,0.333,98.0,200.0,0.49,0.49,33.0,40.0,0.825,48.0,82.0,130.0,59.0,30.0,3.0,38.0,53.0,232.0
Dave Corzine,1988,C,31.0,CHI,80.0,32.0,2328.0,344.0,715.0,0.481,1.0,9.0,0.111,343.0,706.0,0.486,0.482,115.0,153.0,0.752,170.0,357.0,527.0,154.0,36.0,95.0,109.0,149.0,804.0
Winston Crite,1988,SF,22.0,PHO,29.0,0.0,258.0,34.0,68.0,0.5,0.0,0.0,0.0,34.0,68.0,0.5,0.5,19.0,25.0,0.76,27.0,37.0,64.0,15.0,5.0,8.0,25.0,42.0,87.0
Pat Cummings,1988,PF,31.0,NYK,62.0,9.0,946.0,140.0,307.0,0.456,0.0,1.0,0.0,140.0,306.0,0.458,0.456,59.0,80.0,0.738,82.0,153.0,235.0,37.0,20.0,10.0,65.0,143.0,339.0
Terry Cummings,1988,PF,26.0,MIL,76.0,76.0,2629.0,675.0,1392.0,0.485,1.0,3.0,0.333,674.0,1389.0,0.485,0.485,270.0,406.0,0.665,184.0,369.0,553.0,181.0,78.0,46.0,170.0,274.0,1621.0
Earl Cureton,1988,PF,30.0,LAC,69.0,11.0,1128.0,133.0,310.0,0.429,0.0,3.0,0.0,133.0,307.0,0.433,0.429,33.0,63.0,0.524,97.0,174.0,271.0,63.0,32.0,36.0,58.0,135.0,299.0
Dell Curry,1988,SG,23.0,CLE,79.0,8.0,1499.0,340.0,742.0,0.458,28.0,81.0,0.346,312.0,661.0,0.472,0.477,79.0,101.0,0.782,43.0,123.0,166.0,149.0,94.0,22.0,108.0,128.0,787.0
Quintin Dailey,1988,SG,27.0,LAC,67.0,7.0,1282.0,328.0,755.0,0.434,2.0,12.0,0.167,326.0,743.0,0.439,0.436,243.0,313.0,0.776,62.0,92.0,154.0,109.0,69.0,4.0,123.0,128.0,901.0
Adrian Dantley*,1988,SF,32.0,DET,69.0,50.0,2144.0,444.0,863.0,0.514,0.0,2.0,0.0,444.0,861.0,0.516,0.514,492.0,572.0,0.86,84.0,143.0,227.0,171.0,39.0,10.0,135.0,144.0,1380.0
Brad Daugherty,1988,C,22.0,CLE,79.0,78.0,2957.0,551.0,1081.0,0.51,0.0,2.0,0.0,551.0,1079.0,0.511,0.51,378.0,528.0,0.716,151.0,514.0,665.0,333.0,48.0,56.0,267.0,235.0,1480.0
Brad Davis,1988,PG,32.0,DAL,75.0,12.0,1480.0,208.0,415.0,0.501,30.0,74.0,0.405,178.0,341.0,0.522,0.537,91.0,108.0,0.843,18.0,84.0,102.0,303.0,51.0,18.0,91.0,149.0,537.0
Charles Davis,1988,SF,29.0,TOT,21.0,0.0,226.0,48.0,115.0,0.417,1.0,17.0,0.059,47.0,98.0,0.48,0.422,7.0,10.0,0.7,16.0,25.0,41.0,20.0,2.0,4.0,18.0,29.0,104.0
Charles Davis,1988,SF,29.0,MIL,5.0,0.0,39.0,6.0,18.0,0.333,0.0,2.0,0.0,6.0,16.0,0.375,0.333,0.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,1.0,5.0,4.0,12.0
Charles Davis,1988,SF,29.0,SAS,16.0,0.0,187.0,42.0,97.0,0.433,1.0,15.0,0.067,41.0,82.0,0.5,0.438,7.0,10.0,0.7,15.0,23.0,38.0,17.0,0.0,3.0,13.0,25.0,92.0
