Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kareem Abdul-Jabbar*,1983,C,35.0,LAL,79.0,79.0,2554.0,722.0,1228.0,0.588,0.0,2.0,0.0,722.0,1226.0,0.589,0.588,278.0,371.0,0.749,167.0,425.0,592.0,200.0,61.0,170.0,200.0,220.0,1722.0
Alvan Adams,1983,C,28.0,PHO,80.0,75.0,2447.0,477.0,981.0,0.486,1.0,3.0,0.333,476.0,978.0,0.487,0.487,180.0,217.0,0.829,161.0,387.0,548.0,376.0,114.0,74.0,242.0,287.0,1135.0
Mark Aguirre,1983,SF,23.0,DAL,81.0,75.0,2784.0,767.0,1589.0,0.483,16.0,76.0,0.211,751.0,1513.0,0.496,0.488,429.0,589.0,0.728,191.0,317.0,508.0,332.0,80.0,26.0,261.0,247.0,1979.0
Danny Ainge,1983,SG,23.0,BOS,80.0,76.0,2048.0,357.0,720.0,0.496,5.0,29.0,0.172,352.0,691.0,0.509,0.499,72.0,97.0,0.742,83.0,131.0,214.0,251.0,109.0,6.0,98.0,259.0,791.0
Dwight Anderson,1983,PG,22.0,DEN,5.0,0.0,33.0,7.0,14.0,0.5,0.0,0.0,0.0,7.0,14.0,0.5,0.5,7.0,10.0,0.7,0.0,2.0,2.0,3.0,1.0,0.0,5.0,7.0,21.0
J.J. Anderson,1983,SF,22.0,TOT,65.0,2.0,1202.0,190.0,379.0,0.501,0.0,4.0,0.0,190.0,375.0,0.507,0.501,100.0,175.0,0.571,119.0,175.0,294.0,67.0,63.0,21.0,79.0,153.0,480.0
J.J. Anderson,1983,SF,22.0,PHI,13.0,0.0,48.0,8.0,22.0,0.364,0.0,1.0,0.0,8.0,21.0,0.381,0.364,1.0,3.0,0.333,4.0,8.0,12.0,1.0,1.0,0.0,5.0,6.0,17.0
J.J. Anderson,1983,SF,22.0,UTA,52.0,2.0,1154.0,182.0,357.0,0.51,0.0,3.0,0.0,182.0,354.0,0.514,0.51,99.0,172.0,0.576,115.0,167.0,282.0,66.0,62.0,21.0,74.0,147.0,463.0
Richard Anderson,1983,C,22.0,SDC,78.0,5.0,1274.0,174.0,431.0,0.404,7.0,19.0,0.368,167.0,412.0,0.405,0.412,48.0,69.0,0.696,111.0,161.0,272.0,120.0,57.0,26.0,93.0,170.0,403.0
Tiny Archibald*,1983,PG,34.0,BOS,66.0,19.0,1811.0,235.0,553.0,0.425,5.0,24.0,0.208,230.0,529.0,0.435,0.429,220.0,296.0,0.743,25.0,66.0,91.0,409.0,38.0,4.0,163.0,110.0,695.0
