Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kareem Abdul-Jabbar*,1984,C,36.0,LAL,80.0,80.0,2622.0,716.0,1238.0,0.578,0.0,1.0,0.0,716.0,1237.0,0.579,0.578,285.0,394.0,0.723,169.0,418.0,587.0,211.0,55.0,143.0,221.0,211.0,1717.0
Alvan Adams,1984,C,29.0,PHO,70.0,13.0,1452.0,269.0,582.0,0.462,0.0,4.0,0.0,269.0,578.0,0.465,0.462,132.0,160.0,0.825,118.0,201.0,319.0,219.0,73.0,31.0,117.0,195.0,670.0
Mark Aguirre,1984,SF,24.0,DAL,79.0,79.0,2900.0,925.0,1765.0,0.524,15.0,56.0,0.268,910.0,1709.0,0.532,0.528,465.0,621.0,0.749,161.0,308.0,469.0,358.0,80.0,22.0,285.0,246.0,2330.0
Danny Ainge,1984,SG,24.0,BOS,71.0,3.0,1154.0,166.0,361.0,0.46,6.0,22.0,0.273,160.0,339.0,0.472,0.468,46.0,56.0,0.821,29.0,87.0,116.0,162.0,41.0,4.0,70.0,143.0,384.0
J.J. Anderson,1984,SF,23.0,UTA,48.0,0.0,311.0,55.0,130.0,0.423,0.0,3.0,0.0,55.0,127.0,0.433,0.423,12.0,29.0,0.414,38.0,25.0,63.0,22.0,15.0,9.0,20.0,28.0,122.0
Richard Anderson,1984,PF,23.0,DEN,78.0,17.0,1380.0,272.0,638.0,0.426,3.0,19.0,0.158,269.0,619.0,0.435,0.429,116.0,150.0,0.773,136.0,270.0,406.0,193.0,46.0,28.0,109.0,183.0,663.0
Tiny Archibald*,1984,PG,35.0,MIL,46.0,46.0,1038.0,136.0,279.0,0.487,4.0,18.0,0.222,132.0,261.0,0.506,0.495,64.0,101.0,0.634,16.0,60.0,76.0,160.0,33.0,0.0,78.0,78.0,340.0
Ken Austin,1984,SF,22.0,DET,7.0,0.0,28.0,6.0,13.0,0.462,0.0,0.0,0.0,6.0,13.0,0.462,0.462,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,7.0,12.0
John Bagley,1984,PG,23.0,CLE,76.0,19.0,1712.0,257.0,607.0,0.423,2.0,17.0,0.118,255.0,590.0,0.432,0.425,157.0,198.0,0.793,49.0,107.0,156.0,333.0,78.0,4.0,170.0,113.0,673.0
James Bailey,1984,PF,26.0,HOU,73.0,0.0,1174.0,254.0,517.0,0.491,0.0,1.0,0.0,254.0,516.0,0.492,0.491,138.0,192.0,0.719,104.0,190.0,294.0,79.0,33.0,40.0,101.0,197.0,646.0
Thurl Bailey,1984,PF,22.0,UTA,81.0,54.0,2009.0,302.0,590.0,0.512,0.0,0.0,0.0,302.0,590.0,0.512,0.512,88.0,117.0,0.752,115.0,349.0,464.0,129.0,38.0,122.0,105.0,193.0,692.0
Greg Ballard,1984,SF,29.0,WSB,82.0,82.0,2701.0,510.0,1061.0,0.481,2.0,15.0,0.133,508.0,1046.0,0.486,0.482,166.0,208.0,0.798,140.0,348.0,488.0,290.0,94.0,35.0,142.0,214.0,1188.0
Gene Banks,1984,PF,24.0,SAS,80.0,66.0,2600.0,424.0,747.0,0.568,1.0,6.0,0.167,423.0,741.0,0.571,0.568,200.0,270.0,0.741,204.0,378.0,582.0,254.0,105.0,23.0,166.0,256.0,1049.0
Dave Batton,1984,C,27.0,SAS,4.0,0.0,31.0,5.0,10.0,0.5,0.0,0.0,0.0,5.0,10.0,0.5,0.5,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,3.0,4.0,5.0,10.0
Kent Benson,1984,C,29.0,DET,82.0,58.0,1734.0,248.0,451.0,0.55,0.0,1.0,0.0,248.0,450.0,0.551,0.55,83.0,101.0,0.822,117.0,292.0,409.0,130.0,71.0,53.0,79.0,230.0,579.0
Larry Bird*,1984,PF,27.0,BOS,79.0,77.0,3028.0,758.0,1542.0,0.492,18.0,73.0,0.247,740.0,1469.0,0.504,0.497,374.0,421.0,0.888,181.0,615.0,796.0,520.0,144.0,69.0,237.0,197.0,1908.0
Otis Birdsong,1984,SG,28.0,NJN,69.0,57.0,2168.0,583.0,1147.0,0.508,5.0,20.0,0.25,578.0,1127.0,0.513,0.51,194.0,319.0,0.608,74.0,96.0,170.0,266.0,86.0,17.0,170.0,180.0,1365.0
Rolando Blackman,1984,SG,24.0,DAL,81.0,81.0,3025.0,721.0,1320.0,0.546,1.0,11.0,0.091,720.0,1309.0,0.55,0.547,372.0,458.0,0.812,124.0,249.0,373.0,288.0,56.0,37.0,169.0,127.0,1815.0
Tom Boswell,1984,PF,30.0,UTA,38.0,0.0,261.0,28.0,52.0,0.538,1.0,1.0,1.0,27.0,51.0,0.529,0.548,16.0,21.0,0.762,28.0,36.0,64.0,16.0,9.0,0.0,13.0,58.0,73.0
Charles Bradley,1984,SG,24.0,SEA,8.0,0.0,39.0,3.0,7.0,0.429,0.0,0.0,0.0,3.0,7.0,0.429,0.429,5.0,7.0,0.714,0.0,3.0,3.0,5.0,0.0,1.0,8.0,6.0,11.0
Mike Bratz,1984,PG,28.0,GSW,82.0,0.0,1428.0,213.0,521.0,0.409,15.0,51.0,0.294,198.0,470.0,0.421,0.423,120.0,137.0,0.876,41.0,102.0,143.0,252.0,84.0,6.0,109.0,155.0,561.0
Randy Breuer,1984,C,23.0,MIL,57.0,8.0,472.0,68.0,177.0,0.384,0.0,0.0,0.0,68.0,177.0,0.384,0.384,32.0,46.0,0.696,48.0,61.0,109.0,17.0,11.0,38.0,35.0,98.0,168.0
Ron Brewer,1984,SG,28.0,TOT,53.0,8.0,992.0,179.0,403.0,0.444,3.0,14.0,0.214,176.0,389.0,0.452,0.448,52.0,67.0,0.776,22.0,41.0,63.0,50.0,24.0,21.0,40.0,64.0,413.0
Ron Brewer,1984,SG,28.0,GSW,13.0,3.0,210.0,27.0,58.0,0.466,0.0,1.0,0.0,27.0,57.0,0.474,0.466,11.0,17.0,0.647,5.0,8.0,13.0,6.0,6.0,5.0,7.0,10.0,65.0
Ron Brewer,1984,SG,28.0,SAS,40.0,5.0,782.0,152.0,345.0,0.441,3.0,13.0,0.231,149.0,332.0,0.449,0.445,41.0,50.0,0.82,17.0,33.0,50.0,44.0,18.0,16.0,33.0,54.0,348.0
Junior Bridgeman,1984,SF,30.0,MIL,81.0,10.0,2431.0,509.0,1094.0,0.465,6.0,31.0,0.194,503.0,1063.0,0.473,0.468,196.0,243.0,0.807,80.0,252.0,332.0,265.0,53.0,14.0,148.0,224.0,1220.0
