Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kareem Abdul-Jabbar*,1989,C,41.0,LAL,74.0,74.0,1695.0,313.0,659.0,0.475,0.0,3.0,0.0,313.0,656.0,0.477,0.475,122.0,165.0,0.739,103.0,231.0,334.0,74.0,38.0,85.0,95.0,196.0,748.0
Mark Acres,1989,C,26.0,BOS,62.0,0.0,632.0,55.0,114.0,0.482,1.0,1.0,1.0,54.0,113.0,0.478,0.487,26.0,48.0,0.542,59.0,87.0,146.0,19.0,19.0,6.0,23.0,94.0,137.0
Michael Adams,1989,PG,26.0,DEN,77.0,77.0,2787.0,468.0,1082.0,0.433,166.0,466.0,0.356,302.0,616.0,0.49,0.509,322.0,393.0,0.819,71.0,212.0,283.0,490.0,166.0,11.0,180.0,149.0,1424.0
Mark Aguirre,1989,SF,29.0,TOT,80.0,76.0,2597.0,586.0,1270.0,0.461,51.0,174.0,0.293,535.0,1096.0,0.488,0.481,288.0,393.0,0.733,146.0,240.0,386.0,278.0,45.0,36.0,208.0,229.0,1511.0
Mark Aguirre,1989,SF,29.0,DAL,44.0,44.0,1529.0,373.0,829.0,0.45,29.0,99.0,0.293,344.0,730.0,0.471,0.467,178.0,244.0,0.73,90.0,145.0,235.0,189.0,29.0,29.0,140.0,128.0,953.0
Mark Aguirre,1989,SF,29.0,DET,36.0,32.0,1068.0,213.0,441.0,0.483,22.0,75.0,0.293,191.0,366.0,0.522,0.508,110.0,149.0,0.738,56.0,95.0,151.0,89.0,16.0,7.0,68.0,101.0,558.0
Danny Ainge,1989,PG,29.0,TOT,73.0,54.0,2377.0,480.0,1051.0,0.457,116.0,305.0,0.38,364.0,746.0,0.488,0.512,205.0,240.0,0.854,71.0,184.0,255.0,402.0,93.0,8.0,145.0,186.0,1281.0
Danny Ainge,1989,PG,29.0,BOS,45.0,28.0,1349.0,271.0,589.0,0.46,58.0,155.0,0.374,213.0,434.0,0.491,0.509,114.0,128.0,0.891,37.0,117.0,154.0,215.0,52.0,1.0,82.0,108.0,714.0
Danny Ainge,1989,PG,29.0,SAC,28.0,26.0,1028.0,209.0,462.0,0.452,58.0,150.0,0.387,151.0,312.0,0.484,0.515,91.0,112.0,0.813,34.0,67.0,101.0,187.0,41.0,7.0,63.0,78.0,567.0
Mark Alarie,1989,PF,25.0,WSB,74.0,5.0,1141.0,206.0,431.0,0.478,13.0,38.0,0.342,193.0,393.0,0.491,0.493,73.0,87.0,0.839,103.0,152.0,255.0,63.0,25.0,22.0,62.0,160.0,498.0
