Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kareem Abdul-Jabbar*,1987,C,39.0,LAL,78.0,78.0,2441.0,560.0,993.0,0.564,1.0,3.0,0.333,559.0,990.0,0.565,0.564,245.0,343.0,0.714,152.0,371.0,523.0,203.0,49.0,97.0,186.0,245.0,1366.0
Alvan Adams,1987,C,32.0,PHO,68.0,40.0,1690.0,311.0,618.0,0.503,0.0,1.0,0.0,311.0,617.0,0.504,0.503,134.0,170.0,0.788,91.0,247.0,338.0,223.0,62.0,37.0,139.0,207.0,756.0
Michael Adams,1987,PG,24.0,WSB,63.0,0.0,1303.0,160.0,393.0,0.407,28.0,102.0,0.275,132.0,291.0,0.454,0.443,105.0,124.0,0.847,38.0,85.0,123.0,244.0,85.0,6.0,81.0,88.0,453.0
Rafael Addison,1987,SF,22.0,PHO,62.0,12.0,711.0,146.0,331.0,0.441,16.0,50.0,0.32,130.0,281.0,0.463,0.465,51.0,64.0,0.797,41.0,65.0,106.0,45.0,27.0,7.0,54.0,75.0,359.0
Mark Aguirre,1987,SF,27.0,DAL,80.0,80.0,2663.0,787.0,1590.0,0.495,53.0,150.0,0.353,734.0,1440.0,0.51,0.512,429.0,557.0,0.77,181.0,246.0,427.0,254.0,84.0,30.0,217.0,243.0,2056.0
Danny Ainge,1987,SG,27.0,BOS,71.0,66.0,2499.0,410.0,844.0,0.486,85.0,192.0,0.443,325.0,652.0,0.498,0.536,148.0,165.0,0.897,49.0,193.0,242.0,400.0,101.0,14.0,141.0,189.0,1053.0
Mark Alarie,1987,PF,23.0,DEN,64.0,25.0,1110.0,217.0,443.0,0.49,2.0,9.0,0.222,215.0,434.0,0.495,0.492,67.0,101.0,0.663,73.0,141.0,214.0,74.0,22.0,28.0,56.0,138.0,503.0
Richard Anderson,1987,PF,26.0,HOU,51.0,0.0,312.0,59.0,139.0,0.424,4.0,16.0,0.25,55.0,123.0,0.447,0.439,22.0,29.0,0.759,24.0,55.0,79.0,33.0,7.0,3.0,19.0,37.0,144.0
Ron Anderson,1987,SF,28.0,IND,63.0,0.0,721.0,139.0,294.0,0.473,0.0,5.0,0.0,139.0,289.0,0.481,0.473,85.0,108.0,0.787,73.0,78.0,151.0,54.0,31.0,3.0,55.0,65.0,363.0
John Bagley,1987,PG,26.0,CLE,72.0,67.0,2182.0,312.0,732.0,0.426,31.0,103.0,0.301,281.0,629.0,0.447,0.447,113.0,136.0,0.831,55.0,197.0,252.0,379.0,91.0,7.0,163.0,114.0,768.0
James Bailey,1987,PF,29.0,NJN,34.0,2.0,542.0,112.0,239.0,0.469,0.0,0.0,0.0,112.0,239.0,0.469,0.469,58.0,80.0,0.725,48.0,89.0,137.0,20.0,12.0,23.0,54.0,119.0,282.0
Thurl Bailey,1987,PF,25.0,UTA,81.0,2.0,2155.0,463.0,1036.0,0.447,0.0,2.0,0.0,463.0,1034.0,0.448,0.447,190.0,236.0,0.805,145.0,287.0,432.0,102.0,38.0,88.0,123.0,150.0,1116.0
Greg Ballard,1987,SF,32.0,GSW,82.0,7.0,1579.0,248.0,564.0,0.44,15.0,40.0,0.375,233.0,524.0,0.445,0.453,68.0,91.0,0.747,99.0,241.0,340.0,108.0,50.0,15.0,70.0,167.0,579.0
Gene Banks,1987,SF,27.0,CHI,63.0,39.0,1822.0,249.0,462.0,0.539,0.0,5.0,0.0,249.0,457.0,0.545,0.539,112.0,146.0,0.767,115.0,193.0,308.0,170.0,52.0,17.0,113.0,173.0,610.0
Charles Barkley*,1987,PF,23.0,PHI,68.0,62.0,2740.0,557.0,937.0,0.594,21.0,104.0,0.202,536.0,833.0,0.643,0.606,429.0,564.0,0.761,390.0,604.0,994.0,331.0,119.0,104.0,322.0,252.0,1564.0
John Battle,1987,SG,24.0,ATL,64.0,8.0,804.0,144.0,315.0,0.457,0.0,10.0,0.0,144.0,305.0,0.472,0.457,93.0,126.0,0.738,16.0,44.0,60.0,124.0,29.0,5.0,60.0,76.0,381.0
William Bedford,1987,C,23.0,PHO,50.0,18.0,979.0,142.0,358.0,0.397,0.0,1.0,0.0,142.0,357.0,0.398,0.397,50.0,86.0,0.581,79.0,167.0,246.0,57.0,18.0,37.0,85.0,125.0,334.0
Benoit Benjamin,1987,C,22.0,LAC,72.0,61.0,2230.0,320.0,713.0,0.449,0.0,2.0,0.0,320.0,711.0,0.45,0.449,188.0,263.0,0.715,134.0,452.0,586.0,135.0,60.0,187.0,184.0,251.0,828.0
Kent Benson,1987,C,32.0,UTA,73.0,2.0,895.0,140.0,316.0,0.443,2.0,7.0,0.286,138.0,309.0,0.447,0.446,47.0,58.0,0.81,80.0,151.0,231.0,39.0,39.0,28.0,45.0,138.0,329.0
Walter Berry,1987,SF-PF,22.0,TOT,63.0,45.0,1586.0,407.0,766.0,0.531,0.0,3.0,0.0,407.0,763.0,0.533,0.531,187.0,288.0,0.649,136.0,173.0,309.0,105.0,38.0,40.0,153.0,196.0,1001.0
Walter Berry,1987,PF,22.0,POR,7.0,0.0,19.0,6.0,8.0,0.75,0.0,0.0,0.0,6.0,8.0,0.75,0.75,1.0,1.0,1.0,4.0,3.0,7.0,1.0,2.0,0.0,0.0,8.0,13.0
Walter Berry,1987,SF,22.0,SAS,56.0,45.0,1567.0,401.0,758.0,0.529,0.0,3.0,0.0,401.0,755.0,0.531,0.529,186.0,287.0,0.648,132.0,170.0,302.0,104.0,36.0,40.0,153.0,188.0,988.0
Joe Binion,1987,PF,25.0,POR,11.0,0.0,51.0,4.0,10.0,0.4,0.0,0.0,0.0,4.0,10.0,0.4,0.4,6.0,10.0,0.6,8.0,10.0,18.0,1.0,2.0,2.0,3.0,5.0,14.0
