Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Paul Arizin*,1958,SF,29.0,PHW,68.0,0.0,2377.0,483.0,1229.0,0.393,0.0,0.0,0.0,483.0,1229.0,0.393,0.393,440.0,544.0,0.809,0.0,0.0,503.0,135.0,0.0,0.0,0.0,235.0,1406.0
Dick Atha,1958,SG,26.0,DET,18.0,0.0,160.0,17.0,47.0,0.362,0.0,0.0,0.0,17.0,47.0,0.362,0.362,10.0,12.0,0.833,0.0,0.0,24.0,19.0,0.0,0.0,0.0,24.0,44.0
Ernie Beck,1958,SG,26.0,PHW,71.0,0.0,1974.0,272.0,683.0,0.398,0.0,0.0,0.0,272.0,683.0,0.398,0.398,170.0,203.0,0.837,0.0,0.0,307.0,190.0,0.0,0.0,0.0,173.0,714.0
Al Bianchi,1958,SG,25.0,SYR,69.0,0.0,1421.0,215.0,625.0,0.344,0.0,0.0,0.0,215.0,625.0,0.344,0.344,140.0,205.0,0.683,0.0,0.0,221.0,114.0,0.0,0.0,0.0,188.0,570.0
Doug Bolstorff,1958,G,26.0,DET,3.0,0.0,21.0,2.0,5.0,0.4,0.0,0.0,0.0,2.0,5.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
Carl Braun*,1958,PG,30.0,NYK,71.0,0.0,2475.0,426.0,1018.0,0.418,0.0,0.0,0.0,426.0,1018.0,0.418,0.418,321.0,378.0,0.849,0.0,0.0,330.0,393.0,0.0,0.0,0.0,183.0,1173.0
George Brown,1958,F,22.0,MNL,1.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Bob Burrow,1958,C,23.0,MNL,14.0,0.0,171.0,22.0,70.0,0.314,0.0,0.0,0.0,22.0,70.0,0.314,0.314,11.0,33.0,0.333,0.0,0.0,64.0,6.0,0.0,0.0,0.0,15.0,55.0
Nat Clifton*,1958,PF,35.0,DET,68.0,0.0,1435.0,217.0,597.0,0.363,0.0,0.0,0.0,217.0,597.0,0.363,0.363,91.0,146.0,0.623,0.0,0.0,403.0,76.0,0.0,0.0,0.0,202.0,525.0
Jack Coleman,1958,PF,33.0,STL,72.0,0.0,1506.0,231.0,560.0,0.413,0.0,0.0,0.0,231.0,560.0,0.413,0.413,84.0,131.0,0.641,0.0,0.0,485.0,117.0,0.0,0.0,0.0,169.0,546.0
Ed Conlin,1958,SF,24.0,SYR,60.0,0.0,1871.0,343.0,877.0,0.391,0.0,0.0,0.0,343.0,877.0,0.391,0.391,215.0,270.0,0.796,0.0,0.0,436.0,133.0,0.0,0.0,0.0,168.0,901.0
Larry Costello,1958,PG,26.0,SYR,72.0,0.0,2746.0,378.0,888.0,0.426,0.0,0.0,0.0,378.0,888.0,0.426,0.426,320.0,378.0,0.847,0.0,0.0,378.0,317.0,0.0,0.0,0.0,246.0,1076.0
Bob Cousy*,1958,PG,29.0,BOS,65.0,0.0,2222.0,445.0,1262.0,0.353,0.0,0.0,0.0,445.0,1262.0,0.353,0.353,277.0,326.0,0.85,0.0,0.0,322.0,463.0,0.0,0.0,0.0,136.0,1167.0
Walt Davis,1958,PF,27.0,TOT,61.0,0.0,663.0,85.0,244.0,0.348,0.0,0.0,0.0,85.0,244.0,0.348,0.348,61.0,82.0,0.744,0.0,0.0,174.0,29.0,0.0,0.0,0.0,143.0,231.0
