Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Paul Arizin*,1956,SF,27.0,PHW,72.0,0.0,2724.0,617.0,1378.0,0.448,0.0,0.0,0.0,617.0,1378.0,0.448,0.448,507.0,626.0,0.81,0.0,0.0,539.0,189.0,0.0,0.0,0.0,282.0,1741.0
Jesse Arnelle,1956,PF,22.0,FTW,31.0,0.0,409.0,52.0,164.0,0.317,0.0,0.0,0.0,52.0,164.0,0.317,0.317,43.0,69.0,0.623,0.0,0.0,170.0,18.0,0.0,0.0,0.0,60.0,147.0
Dick Atha,1956,SG,24.0,NYK,25.0,0.0,288.0,36.0,88.0,0.409,0.0,0.0,0.0,36.0,88.0,0.409,0.409,21.0,27.0,0.778,0.0,0.0,42.0,32.0,0.0,0.0,0.0,39.0,93.0
Jim Baechtold,1956,SF,28.0,NYK,70.0,0.0,1738.0,268.0,695.0,0.386,0.0,0.0,0.0,268.0,695.0,0.386,0.386,233.0,291.0,0.801,0.0,0.0,220.0,163.0,0.0,0.0,0.0,156.0,769.0
Ernie Barrett,1956,SG,26.0,BOS,72.0,0.0,1451.0,207.0,533.0,0.388,0.0,0.0,0.0,207.0,533.0,0.388,0.388,93.0,118.0,0.788,0.0,0.0,243.0,174.0,0.0,0.0,0.0,184.0,507.0
Ernie Beck,1956,SG,24.0,PHW,67.0,0.0,1007.0,136.0,351.0,0.387,0.0,0.0,0.0,136.0,351.0,0.387,0.387,76.0,106.0,0.717,0.0,0.0,196.0,79.0,0.0,0.0,0.0,86.0,348.0
Don Bielke,1956,C,23.0,FTW,7.0,0.0,38.0,5.0,9.0,0.556,0.0,0.0,0.0,5.0,9.0,0.556,0.556,4.0,7.0,0.571,0.0,0.0,9.0,1.0,0.0,0.0,0.0,9.0,14.0
Carl Braun*,1956,SG,28.0,NYK,72.0,0.0,2316.0,396.0,1064.0,0.372,0.0,0.0,0.0,396.0,1064.0,0.372,0.372,320.0,382.0,0.838,0.0,0.0,259.0,298.0,0.0,0.0,0.0,215.0,1112.0
Frankie Brian,1956,PG,32.0,FTW,37.0,0.0,680.0,78.0,263.0,0.297,0.0,0.0,0.0,78.0,263.0,0.297,0.297,72.0,88.0,0.818,0.0,0.0,88.0,74.0,0.0,0.0,0.0,62.0,228.0
Nat Clifton*,1956,PF,33.0,NYK,64.0,0.0,1537.0,213.0,541.0,0.394,0.0,0.0,0.0,213.0,541.0,0.394,0.394,135.0,191.0,0.707,0.0,0.0,386.0,151.0,0.0,0.0,0.0,189.0,561.0
Jack Coleman,1956,PF,31.0,TOT,75.0,0.0,2738.0,390.0,946.0,0.412,0.0,0.0,0.0,390.0,946.0,0.412,0.412,177.0,249.0,0.711,0.0,0.0,688.0,294.0,0.0,0.0,0.0,242.0,957.0
Jack Coleman,1956,PF,31.0,ROC,34.0,0.0,1369.0,195.0,473.0,0.412,0.0,0.0,0.0,195.0,473.0,0.412,0.412,89.0,125.0,0.712,0.0,0.0,344.0,147.0,0.0,0.0,0.0,121.0,479.0
Jack Coleman,1956,PF,31.0,STL,41.0,0.0,1369.0,195.0,473.0,0.412,0.0,0.0,0.0,195.0,473.0,0.412,0.412,88.0,124.0,0.71,0.0,0.0,344.0,147.0,0.0,0.0,0.0,121.0,478.0
Ed Conlin,1956,SF,22.0,SYR,66.0,0.0,1423.0,211.0,574.0,0.368,0.0,0.0,0.0,211.0,574.0,0.368,0.368,121.0,178.0,0.68,0.0,0.0,326.0,145.0,0.0,0.0,0.0,121.0,543.0
Chuck Cooper*,1956,SF,29.0,TOT,67.0,0.0,1144.0,101.0,308.0,0.328,0.0,0.0,0.0,101.0,308.0,0.328,0.328,100.0,133.0,0.752,0.0,0.0,239.0,89.0,0.0,0.0,0.0,140.0,302.0
Chuck Cooper*,1956,F,29.0,STL,35.0,0.0,574.0,58.0,172.0,0.337,0.0,0.0,0.0,58.0,172.0,0.337,0.337,62.0,84.0,0.738,0.0,0.0,138.0,61.0,0.0,0.0,0.0,71.0,178.0
Chuck Cooper*,1956,SF,29.0,FTW,32.0,0.0,570.0,43.0,136.0,0.316,0.0,0.0,0.0,43.0,136.0,0.316,0.316,38.0,49.0,0.776,0.0,0.0,101.0,28.0,0.0,0.0,0.0,69.0,124.0
Bob Cousy*,1956,PG,27.0,BOS,72.0,0.0,2767.0,440.0,1223.0,0.36,0.0,0.0,0.0,440.0,1223.0,0.36,0.36,476.0,564.0,0.844,0.0,0.0,492.0,642.0,0.0,0.0,0.0,206.0,1356.0
Red Davis,1956,C,23.0,ROC,3.0,0.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0
Walt Davis,1956,PF,25.0,PHW,70.0,0.0,1097.0,123.0,333.0,0.369,0.0,0.0,0.0,123.0,333.0,0.369,0.369,77.0,112.0,0.688,0.0,0.0,276.0,56.0,0.0,0.0,0.0,230.0,323.0
George Dempsey,1956,PG,26.0,PHW,72.0,0.0,1444.0,126.0,265.0,0.475,0.0,0.0,0.0,126.0,265.0,0.475,0.475,88.0,139.0,0.633,0.0,0.0,264.0,205.0,0.0,0.0,0.0,146.0,340.0
Corky Devlin,1956,SG,24.0,FTW,69.0,0.0,1535.0,200.0,541.0,0.37,0.0,0.0,0.0,200.0,541.0,0.37,0.37,146.0,192.0,0.76,0.0,0.0,171.0,138.0,0.0,0.0,0.0,119.0,546.0
Walter Dukes,1956,C,25.0,NYK,60.0,0.0,1290.0,149.0,370.0,0.403,0.0,0.0,0.0,149.0,370.0,0.403,0.403,167.0,236.0,0.708,0.0,0.0,443.0,39.0,0.0,0.0,0.0,211.0,465.0
