Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jim Baechtold,1953,SF,25.0,BLB,64.0,0.0,1893.0,242.0,621.0,0.39,0.0,0.0,0.0,242.0,621.0,0.39,0.39,177.0,240.0,0.738,0.0,0.0,219.0,154.0,0.0,0.0,0.0,203.0,661.0
Don Barksdale*,1953,PF,29.0,BLB,65.0,0.0,2298.0,321.0,829.0,0.387,0.0,0.0,0.0,321.0,829.0,0.387,0.387,257.0,401.0,0.641,0.0,0.0,597.0,166.0,0.0,0.0,0.0,273.0,899.0
Leo Barnhorst,1953,SF,28.0,INO,71.0,0.0,2871.0,402.0,1034.0,0.389,0.0,0.0,0.0,402.0,1034.0,0.389,0.389,163.0,259.0,0.629,0.0,0.0,483.0,277.0,0.0,0.0,0.0,245.0,967.0
Nelson Bobb,1953,PG,28.0,PHW,55.0,0.0,1286.0,119.0,318.0,0.374,0.0,0.0,0.0,119.0,318.0,0.374,0.374,105.0,162.0,0.648,0.0,0.0,157.0,192.0,0.0,0.0,0.0,161.0,343.0
Vince Boryla,1953,SF,25.0,NYK,66.0,0.0,2200.0,254.0,686.0,0.37,0.0,0.0,0.0,254.0,686.0,0.37,0.37,165.0,201.0,0.821,0.0,0.0,233.0,166.0,0.0,0.0,0.0,226.0,673.0
Don Boven,1953,SF,27.0,TOT,67.0,0.0,1373.0,153.0,427.0,0.358,0.0,0.0,0.0,153.0,427.0,0.358,0.358,145.0,209.0,0.694,0.0,0.0,217.0,79.0,0.0,0.0,0.0,227.0,451.0
Don Boven,1953,F-G,27.0,MLH,27.0,0.0,667.0,87.0,219.0,0.397,0.0,0.0,0.0,87.0,219.0,0.397,0.397,67.0,107.0,0.626,0.0,0.0,98.0,35.0,0.0,0.0,0.0,102.0,241.0
Don Boven,1953,F-G,27.0,BLB,23.0,0.0,329.0,30.0,97.0,0.309,0.0,0.0,0.0,30.0,97.0,0.309,0.309,46.0,59.0,0.78,0.0,0.0,61.0,23.0,0.0,0.0,0.0,68.0,106.0
Don Boven,1953,SF,27.0,FTW,17.0,0.0,377.0,36.0,111.0,0.324,0.0,0.0,0.0,36.0,111.0,0.324,0.324,32.0,43.0,0.744,0.0,0.0,58.0,21.0,0.0,0.0,0.0,57.0,104.0
Bob Brannum,1953,PF,26.0,BOS,71.0,0.0,1900.0,188.0,541.0,0.348,0.0,0.0,0.0,188.0,541.0,0.348,0.348,110.0,185.0,0.595,0.0,0.0,537.0,147.0,0.0,0.0,0.0,287.0,486.0
Jim Brasco,1953,G,21.0,TOT,20.0,0.0,248.0,25.0,94.0,0.266,0.0,0.0,0.0,25.0,94.0,0.266,0.266,27.0,34.0,0.794,0.0,0.0,24.0,21.0,0.0,0.0,0.0,30.0,77.0
Jim Brasco,1953,G,21.0,SYR,10.0,0.0,111.0,11.0,48.0,0.229,0.0,0.0,0.0,11.0,48.0,0.229,0.229,11.0,14.0,0.786,0.0,0.0,15.0,12.0,0.0,0.0,0.0,18.0,33.0
Jim Brasco,1953,G,21.0,MLH,10.0,0.0,137.0,14.0,46.0,0.304,0.0,0.0,0.0,14.0,46.0,0.304,0.304,16.0,20.0,0.8,0.0,0.0,9.0,9.0,0.0,0.0,0.0,12.0,44.0
Carl Braun*,1953,SG,25.0,NYK,70.0,0.0,2316.0,323.0,807.0,0.4,0.0,0.0,0.0,323.0,807.0,0.4,0.4,331.0,401.0,0.825,0.0,0.0,233.0,243.0,0.0,0.0,0.0,287.0,977.0
Frankie Brian,1953,SG,29.0,FTW,68.0,0.0,1910.0,245.0,699.0,0.351,0.0,0.0,0.0,245.0,699.0,0.351,0.351,236.0,297.0,0.795,0.0,0.0,133.0,142.0,0.0,0.0,0.0,205.0,726.0
Dick Bunt,1953,PG,22.0,TOT,26.0,0.0,271.0,29.0,105.0,0.276,0.0,0.0,0.0,29.0,105.0,0.276,0.276,34.0,48.0,0.708,0.0,0.0,28.0,17.0,0.0,0.0,0.0,40.0,92.0
Dick Bunt,1953,PG,22.0,NYK,14.0,0.0,146.0,12.0,53.0,0.226,0.0,0.0,0.0,12.0,53.0,0.226,0.226,17.0,25.0,0.68,0.0,0.0,13.0,10.0,0.0,0.0,0.0,18.0,41.0
Dick Bunt,1953,PG,22.0,BLB,12.0,0.0,125.0,17.0,52.0,0.327,0.0,0.0,0.0,17.0,52.0,0.327,0.327,17.0,23.0,0.739,0.0,0.0,15.0,7.0,0.0,0.0,0.0,22.0,51.0
Bill Calhoun,1953,SF,25.0,TOT,62.0,0.0,2148.0,180.0,534.0,0.337,0.0,0.0,0.0,180.0,534.0,0.337,0.337,211.0,292.0,0.723,0.0,0.0,277.0,156.0,0.0,0.0,0.0,136.0,571.0
Bill Calhoun,1953,F-G,25.0,SYR,13.0,0.0,239.0,16.0,55.0,0.291,0.0,0.0,0.0,16.0,55.0,0.291,0.291,32.0,45.0,0.711,0.0,0.0,27.0,15.0,0.0,0.0,0.0,20.0,64.0
Bill Calhoun,1953,SF,25.0,MLH,49.0,0.0,1909.0,164.0,479.0,0.342,0.0,0.0,0.0,164.0,479.0,0.342,0.342,179.0,247.0,0.725,0.0,0.0,250.0,141.0,0.0,0.0,0.0,116.0,507.0
Al Cervi*,1953,PG,35.0,SYR,38.0,0.0,301.0,31.0,71.0,0.437,0.0,0.0,0.0,31.0,71.0,0.437,0.437,81.0,100.0,0.81,0.0,0.0,22.0,28.0,0.0,0.0,0.0,90.0,143.0
Cal Christensen,1953,SF,25.0,ROC,59.0,0.0,777.0,72.0,230.0,0.313,0.0,0.0,0.0,72.0,230.0,0.313,0.313,68.0,114.0,0.596,0.0,0.0,199.0,54.0,0.0,0.0,0.0,148.0,212.0
Nat Clifton*,1953,PF,30.0,NYK,70.0,0.0,2496.0,272.0,794.0,0.343,0.0,0.0,0.0,272.0,794.0,0.343,0.343,200.0,343.0,0.583,0.0,0.0,761.0,231.0,0.0,0.0,0.0,274.0,744.0
Jack Coleman,1953,PF,28.0,ROC,70.0,0.0,2625.0,314.0,748.0,0.42,0.0,0.0,0.0,314.0,748.0,0.42,0.42,135.0,208.0,0.649,0.0,0.0,774.0,231.0,0.0,0.0,0.0,245.0,763.0
Gene Conley,1953,PF,22.0,BOS,39.0,0.0,461.0,35.0,108.0,0.324,0.0,0.0,0.0,35.0,108.0,0.324,0.324,18.0,31.0,0.581,0.0,0.0,171.0,19.0,0.0,0.0,0.0,74.0,88.0
Chuck Cooper*,1953,SF,26.0,BOS,70.0,0.0,1994.0,157.0,466.0,0.337,0.0,0.0,0.0,157.0,466.0,0.337,0.337,144.0,190.0,0.758,0.0,0.0,439.0,112.0,0.0,0.0,0.0,258.0,458.0
Ray Corley,1953,G,25.0,FTW,8.0,0.0,65.0,3.0,24.0,0.125,0.0,0.0,0.0,3.0,24.0,0.125,0.125,5.0,6.0,0.833,0.0,0.0,5.0,5.0,0.0,0.0,0.0,18.0,11.0
Bob Cousy*,1953,PG,24.0,BOS,71.0,0.0,2945.0,464.0,1320.0,0.352,0.0,0.0,0.0,464.0,1320.0,0.352,0.352,479.0,587.0,0.816,0.0,0.0,449.0,547.0,0.0,0.0,0.0,227.0,1407.0
Dillard Crocker,1953,PF,28.0,MLH,61.0,0.0,776.0,100.0,284.0,0.352,0.0,0.0,0.0,100.0,284.0,0.352,0.352,130.0,189.0,0.688,0.0,0.0,104.0,63.0,0.0,0.0,0.0,199.0,330.0
Pete Darcey,1953,C,22.0,MLH,12.0,0.0,90.0,3.0,18.0,0.167,0.0,0.0,0.0,3.0,18.0,0.167,0.167,5.0,9.0,0.556,0.0,0.0,10.0,2.0,0.0,0.0,0.0,29.0,11.0
Bob Davies*,1953,PG,33.0,ROC,66.0,0.0,2216.0,339.0,880.0,0.385,0.0,0.0,0.0,339.0,880.0,0.385,0.385,351.0,466.0,0.753,0.0,0.0,195.0,280.0,0.0,0.0,0.0,261.0,1029.0
Blaine Denning,1953,G,22.0,BLB,1.0,0.0,9.0,2.0,5.0,0.4,0.0,0.0,0.0,2.0,5.0,0.4,0.4,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,5.0
Bob Donham,1953,SG,26.0,BOS,71.0,0.0,1435.0,169.0,353.0,0.479,0.0,0.0,0.0,169.0,353.0,0.479,0.479,113.0,240.0,0.471,0.0,0.0,239.0,153.0,0.0,0.0,0.0,213.0,451.0
Dike Eddleman,1953,SF,30.0,FTW,69.0,0.0,1571.0,241.0,687.0,0.351,0.0,0.0,0.0,241.0,687.0,0.351,0.351,133.0,237.0,0.561,0.0,0.0,236.0,104.0,0.0,0.0,0.0,220.0,615.0
George Feigenbaum,1953,PG,24.0,MLH,5.0,0.0,79.0,4.0,22.0,0.182,0.0,0.0,0.0,4.0,22.0,0.182,0.182,8.0,15.0,0.533,0.0,0.0,7.0,9.0,0.0,0.0,0.0,14.0,16.0
Jake Fendley,1953,PG,23.0,FTW,45.0,0.0,380.0,32.0,80.0,0.4,0.0,0.0,0.0,32.0,80.0,0.4,0.4,40.0,60.0,0.667,0.0,0.0,46.0,36.0,0.0,0.0,0.0,82.0,104.0
Danny Finn,1953,SG,24.0,PHW,31.0,0.0,1015.0,135.0,409.0,0.33,0.0,0.0,0.0,135.0,409.0,0.33,0.33,99.0,182.0,0.544,0.0,0.0,175.0,146.0,0.0,0.0,0.0,124.0,369.0
Jerry Fleishman,1953,SG,30.0,PHW,33.0,0.0,882.0,100.0,303.0,0.33,0.0,0.0,0.0,100.0,303.0,0.33,0.33,96.0,140.0,0.686,0.0,0.0,152.0,108.0,0.0,0.0,0.0,118.0,296.0
Larry Foust,1953,C,24.0,FTW,67.0,0.0,2303.0,311.0,865.0,0.36,0.0,0.0,0.0,311.0,865.0,0.36,0.36,336.0,465.0,0.723,0.0,0.0,769.0,151.0,0.0,0.0,0.0,267.0,958.0
Joe Fulks*,1953,PF,31.0,PHW,70.0,0.0,2085.0,332.0,960.0,0.346,0.0,0.0,0.0,332.0,960.0,0.346,0.346,168.0,231.0,0.727,0.0,0.0,387.0,138.0,0.0,0.0,0.0,319.0,832.0
Bill Gabor,1953,SG,30.0,SYR,69.0,0.0,1337.0,215.0,614.0,0.35,0.0,0.0,0.0,215.0,614.0,0.35,0.35,217.0,284.0,0.764,0.0,0.0,104.0,134.0,0.0,0.0,0.0,262.0,647.0
Harry Gallatin*,1953,PF,25.0,NYK,70.0,0.0,2333.0,282.0,635.0,0.444,0.0,0.0,0.0,282.0,635.0,0.444,0.444,301.0,430.0,0.7,0.0,0.0,916.0,126.0,0.0,0.0,0.0,224.0,865.0
Joe Graboski,1953,C,23.0,INO,69.0,0.0,2769.0,272.0,799.0,0.34,0.0,0.0,0.0,272.0,799.0,0.34,0.34,350.0,513.0,0.682,0.0,0.0,687.0,156.0,0.0,0.0,0.0,303.0,894.0
Dick Groat,1953,PG,22.0,FTW,26.0,0.0,663.0,100.0,272.0,0.368,0.0,0.0,0.0,100.0,272.0,0.368,0.368,109.0,138.0,0.79,0.0,0.0,86.0,69.0,0.0,0.0,0.0,90.0,309.0
Alex Hannum*,1953,PF,29.0,ROC,68.0,0.0,1288.0,129.0,360.0,0.358,0.0,0.0,0.0,129.0,360.0,0.358,0.358,88.0,133.0,0.662,0.0,0.0,279.0,81.0,0.0,0.0,0.0,258.0,346.0
Don Hanrahan,1953,F,23.0,INO,18.0,0.0,121.0,11.0,32.0,0.344,0.0,0.0,0.0,11.0,32.0,0.344,0.344,11.0,15.0,0.733,0.0,0.0,30.0,11.0,0.0,0.0,0.0,24.0,33.0
