Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Shareef Abdur-Rahim,2006,PF,29.0,SAC,72.0,30.0,1961.0,332.0,632.0,0.525,5.0,22.0,0.227,327.0,610.0,0.536,0.529,218.0,278.0,0.784,106.0,251.0,357.0,149.0,48.0,42.0,108.0,227.0,887.0
Alex Acker,2006,SG,23.0,DET,5.0,0.0,35.0,4.0,16.0,0.25,1.0,5.0,0.2,3.0,11.0,0.273,0.281,0.0,0.0,0.0,1.0,4.0,5.0,4.0,1.0,0.0,4.0,4.0,9.0
Malik Allen,2006,PF,27.0,CHI,54.0,20.0,701.0,121.0,247.0,0.49,1.0,1.0,1.0,120.0,246.0,0.488,0.492,23.0,38.0,0.605,44.0,96.0,140.0,20.0,14.0,16.0,34.0,92.0,266.0
Ray Allen*,2006,SG,30.0,SEA,78.0,78.0,3022.0,681.0,1500.0,0.454,269.0,653.0,0.412,412.0,847.0,0.486,0.544,324.0,359.0,0.903,71.0,261.0,332.0,286.0,105.0,16.0,188.0,151.0,1955.0
Tony Allen,2006,PG,24.0,BOS,51.0,9.0,978.0,129.0,274.0,0.471,11.0,34.0,0.324,118.0,240.0,0.492,0.491,100.0,134.0,0.746,32.0,79.0,111.0,67.0,51.0,18.0,67.0,126.0,369.0
Rafer Alston,2006,PG,29.0,HOU,63.0,63.0,2431.0,280.0,738.0,0.379,102.0,312.0,0.327,178.0,426.0,0.418,0.449,99.0,143.0,0.692,36.0,219.0,255.0,425.0,101.0,15.0,157.0,194.0,761.0
Chris Andersen,2006,C,27.0,NOK,32.0,2.0,570.0,56.0,98.0,0.571,0.0,0.0,0.0,56.0,98.0,0.571,0.571,49.0,103.0,0.476,61.0,94.0,155.0,6.0,8.0,41.0,26.0,84.0,161.0
Alan Anderson,2006,SF,23.0,CHA,36.0,7.0,564.0,75.0,181.0,0.414,24.0,58.0,0.414,51.0,123.0,0.415,0.481,33.0,41.0,0.805,23.0,47.0,70.0,32.0,11.0,4.0,32.0,48.0,207.0
Derek Anderson,2006,SG,31.0,TOT,43.0,11.0,1047.0,108.0,303.0,0.356,40.0,134.0,0.299,68.0,169.0,0.402,0.422,93.0,111.0,0.838,21.0,122.0,143.0,101.0,23.0,6.0,54.0,98.0,349.0
Derek Anderson,2006,SG,31.0,HOU,20.0,8.0,582.0,68.0,173.0,0.393,19.0,67.0,0.284,49.0,106.0,0.462,0.448,61.0,73.0,0.836,12.0,71.0,83.0,53.0,15.0,4.0,37.0,49.0,216.0
Derek Anderson,2006,SG,31.0,MIA,23.0,3.0,465.0,40.0,130.0,0.308,21.0,67.0,0.313,19.0,63.0,0.302,0.388,32.0,38.0,0.842,9.0,51.0,60.0,48.0,8.0,2.0,17.0,49.0,133.0
Shandon Anderson,2006,SF,32.0,MIA,48.0,1.0,638.0,54.0,126.0,0.429,5.0,19.0,0.263,49.0,107.0,0.458,0.448,13.0,18.0,0.722,18.0,63.0,81.0,30.0,17.0,6.0,24.0,75.0,126.0
