Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Shareef Abdur-Rahim,2007,C,30.0,SAC,80.0,45.0,2015.0,310.0,654.0,0.474,3.0,20.0,0.15,307.0,634.0,0.484,0.476,170.0,234.0,0.726,122.0,276.0,398.0,109.0,53.0,40.0,116.0,243.0,793.0
Hassan Adams,2007,SG,22.0,NJN,61.0,8.0,495.0,75.0,135.0,0.556,0.0,1.0,0.0,75.0,134.0,0.56,0.556,24.0,36.0,0.667,35.0,42.0,77.0,13.0,17.0,4.0,22.0,47.0,174.0
Maurice Ager,2007,SG,22.0,DAL,32.0,1.0,214.0,22.0,70.0,0.314,5.0,15.0,0.333,17.0,55.0,0.309,0.35,20.0,33.0,0.606,1.0,20.0,21.0,7.0,4.0,3.0,15.0,27.0,69.0
LaMarcus Aldridge,2007,C,21.0,POR,63.0,22.0,1392.0,241.0,479.0,0.503,0.0,2.0,0.0,241.0,477.0,0.505,0.503,83.0,115.0,0.722,144.0,168.0,312.0,24.0,22.0,73.0,43.0,186.0,565.0
Malik Allen,2007,PF,28.0,CHI,60.0,1.0,638.0,107.0,258.0,0.415,0.0,1.0,0.0,107.0,257.0,0.416,0.415,28.0,34.0,0.824,42.0,77.0,119.0,16.0,17.0,16.0,21.0,85.0,242.0
Ray Allen*,2007,SG,31.0,SEA,55.0,55.0,2219.0,505.0,1153.0,0.438,165.0,443.0,0.372,340.0,710.0,0.479,0.51,279.0,309.0,0.903,57.0,190.0,247.0,228.0,82.0,11.0,154.0,113.0,1454.0
Tony Allen,2007,SG,25.0,BOS,33.0,18.0,805.0,133.0,259.0,0.514,8.0,33.0,0.242,125.0,226.0,0.553,0.529,105.0,134.0,0.784,35.0,89.0,124.0,56.0,49.0,12.0,75.0,87.0,379.0
Rafer Alston,2007,PG,30.0,HOU,82.0,82.0,3040.0,383.0,1020.0,0.375,192.0,529.0,0.363,191.0,491.0,0.389,0.47,130.0,177.0,0.734,29.0,253.0,282.0,444.0,129.0,10.0,170.0,195.0,1088.0
Lou Amundson,2007,PF,24.0,TOT,11.0,0.0,89.0,6.0,15.0,0.4,0.0,0.0,0.0,6.0,15.0,0.4,0.4,4.0,10.0,0.4,13.0,15.0,28.0,1.0,1.0,8.0,5.0,15.0,16.0
Lou Amundson,2007,PF,24.0,UTA,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lou Amundson,2007,PF,24.0,PHI,10.0,0.0,87.0,6.0,15.0,0.4,0.0,0.0,0.0,6.0,15.0,0.4,0.4,4.0,10.0,0.4,13.0,15.0,28.0,1.0,1.0,8.0,5.0,15.0,16.0
Alan Anderson,2007,SG,24.0,CHA,17.0,0.0,256.0,37.0,81.0,0.457,5.0,20.0,0.25,32.0,61.0,0.525,0.488,19.0,23.0,0.826,11.0,21.0,32.0,21.0,7.0,0.0,22.0,33.0,98.0
Derek Anderson,2007,SF,32.0,CHA,50.0,32.0,1190.0,126.0,294.0,0.429,54.0,152.0,0.355,72.0,142.0,0.507,0.52,93.0,106.0,0.877,29.0,84.0,113.0,133.0,52.0,7.0,56.0,115.0,399.0
Carmelo Anthony,2007,SF,22.0,DEN,65.0,65.0,2486.0,691.0,1453.0,0.476,40.0,149.0,0.268,651.0,1304.0,0.499,0.489,459.0,568.0,0.808,143.0,248.0,391.0,249.0,77.0,23.0,234.0,203.0,1881.0
Rafael Araújo,2007,C,26.0,UTA,28.0,0.0,248.0,27.0,65.0,0.415,0.0,0.0,0.0,27.0,65.0,0.415,0.415,18.0,29.0,0.621,22.0,44.0,66.0,10.0,6.0,2.0,17.0,39.0,72.0
Gilbert Arenas,2007,PG,25.0,WAS,74.0,73.0,2942.0,647.0,1548.0,0.418,205.0,584.0,0.351,442.0,964.0,0.459,0.484,606.0,718.0,0.844,61.0,277.0,338.0,443.0,139.0,13.0,236.0,249.0,2105.0
Trevor Ariza,2007,SG,21.0,ORL,57.0,7.0,1278.0,200.0,371.0,0.539,0.0,7.0,0.0,200.0,364.0,0.549,0.539,106.0,171.0,0.62,98.0,151.0,249.0,65.0,59.0,19.0,84.0,134.0,506.0
Darrell Armstrong,2007,PG,38.0,IND,81.0,4.0,1275.0,156.0,377.0,0.414,72.0,214.0,0.336,84.0,163.0,0.515,0.509,73.0,93.0,0.785,34.0,101.0,135.0,191.0,70.0,6.0,76.0,102.0,457.0
Hilton Armstrong,2007,C,22.0,NOK,56.0,5.0,634.0,68.0,125.0,0.544,0.0,0.0,0.0,68.0,125.0,0.544,0.544,40.0,67.0,0.597,58.0,91.0,149.0,10.0,12.0,26.0,35.0,79.0,176.0
Carlos Arroyo,2007,PG,27.0,ORL,72.0,5.0,1304.0,203.0,478.0,0.425,14.0,51.0,0.275,189.0,427.0,0.443,0.439,132.0,166.0,0.795,31.0,103.0,134.0,202.0,39.0,2.0,90.0,131.0,552.0
Chucky Atkins,2007,PG,32.0,MEM,75.0,23.0,2064.0,310.0,715.0,0.434,116.0,306.0,0.379,194.0,409.0,0.474,0.515,252.0,311.0,0.81,18.0,121.0,139.0,346.0,50.0,4.0,127.0,136.0,988.0
James Augustine,2007,PF,22.0,ORL,2.0,0.0,7.0,1.0,3.0,0.333,0.0,0.0,0.0,1.0,3.0,0.333,0.333,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0
Kelenna Azubuike,2007,SG,23.0,GSW,41.0,9.0,669.0,98.0,220.0,0.445,34.0,79.0,0.43,64.0,141.0,0.454,0.523,61.0,78.0,0.782,26.0,68.0,94.0,28.0,22.0,10.0,39.0,49.0,291.0
Renaldo Balkman,2007,SF,22.0,NYK,68.0,1.0,1064.0,139.0,275.0,0.505,5.0,27.0,0.185,134.0,248.0,0.54,0.515,51.0,90.0,0.567,97.0,197.0,294.0,44.0,57.0,44.0,49.0,146.0,334.0
Marcus Banks,2007,PG,25.0,PHO,45.0,1.0,503.0,84.0,196.0,0.429,5.0,29.0,0.172,79.0,167.0,0.473,0.441,48.0,60.0,0.8,10.0,28.0,38.0,60.0,23.0,3.0,40.0,70.0,221.0
Leandro Barbosa,2007,SG,24.0,PHO,80.0,18.0,2613.0,529.0,1111.0,0.476,190.0,438.0,0.434,339.0,673.0,0.504,0.562,196.0,232.0,0.845,22.0,192.0,214.0,317.0,96.0,15.0,146.0,210.0,1444.0
J.J. Barea,2007,PG,22.0,DAL,33.0,1.0,191.0,28.0,78.0,0.359,6.0,21.0,0.286,22.0,57.0,0.386,0.397,16.0,24.0,0.667,7.0,18.0,25.0,24.0,1.0,1.0,14.0,19.0,78.0
Andrea Bargnani,2007,PF,21.0,TOR,65.0,2.0,1629.0,267.0,625.0,0.427,100.0,268.0,0.373,167.0,357.0,0.468,0.507,117.0,142.0,0.824,52.0,203.0,255.0,50.0,32.0,53.0,107.0,180.0,751.0
Matt Barnes,2007,PF,26.0,GSW,76.0,23.0,1813.0,275.0,628.0,0.438,106.0,290.0,0.366,169.0,338.0,0.5,0.522,90.0,123.0,0.732,91.0,259.0,350.0,156.0,73.0,41.0,105.0,188.0,746.0
Andre Barrett,2007,PG,24.0,CHI,6.0,0.0,29.0,4.0,8.0,0.5,0.0,0.0,0.0,4.0,8.0,0.5,0.5,0.0,0.0,0.0,1.0,4.0,5.0,7.0,0.0,0.0,4.0,4.0,8.0
