Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Mahmoud Abdul-Rauf,2001,PG,31.0,VAN,41.0,0.0,486.0,120.0,246.0,0.488,4.0,14.0,0.286,116.0,232.0,0.5,0.496,22.0,29.0,0.759,5.0,20.0,25.0,76.0,9.0,1.0,26.0,50.0,266.0
Tariq Abdul-Wahad,2001,SG,26.0,DEN,29.0,12.0,420.0,43.0,111.0,0.387,4.0,10.0,0.4,39.0,101.0,0.386,0.405,21.0,36.0,0.583,14.0,45.0,59.0,22.0,14.0,13.0,34.0,54.0,111.0
Shareef Abdur-Rahim,2001,SF,24.0,VAN,81.0,81.0,3241.0,604.0,1280.0,0.472,12.0,64.0,0.188,592.0,1216.0,0.487,0.477,443.0,531.0,0.834,175.0,560.0,735.0,250.0,90.0,77.0,231.0,238.0,1663.0
Cory Alexander,2001,PG,27.0,ORL,26.0,0.0,227.0,18.0,56.0,0.321,4.0,16.0,0.25,14.0,40.0,0.35,0.357,12.0,18.0,0.667,0.0,25.0,25.0,36.0,16.0,0.0,25.0,29.0,52.0
Courtney Alexander,2001,PG,23.0,TOT,65.0,24.0,1382.0,239.0,573.0,0.417,17.0,46.0,0.37,222.0,527.0,0.421,0.432,123.0,150.0,0.82,42.0,101.0,143.0,62.0,45.0,5.0,75.0,139.0,618.0
Courtney Alexander,2001,PG,23.0,DAL,38.0,6.0,472.0,62.0,178.0,0.348,3.0,10.0,0.3,59.0,168.0,0.351,0.357,33.0,45.0,0.733,20.0,43.0,63.0,21.0,16.0,3.0,21.0,76.0,160.0
Courtney Alexander,2001,PG,23.0,WAS,27.0,18.0,910.0,177.0,395.0,0.448,14.0,36.0,0.389,163.0,359.0,0.454,0.466,90.0,105.0,0.857,22.0,58.0,80.0,41.0,29.0,2.0,54.0,63.0,458.0
Ray Allen*,2001,SG,25.0,MIL,82.0,82.0,3129.0,628.0,1309.0,0.48,202.0,467.0,0.433,426.0,842.0,0.506,0.557,348.0,392.0,0.888,101.0,327.0,428.0,374.0,124.0,20.0,204.0,192.0,1806.0
Rafer Alston,2001,PG,24.0,MIL,37.0,2.0,288.0,30.0,84.0,0.357,8.0,30.0,0.267,22.0,54.0,0.407,0.405,9.0,13.0,0.692,4.0,27.0,31.0,68.0,13.0,0.0,20.0,27.0,77.0
John Amaechi,2001,C,30.0,ORL,82.0,36.0,1710.0,237.0,592.0,0.4,0.0,7.0,0.0,237.0,585.0,0.405,0.4,176.0,279.0,0.631,77.0,191.0,268.0,74.0,28.0,29.0,124.0,175.0,650.0
