Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Paul Arizin*,1951,SF,22.0,PHW,65.0,0.0,0.0,5.4,13.3,0.407,0.0,0.0,0.0,5.4,13.3,0.407,0.407,6.4,8.1,0.793,0.0,0.0,9.8,2.1,0.0,0.0,0.0,4.4,17.2
Curly Armstrong,1951,G-F,32.0,FTW,38.0,0.0,0.0,1.9,6.1,0.31,0.0,0.0,0.0,1.9,6.1,0.31,0.31,1.5,2.4,0.644,0.0,0.0,2.3,2.0,0.0,0.0,0.0,2.6,5.3
Cliff Barker,1951,SG,30.0,INO,56.0,0.0,0.0,0.9,3.6,0.252,0.0,0.0,0.0,0.9,3.6,0.252,0.252,0.9,1.4,0.649,0.0,0.0,1.8,2.1,0.0,0.0,0.0,1.8,2.7
Leo Barnhorst,1951,SF,26.0,INO,68.0,0.0,0.0,3.4,9.9,0.346,0.0,0.0,0.0,3.4,9.9,0.346,0.346,1.2,1.8,0.689,0.0,0.0,4.4,3.2,0.0,0.0,0.0,2.9,8.0
Ed Bartels,1951,F,25.0,WSC,17.0,0.0,0.0,1.4,5.7,0.247,0.0,0.0,0.0,1.4,5.7,0.247,0.247,1.4,2.7,0.522,0.0,0.0,4.9,0.7,0.0,0.0,0.0,3.2,4.2
Ed Beach,1951,F,22.0,TOT,12.0,0.0,0.0,0.7,3.2,0.211,0.0,0.0,0.0,0.7,3.2,0.211,0.211,0.5,0.8,0.667,0.0,0.0,2.1,0.3,0.0,0.0,0.0,1.2,1.8
Ed Beach,1951,F,22.0,MNL,11.0,0.0,0.0,0.7,3.2,0.229,0.0,0.0,0.0,0.7,3.2,0.229,0.229,0.5,0.8,0.667,0.0,0.0,2.3,0.2,0.0,0.0,0.0,1.3,2.0
Ed Beach,1951,F,22.0,TRI,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ralph Beard,1951,G,23.0,INO,66.0,0.0,0.0,6.2,16.8,0.368,0.0,0.0,0.0,6.2,16.8,0.368,0.368,4.4,5.7,0.775,0.0,0.0,3.8,4.8,0.0,0.0,0.0,1.5,16.8
Leon Blevins,1951,G,24.0,INO,2.0,0.0,0.0,0.5,2.0,0.25,0.0,0.0,0.0,0.5,2.0,0.25,0.25,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.5,1.0
Nelson Bobb,1951,PG,26.0,PHW,53.0,0.0,0.0,1.0,3.0,0.329,0.0,0.0,0.0,1.0,3.0,0.329,0.329,0.8,1.5,0.557,0.0,0.0,1.9,1.5,0.0,0.0,0.0,1.6,2.8
