Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Paul Arizin*,1959,SF,30.0,PHW,70.0,0.0,40.0,9.0,20.9,0.431,0.0,0.0,0.0,9.0,20.9,0.431,0.431,8.4,10.3,0.813,0.0,0.0,9.1,1.7,0.0,0.0,0.0,3.8,26.4
Elgin Baylor*,1959,SF,24.0,MNL,70.0,0.0,40.8,8.6,21.2,0.408,0.0,0.0,0.0,8.6,21.2,0.408,0.408,7.6,9.8,0.777,0.0,0.0,15.0,4.1,0.0,0.0,0.0,3.9,24.9
Ernie Beck,1959,SG,27.0,PHW,70.0,0.0,14.5,2.3,6.0,0.39,0.0,0.0,0.0,2.3,6.0,0.39,0.39,0.6,0.9,0.662,0.0,0.0,2.5,1.3,0.0,0.0,0.0,1.8,5.3
Al Bianchi,1959,PG,26.0,SYR,72.0,0.0,24.7,4.0,10.5,0.377,0.0,0.0,0.0,4.0,10.5,0.377,0.377,2.1,2.9,0.723,0.0,0.0,2.8,2.2,0.0,0.0,0.0,3.6,10.0
Jerry Bird,1959,F,23.0,NYK,11.0,0.0,4.1,1.1,2.9,0.375,0.0,0.0,0.0,1.1,2.9,0.375,0.375,0.1,0.1,1.0,0.0,0.0,1.1,0.4,0.0,0.0,0.0,0.6,2.3
Bucky Bockhorn,1959,SG,25.0,CIN,71.0,0.0,31.7,4.1,10.9,0.381,0.0,0.0,0.0,4.1,10.9,0.381,0.381,1.9,2.8,0.704,0.0,0.0,6.5,2.9,0.0,0.0,0.0,3.0,10.2
Carl Braun*,1959,PG,31.0,NYK,72.0,0.0,27.2,4.0,9.5,0.42,0.0,0.0,0.0,4.0,9.5,0.42,0.42,2.5,3.0,0.826,0.0,0.0,3.5,4.8,0.0,0.0,0.0,2.5,10.5
Pete Brennan,1959,F,22.0,NYK,16.0,0.0,8.5,0.8,2.7,0.302,0.0,0.0,0.0,0.8,2.7,0.302,0.302,0.9,1.6,0.56,0.0,0.0,1.9,0.4,0.0,0.0,0.0,0.9,2.5
Barney Cable,1959,PF,23.0,DET,31.0,0.0,8.7,1.4,4.1,0.341,0.0,0.0,0.0,1.4,4.1,0.341,0.341,0.7,0.9,0.793,0.0,0.0,2.8,0.4,0.0,0.0,0.0,1.0,3.5
Gene Conley,1959,PF,28.0,BOS,50.0,0.0,13.3,1.7,5.2,0.328,0.0,0.0,0.0,1.7,5.2,0.328,0.328,0.7,1.3,0.578,0.0,0.0,5.5,0.4,0.0,0.0,0.0,2.3,4.2
Ed Conlin,1959,SG,25.0,TOT,72.0,0.0,27.2,4.6,12.4,0.369,0.0,0.0,0.0,4.6,12.4,0.369,0.369,2.7,3.8,0.719,0.0,0.0,5.5,1.8,0.0,0.0,0.0,2.6,11.9
Ed Conlin,1959,F-G,25.0,SYR,57.0,0.0,28.1,4.6,12.6,0.365,0.0,0.0,0.0,4.6,12.6,0.365,0.365,2.7,3.7,0.739,0.0,0.0,5.3,2.0,0.0,0.0,0.0,2.7,11.9
Ed Conlin,1959,SG,25.0,DET,15.0,0.0,23.6,4.5,11.7,0.389,0.0,0.0,0.0,4.5,11.7,0.389,0.389,2.7,4.2,0.651,0.0,0.0,6.1,1.1,0.0,0.0,0.0,2.1,11.8
Larry Costello,1959,PG,27.0,SYR,70.0,0.0,39.3,5.9,13.5,0.437,0.0,0.0,0.0,5.9,13.5,0.437,0.437,4.0,5.0,0.802,0.0,0.0,5.2,5.4,0.0,0.0,0.0,3.8,15.8
Bob Cousy*,1959,PG,30.0,BOS,65.0,0.0,37.0,7.4,19.4,0.384,0.0,0.0,0.0,7.4,19.4,0.384,0.384,5.1,5.9,0.855,0.0,0.0,5.5,8.6,0.0,0.0,0.0,2.1,20.0
Archie Dees,1959,PF,22.0,CIN,68.0,0.0,18.4,2.9,8.3,0.356,0.0,0.0,0.0,2.9,8.3,0.356,0.356,2.3,3.0,0.779,0.0,0.0,5.0,0.8,0.0,0.0,0.0,1.7,8.2
George Dempsey,1959,PG,29.0,TOT,57.0,0.0,12.2,1.6,3.8,0.428,0.0,0.0,0.0,1.6,3.8,0.428,0.428,1.4,1.9,0.764,0.0,0.0,2.8,1.2,0.0,0.0,0.0,1.7,4.6
George Dempsey,1959,PG,29.0,PHW,23.0,0.0,12.3,1.6,3.3,0.48,0.0,0.0,0.0,1.6,3.3,0.48,0.48,1.0,1.4,0.697,0.0,0.0,2.6,1.4,0.0,0.0,0.0,1.3,4.1
George Dempsey,1959,PG,29.0,SYR,34.0,0.0,12.1,1.6,4.1,0.4,0.0,0.0,0.0,1.6,4.1,0.4,0.4,1.7,2.1,0.795,0.0,0.0,2.9,1.1,0.0,0.0,0.0,1.9,5.0
Connie Dierking,1959,C,22.0,SYR,64.0,0.0,11.3,1.6,4.5,0.362,0.0,0.0,0.0,1.6,4.5,0.362,0.362,1.3,2.2,0.593,0.0,0.0,3.6,0.5,0.0,0.0,0.0,2.3,4.6
Walter Dukes,1959,C,28.0,DET,72.0,0.0,32.5,4.4,12.6,0.352,0.0,0.0,0.0,4.4,12.6,0.352,0.352,4.1,6.3,0.657,0.0,0.0,13.3,0.9,0.0,0.0,0.0,4.6,13.0
Boo Ellis,1959,PF,22.0,MNL,72.0,0.0,16.7,2.3,5.3,0.43,0.0,0.0,0.0,2.3,5.3,0.43,0.43,1.4,2.0,0.708,0.0,0.0,5.3,0.8,0.0,0.0,0.0,1.9,5.9
Wayne Embry*,1959,C,21.0,CIN,66.0,0.0,24.1,4.1,10.6,0.387,0.0,0.0,0.0,4.1,10.6,0.387,0.387,3.1,4.8,0.656,0.0,0.0,9.0,1.5,0.0,0.0,0.0,3.5,11.4
Dick Farley,1959,SG,26.0,DET,70.0,0.0,18.3,2.5,6.4,0.395,0.0,0.0,0.0,2.5,6.4,0.395,0.395,2.0,2.7,0.737,0.0,0.0,2.8,1.8,0.0,0.0,0.0,1.9,7.0
Mike Farmer,1959,SF,22.0,NYK,72.0,0.0,21.5,2.4,6.9,0.353,0.0,0.0,0.0,2.4,6.9,0.353,0.353,1.2,1.4,0.838,0.0,0.0,4.4,0.9,0.0,0.0,0.0,2.1,6.0
Ray Felix,1959,C,28.0,NYK,72.0,0.0,22.1,3.6,9.7,0.371,0.0,0.0,0.0,3.6,9.7,0.371,0.371,3.2,4.5,0.713,0.0,0.0,7.9,0.7,0.0,0.0,0.0,3.8,10.4
Al Ferrari,1959,SG,25.0,STL,72.0,0.0,16.5,1.9,5.3,0.348,0.0,0.0,0.0,1.9,5.3,0.348,0.348,2.0,2.8,0.729,0.0,0.0,2.0,1.7,0.0,0.0,0.0,2.2,5.7
Ed Fleming,1959,SG,25.0,MNL,71.0,0.0,15.9,2.3,5.9,0.387,0.0,0.0,0.0,2.3,5.9,0.387,0.387,1.9,2.7,0.721,0.0,0.0,4.0,1.3,0.0,0.0,0.0,2.1,6.5
Larry Foust,1959,C,30.0,MNL,72.0,0.0,26.8,4.2,10.7,0.39,0.0,0.0,0.0,4.2,10.7,0.39,0.39,3.9,5.1,0.765,0.0,0.0,8.7,1.3,0.0,0.0,0.0,3.2,12.3
