Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Paul Arizin*,1956,SF,27.0,PHW,72.0,0.0,37.8,8.6,19.1,0.448,0.0,0.0,0.0,8.6,19.1,0.448,0.448,7.0,8.7,0.81,0.0,0.0,7.5,2.6,0.0,0.0,0.0,3.9,24.2
Jesse Arnelle,1956,PF,22.0,FTW,31.0,0.0,13.2,1.7,5.3,0.317,0.0,0.0,0.0,1.7,5.3,0.317,0.317,1.4,2.2,0.623,0.0,0.0,5.5,0.6,0.0,0.0,0.0,1.9,4.7
Dick Atha,1956,SG,24.0,NYK,25.0,0.0,11.5,1.4,3.5,0.409,0.0,0.0,0.0,1.4,3.5,0.409,0.409,0.8,1.1,0.778,0.0,0.0,1.7,1.3,0.0,0.0,0.0,1.6,3.7
Jim Baechtold,1956,SF,28.0,NYK,70.0,0.0,24.8,3.8,9.9,0.386,0.0,0.0,0.0,3.8,9.9,0.386,0.386,3.3,4.2,0.801,0.0,0.0,3.1,2.3,0.0,0.0,0.0,2.2,11.0
Ernie Barrett,1956,SG,26.0,BOS,72.0,0.0,20.2,2.9,7.4,0.388,0.0,0.0,0.0,2.9,7.4,0.388,0.388,1.3,1.6,0.788,0.0,0.0,3.4,2.4,0.0,0.0,0.0,2.6,7.0
Ernie Beck,1956,SG,24.0,PHW,67.0,0.0,15.0,2.0,5.2,0.387,0.0,0.0,0.0,2.0,5.2,0.387,0.387,1.1,1.6,0.717,0.0,0.0,2.9,1.2,0.0,0.0,0.0,1.3,5.2
Don Bielke,1956,C,23.0,FTW,7.0,0.0,5.4,0.7,1.3,0.556,0.0,0.0,0.0,0.7,1.3,0.556,0.556,0.6,1.0,0.571,0.0,0.0,1.3,0.1,0.0,0.0,0.0,1.3,2.0
Carl Braun*,1956,SG,28.0,NYK,72.0,0.0,32.2,5.5,14.8,0.372,0.0,0.0,0.0,5.5,14.8,0.372,0.372,4.4,5.3,0.838,0.0,0.0,3.6,4.1,0.0,0.0,0.0,3.0,15.4
Frankie Brian,1956,PG,32.0,FTW,37.0,0.0,18.4,2.1,7.1,0.297,0.0,0.0,0.0,2.1,7.1,0.297,0.297,1.9,2.4,0.818,0.0,0.0,2.4,2.0,0.0,0.0,0.0,1.7,6.2
Nat Clifton*,1956,PF,33.0,NYK,64.0,0.0,24.0,3.3,8.5,0.394,0.0,0.0,0.0,3.3,8.5,0.394,0.394,2.1,3.0,0.707,0.0,0.0,6.0,2.4,0.0,0.0,0.0,3.0,8.8
Jack Coleman,1956,PF,31.0,TOT,75.0,0.0,36.5,5.2,12.6,0.412,0.0,0.0,0.0,5.2,12.6,0.412,0.412,2.4,3.3,0.711,0.0,0.0,9.2,3.9,0.0,0.0,0.0,3.2,12.8
Jack Coleman,1956,PF,31.0,ROC,34.0,0.0,40.3,5.7,13.9,0.412,0.0,0.0,0.0,5.7,13.9,0.412,0.412,2.6,3.7,0.712,0.0,0.0,10.1,4.3,0.0,0.0,0.0,3.6,14.1
Jack Coleman,1956,PF,31.0,STL,41.0,0.0,33.4,4.8,11.5,0.412,0.0,0.0,0.0,4.8,11.5,0.412,0.412,2.1,3.0,0.71,0.0,0.0,8.4,3.6,0.0,0.0,0.0,3.0,11.7
Ed Conlin,1956,SF,22.0,SYR,66.0,0.0,21.6,3.2,8.7,0.368,0.0,0.0,0.0,3.2,8.7,0.368,0.368,1.8,2.7,0.68,0.0,0.0,4.9,2.2,0.0,0.0,0.0,1.8,8.2
Chuck Cooper*,1956,SF,29.0,TOT,67.0,0.0,17.1,1.5,4.6,0.328,0.0,0.0,0.0,1.5,4.6,0.328,0.328,1.5,2.0,0.752,0.0,0.0,3.6,1.3,0.0,0.0,0.0,2.1,4.5
Chuck Cooper*,1956,F,29.0,STL,35.0,0.0,16.4,1.7,4.9,0.337,0.0,0.0,0.0,1.7,4.9,0.337,0.337,1.8,2.4,0.738,0.0,0.0,3.9,1.7,0.0,0.0,0.0,2.0,5.1
Chuck Cooper*,1956,SF,29.0,FTW,32.0,0.0,17.8,1.3,4.3,0.316,0.0,0.0,0.0,1.3,4.3,0.316,0.316,1.2,1.5,0.776,0.0,0.0,3.2,0.9,0.0,0.0,0.0,2.2,3.9
Bob Cousy*,1956,PG,27.0,BOS,72.0,0.0,38.4,6.1,17.0,0.36,0.0,0.0,0.0,6.1,17.0,0.36,0.36,6.6,7.8,0.844,0.0,0.0,6.8,8.9,0.0,0.0,0.0,2.9,18.8
Red Davis,1956,C,23.0,ROC,3.0,0.0,5.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7,0.7,1.0,0.0,0.0,1.3,0.3,0.0,0.0,0.0,0.7,0.7
Walt Davis,1956,PF,25.0,PHW,70.0,0.0,15.7,1.8,4.8,0.369,0.0,0.0,0.0,1.8,4.8,0.369,0.369,1.1,1.6,0.688,0.0,0.0,3.9,0.8,0.0,0.0,0.0,3.3,4.6
George Dempsey,1956,PG,26.0,PHW,72.0,0.0,20.1,1.8,3.7,0.475,0.0,0.0,0.0,1.8,3.7,0.475,0.475,1.2,1.9,0.633,0.0,0.0,3.7,2.8,0.0,0.0,0.0,2.0,4.7
Corky Devlin,1956,SG,24.0,FTW,69.0,0.0,22.2,2.9,7.8,0.37,0.0,0.0,0.0,2.9,7.8,0.37,0.37,2.1,2.8,0.76,0.0,0.0,2.5,2.0,0.0,0.0,0.0,1.7,7.9
Walter Dukes,1956,C,25.0,NYK,60.0,0.0,21.5,2.5,6.2,0.403,0.0,0.0,0.0,2.5,6.2,0.403,0.403,2.8,3.9,0.708,0.0,0.0,7.4,0.7,0.0,0.0,0.0,3.5,7.8
Dick Farley,1956,SG,23.0,SYR,72.0,0.0,19.8,2.3,6.3,0.373,0.0,0.0,0.0,2.3,6.3,0.373,0.373,2.0,2.9,0.691,0.0,0.0,2.3,2.1,0.0,0.0,0.0,2.1,6.7
Ron Feiereisel,1956,G,24.0,MNL,10.0,0.0,5.9,0.8,2.8,0.286,0.0,0.0,0.0,0.8,2.8,0.286,0.286,1.4,1.6,0.875,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.9,3.0
Ray Felix,1956,C,25.0,NYK,72.0,0.0,23.6,3.8,9.3,0.415,0.0,0.0,0.0,3.8,9.3,0.415,0.415,4.6,6.5,0.706,0.0,0.0,8.7,0.7,0.0,0.0,0.0,4.1,12.3
Al Ferrari,1956,SF,22.0,STL,68.0,0.0,23.7,2.8,7.9,0.358,0.0,0.0,0.0,2.8,7.9,0.358,0.358,2.4,3.5,0.695,0.0,0.0,2.7,2.4,0.0,0.0,0.0,2.8,8.0
Ed Fleming,1956,SG,22.0,ROC,71.0,0.0,28.6,4.3,11.6,0.371,0.0,0.0,0.0,4.3,11.6,0.371,0.371,3.9,5.2,0.745,0.0,0.0,6.9,2.8,0.0,0.0,0.0,2.5,12.5
Larry Foust,1956,C,27.0,FTW,72.0,0.0,28.1,5.1,11.4,0.447,0.0,0.0,0.0,5.1,11.4,0.447,0.447,6.0,7.7,0.778,0.0,0.0,9.0,1.8,0.0,0.0,0.0,3.7,16.2
Harry Gallatin*,1956,SF,28.0,NYK,72.0,0.0,33.0,4.5,11.6,0.386,0.0,0.0,0.0,4.5,11.6,0.386,0.386,5.0,6.3,0.787,0.0,0.0,10.3,2.3,0.0,0.0,0.0,3.1,13.9
Dick Garmaker,1956,SG,23.0,MNL,68.0,0.0,12.8,2.0,5.5,0.37,0.0,0.0,0.0,2.0,5.5,0.37,0.37,1.6,2.0,0.806,0.0,0.0,1.9,1.5,0.0,0.0,0.0,1.9,5.7
Jack George,1956,PG,27.0,PHW,72.0,0.0,39.4,4.9,13.1,0.374,0.0,0.0,0.0,4.9,13.1,0.374,0.374,4.1,5.4,0.757,0.0,0.0,4.3,6.3,0.0,0.0,0.0,2.8,13.9
Tom Gola*,1956,SG,23.0,PHW,68.0,0.0,34.5,3.6,8.7,0.412,0.0,0.0,0.0,3.6,8.7,0.412,0.412,3.6,4.9,0.733,0.0,0.0,9.1,5.9,0.0,0.0,0.0,4.0,10.8
Joe Graboski,1956,PF,26.0,PHW,72.0,0.0,33.0,5.5,14.9,0.369,0.0,0.0,0.0,5.5,14.9,0.369,0.369,3.3,4.7,0.706,0.0,0.0,8.9,2.6,0.0,0.0,0.0,3.8,14.4
Alex Hannum*,1956,PF,32.0,STL,71.0,0.0,20.8,2.1,6.4,0.322,0.0,0.0,0.0,2.1,6.4,0.322,0.322,1.3,2.2,0.604,0.0,0.0,4.8,2.2,0.0,0.0,0.0,3.8,5.4
Chris Harris,1956,SG,22.0,TOT,41.0,0.0,10.2,0.9,3.6,0.248,0.0,0.0,0.0,0.9,3.6,0.248,0.248,0.7,1.1,0.6,0.0,0.0,1.1,1.1,0.0,0.0,0.0,1.0,2.5
Chris Harris,1956,SG,22.0,STL,15.0,0.0,11.2,1.0,4.0,0.25,0.0,0.0,0.0,1.0,4.0,0.25,0.25,0.7,1.2,0.611,0.0,0.0,1.2,1.2,0.0,0.0,0.0,1.1,2.7
Chris Harris,1956,SG,22.0,ROC,26.0,0.0,9.7,0.8,3.4,0.247,0.0,0.0,0.0,0.8,3.4,0.247,0.247,0.6,1.0,0.593,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.3
Bob Harrison,1956,PG,28.0,STL,72.0,0.0,30.8,3.6,10.1,0.359,0.0,0.0,0.0,3.6,10.1,0.359,0.359,1.3,2.0,0.664,0.0,0.0,2.7,3.8,0.0,0.0,0.0,3.4,8.6
Dick Hemric,1956,PF,22.0,BOS,71.0,0.0,18.7,2.3,5.6,0.403,0.0,0.0,0.0,2.3,5.6,0.403,0.403,2.5,3.8,0.648,0.0,0.0,5.6,0.8,0.0,0.0,0.0,2.0,7.0
Larry Hennessy,1956,SG,26.0,PHW,53.0,0.0,8.4,1.6,4.7,0.344,0.0,0.0,0.0,1.6,4.7,0.344,0.344,0.5,0.6,0.813,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.7,3.7
Lew Hitch,1956,PF,26.0,MNL,69.0,0.0,16.4,1.4,3.4,0.4,0.0,0.0,0.0,1.4,3.4,0.4,0.4,1.4,1.9,0.758,0.0,0.0,4.1,1.1,0.0,0.0,0.0,1.2,4.2
Jim Holstein,1956,SF,25.0,TOT,27.0,0.0,13.0,0.9,3.3,0.27,0.0,0.0,0.0,0.9,3.3,0.27,0.27,0.9,1.4,0.649,0.0,0.0,2.8,1.4,0.0,0.0,0.0,1.9,2.7
Jim Holstein,1956,SF,25.0,MNL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jim Holstein,1956,SF,25.0,FTW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johnny Horan,1956,F,23.0,TOT,19.0,0.0,4.9,0.6,2.2,0.286,0.0,0.0,0.0,0.6,2.2,0.286,0.286,0.5,0.6,0.909,0.0,0.0,0.5,0.1,0.0,0.0,0.0,1.1,1.8
Johnny Horan,1956,F,23.0,FTW,7.0,0.0,6.1,1.1,3.7,0.308,0.0,0.0,0.0,1.1,3.7,0.308,0.308,0.9,0.9,1.0,0.0,0.0,0.6,0.1,0.0,0.0,0.0,2.0,3.1
Johnny Horan,1956,F,23.0,MNL,12.0,0.0,4.2,0.3,1.3,0.25,0.0,0.0,0.0,0.3,1.3,0.25,0.25,0.3,0.4,0.8,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.6,1.0
Bob Houbregs*,1956,C,23.0,FTW,70.0,0.0,21.9,3.5,8.2,0.43,0.0,0.0,0.0,3.5,8.2,0.43,0.43,4.0,5.5,0.739,0.0,0.0,5.9,2.3,0.0,0.0,0.0,2.1,11.1
Mel Hutchins,1956,PF,27.0,FTW,66.0,0.0,33.9,4.9,11.6,0.425,0.0,0.0,0.0,4.9,11.6,0.425,0.425,2.2,3.3,0.643,0.0,0.0,7.5,2.7,0.0,0.0,0.0,2.5,12.0
Neil Johnston*,1956,C,26.0,PHW,70.0,0.0,37.1,7.1,15.6,0.457,0.0,0.0,0.0,7.1,15.6,0.457,0.457,7.8,9.8,0.801,0.0,0.0,12.5,3.2,0.0,0.0,0.0,3.6,22.1
Ed Kalafat,1956,SF,23.0,MNL,72.0,0.0,22.8,2.7,7.5,0.359,0.0,0.0,0.0,2.7,7.5,0.359,0.359,2.6,3.5,0.738,0.0,0.0,6.1,1.8,0.0,0.0,0.0,3.3,8.0
Billy Kenville,1956,PG,25.0,SYR,72.0,0.0,17.8,2.4,6.2,0.379,0.0,0.0,0.0,2.4,6.2,0.379,0.379,2.7,3.6,0.759,0.0,0.0,3.0,2.2,0.0,0.0,0.0,1.8,7.4
Red Kerr,1956,C,23.0,SYR,72.0,0.0,29.4,5.2,13.0,0.403,0.0,0.0,0.0,5.2,13.0,0.403,0.403,2.9,4.4,0.655,0.0,0.0,8.4,1.2,0.0,0.0,0.0,2.3,13.3
George King,1956,PG,27.0,SYR,72.0,0.0,32.5,3.9,10.6,0.372,0.0,0.0,0.0,3.9,10.6,0.372,0.372,2.4,3.8,0.64,0.0,0.0,3.5,5.7,0.0,0.0,0.0,2.1,10.3
Earl Lloyd*,1956,SF,27.0,SYR,72.0,0.0,25.5,3.0,8.8,0.335,0.0,0.0,0.0,3.0,8.8,0.335,0.335,2.6,3.3,0.772,0.0,0.0,6.8,1.6,0.0,0.0,0.0,3.7,8.5
Jim Loscutoff,1956,SF,25.0,BOS,71.0,0.0,22.3,3.2,8.8,0.36,0.0,0.0,0.0,3.2,8.8,0.36,0.36,2.0,2.9,0.671,0.0,0.0,8.8,0.9,0.0,0.0,0.0,3.0,8.3
Clyde Lovellette*,1956,C,26.0,MNL,71.0,0.0,35.5,8.4,19.3,0.434,0.0,0.0,0.0,8.4,19.3,0.434,0.434,4.8,6.6,0.721,0.0,0.0,14.0,2.3,0.0,0.0,0.0,3.5,21.5
Ed Macauley*,1956,C,27.0,BOS,71.0,0.0,33.2,5.9,14.0,0.422,0.0,0.0,0.0,5.9,14.0,0.422,0.422,5.6,7.1,0.794,0.0,0.0,5.9,3.0,0.0,0.0,0.0,2.2,17.5
Slater Martin*,1956,PG,30.0,MNL,72.0,0.0,39.4,4.3,12.0,0.358,0.0,0.0,0.0,4.3,12.0,0.358,0.358,4.6,5.5,0.833,0.0,0.0,3.6,6.2,0.0,0.0,0.0,2.8,13.2
Dick McGuire*,1956,PG,30.0,NYK,62.0,0.0,27.2,2.5,7.1,0.347,0.0,0.0,0.0,2.5,7.1,0.347,0.347,2.0,3.1,0.627,0.0,0.0,3.5,5.8,0.0,0.0,0.0,2.4,6.9
Jack McMahon,1956,PG,27.0,TOT,70.0,0.0,24.5,2.9,8.8,0.328,0.0,0.0,0.0,2.9,8.8,0.328,0.328,1.6,2.6,0.595,0.0,0.0,2.6,3.2,0.0,0.0,0.0,2.4,7.3
Jack McMahon,1956,G,27.0,ROC,34.0,0.0,25.2,2.9,9.0,0.326,0.0,0.0,0.0,2.9,9.0,0.326,0.326,1.6,2.6,0.611,0.0,0.0,2.5,3.4,0.0,0.0,0.0,2.5,7.5
Jack McMahon,1956,PG,27.0,STL,36.0,0.0,23.8,2.8,8.6,0.331,0.0,0.0,0.0,2.8,8.6,0.331,0.331,1.5,2.6,0.579,0.0,0.0,2.6,3.0,0.0,0.0,0.0,2.4,7.2
Monk Meineke,1956,PF,25.0,ROC,69.0,0.0,18.1,2.2,6.0,0.372,0.0,0.0,0.0,2.2,6.0,0.372,0.372,2.6,3.4,0.78,0.0,0.0,4.6,1.5,0.0,0.0,0.0,2.8,7.1
Chuck Mencel,1956,PG,22.0,MNL,69.0,0.0,14.1,1.7,5.4,0.32,0.0,0.0,0.0,1.7,5.4,0.32,0.32,1.1,1.4,0.813,0.0,0.0,1.6,1.9,0.0,0.0,0.0,1.1,4.6
George Mikan*,1956,C,31.0,MNL,37.0,0.0,20.7,4.0,10.1,0.395,0.0,0.0,0.0,4.0,10.1,0.395,0.395,2.5,3.3,0.77,0.0,0.0,8.3,1.4,0.0,0.0,0.0,4.1,10.5
Vern Mikkelsen*,1956,PF,27.0,MNL,72.0,0.0,29.2,4.4,11.4,0.386,0.0,0.0,0.0,4.4,11.4,0.386,0.386,4.6,5.7,0.804,0.0,0.0,8.4,2.4,0.0,0.0,0.0,4.4,13.4
Jackie Moore,1956,SF,23.0,PHW,54.0,0.0,7.4,0.9,2.4,0.388,0.0,0.0,0.0,0.9,2.4,0.388,0.388,0.6,1.0,0.604,0.0,0.0,2.2,0.5,0.0,0.0,0.0,1.5,2.4
Red Morrison,1956,C,23.0,BOS,71.0,0.0,12.8,1.3,3.4,0.371,0.0,0.0,0.0,1.3,3.4,0.371,0.371,0.6,1.3,0.494,0.0,0.0,4.9,0.7,0.0,0.0,0.0,2.2,3.1
Jack Nichols,1956,PF,29.0,BOS,60.0,0.0,32.7,5.5,13.3,0.413,0.0,0.0,0.0,5.5,13.3,0.413,0.413,3.3,4.2,0.791,0.0,0.0,10.4,2.7,0.0,0.0,0.0,3.8,14.3
Chuck Noble,1956,SG,24.0,FTW,72.0,0.0,28.0,3.8,10.7,0.352,0.0,0.0,0.0,3.8,10.7,0.352,0.352,2.0,2.7,0.749,0.0,0.0,3.6,3.9,0.0,0.0,0.0,3.5,9.5
Togo Palazzi,1956,SF,23.0,BOS,63.0,0.0,11.2,2.3,5.9,0.389,0.0,0.0,0.0,2.3,5.9,0.389,0.389,1.3,2.0,0.685,0.0,0.0,2.9,0.7,0.0,0.0,0.0,1.4,6.0
Med Park,1956,SF,22.0,STL,40.0,0.0,10.6,1.3,3.8,0.349,0.0,0.0,0.0,1.3,3.8,0.349,0.349,1.1,1.8,0.629,0.0,0.0,2.4,1.0,0.0,0.0,0.0,1.6,3.8
Bob Peterson,1956,SF,24.0,NYK,58.0,0.0,13.4,2.1,5.2,0.399,0.0,0.0,0.0,2.1,5.2,0.399,0.399,1.2,1.8,0.654,0.0,0.0,3.8,0.8,0.0,0.0,0.0,2.1,5.3
Bob Pettit*,1956,C,23.0,STL,72.0,0.0,38.8,9.0,20.9,0.429,0.0,0.0,0.0,9.0,20.9,0.429,0.429,7.7,10.5,0.736,0.0,0.0,16.2,2.6,0.0,0.0,0.0,2.8,25.7
Andy Phillip*,1956,PG,33.0,FTW,70.0,0.0,29.7,2.1,5.8,0.365,0.0,0.0,0.0,2.1,5.8,0.365,0.365,1.6,2.8,0.563,0.0,0.0,3.7,5.9,0.0,0.0,0.0,2.2,5.8
Richie Regan,1956,PG,25.0,ROC,72.0,0.0,24.3,3.3,9.5,0.352,0.0,0.0,0.0,3.3,9.5,0.352,0.352,1.2,1.8,0.639,0.0,0.0,2.4,3.1,0.0,0.0,0.0,2.5,7.8
