Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Don Ackerman,1954,PG,23.0,NYK,28.0,0.0,7.9,0.5,2.3,0.222,0.0,0.0,0.0,0.5,2.3,0.222,0.222,0.5,1.0,0.536,0.0,0.0,0.5,0.8,0.0,0.0,0.0,1.5,1.5
Don Asmonga,1954,G,25.0,BLB,7.0,0.0,6.6,0.3,2.1,0.133,0.0,0.0,0.0,0.3,2.1,0.133,0.133,0.1,0.1,1.0,0.0,0.0,0.1,0.7,0.0,0.0,0.0,1.7,0.7
Jim Baechtold,1954,SF,26.0,NYK,70.0,0.0,23.2,2.4,6.6,0.366,0.0,0.0,0.0,2.4,6.6,0.366,0.366,1.9,2.5,0.757,0.0,0.0,2.6,1.7,0.0,0.0,0.0,2.8,6.8
Don Barksdale*,1954,PF,30.0,BOS,63.0,0.0,21.6,2.5,6.6,0.376,0.0,0.0,0.0,2.5,6.6,0.376,0.376,2.4,3.6,0.662,0.0,0.0,5.5,1.9,0.0,0.0,0.0,3.4,7.3
Leo Barnhorst,1954,SF,29.0,TOT,72.0,0.0,28.7,2.8,8.2,0.338,0.0,0.0,0.0,2.8,8.2,0.338,0.338,0.9,1.2,0.716,0.0,0.0,4.1,3.1,0.0,0.0,0.0,2.8,6.4
Leo Barnhorst,1954,SF,29.0,BLB,55.0,0.0,34.2,3.4,9.7,0.352,0.0,0.0,0.0,3.4,9.7,0.352,0.352,1.1,1.5,0.707,0.0,0.0,0.0,3.9,0.0,0.0,0.0,3.1,7.9
Leo Barnhorst,1954,SF,29.0,FTW,17.0,0.0,10.9,0.7,3.4,0.211,0.0,0.0,0.0,0.7,3.4,0.211,0.211,0.3,0.4,0.833,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.8,1.7
Ernie Barrett,1954,SG,24.0,BOS,59.0,0.0,10.9,1.0,3.2,0.314,0.0,0.0,0.0,1.0,3.2,0.314,0.314,0.2,0.4,0.56,0.0,0.0,1.7,0.9,0.0,0.0,0.0,2.0,2.3
Ernie Beck,1954,SG,22.0,PHW,15.0,0.0,28.1,2.6,9.5,0.275,0.0,0.0,0.0,2.6,9.5,0.275,0.275,2.3,2.9,0.791,0.0,0.0,3.3,2.3,0.0,0.0,0.0,1.9,7.5
Irv Bemoras,1954,SF,23.0,MLH,69.0,0.0,21.7,2.7,7.3,0.366,0.0,0.0,0.0,2.7,7.3,0.366,0.366,2.0,3.0,0.668,0.0,0.0,3.1,1.1,0.0,0.0,0.0,2.2,7.4
