Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Don Anielak,1955,F,24.0,NYK,1.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,0.75,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
Paul Arizin*,1955,SF,26.0,PHW,72.0,0.0,41.0,7.3,18.4,0.399,0.0,0.0,0.0,7.3,18.4,0.399,0.399,6.3,8.1,0.776,0.0,0.0,9.4,2.9,0.0,0.0,0.0,3.8,21.0
Jim Baechtold,1955,SF,27.0,NYK,72.0,0.0,35.2,5.0,12.5,0.403,0.0,0.0,0.0,5.0,12.5,0.403,0.403,3.9,4.7,0.823,0.0,0.0,4.3,3.0,0.0,0.0,0.0,2.8,13.9
Don Barksdale*,1955,SF,31.0,BOS,72.0,0.0,24.9,3.7,9.7,0.382,0.0,0.0,0.0,3.7,9.7,0.382,0.382,3.1,4.7,0.651,0.0,0.0,7.6,1.8,0.0,0.0,0.0,3.1,10.5
Bob Brannum,1955,PF,28.0,BOS,71.0,0.0,22.9,2.5,6.5,0.378,0.0,0.0,0.0,2.5,6.5,0.378,0.378,1.3,1.8,0.709,0.0,0.0,6.9,1.8,0.0,0.0,0.0,3.3,6.2
Carl Braun*,1955,SG,27.0,NYK,71.0,0.0,34.9,5.6,14.5,0.388,0.0,0.0,0.0,5.6,14.5,0.388,0.388,3.9,4.8,0.801,0.0,0.0,4.2,3.9,0.0,0.0,0.0,2.9,15.1
Tom Brennan,1955,SF,24.0,PHW,11.0,0.0,4.7,0.5,1.0,0.455,0.0,0.0,0.0,0.5,1.0,0.455,0.455,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.5,0.9
Frankie Brian,1955,SG,31.0,FTW,71.0,0.0,19.5,3.3,8.8,0.38,0.0,0.0,0.0,3.3,8.8,0.38,0.38,3.1,3.6,0.851,0.0,0.0,1.8,2.0,0.0,0.0,0.0,1.9,9.7
Bill Calhoun,1955,SG,27.0,MLH,69.0,0.0,30.6,2.1,7.0,0.3,0.0,0.0,0.0,2.1,7.0,0.3,0.3,2.4,3.4,0.703,0.0,0.0,4.2,3.4,0.0,0.0,0.0,2.6,6.6
Bob Carney,1955,SG,22.0,MNL,19.0,0.0,12.8,1.3,3.4,0.375,0.0,0.0,0.0,1.3,3.4,0.375,0.375,1.1,2.1,0.525,0.0,0.0,2.4,0.8,0.0,0.0,0.0,1.9,3.6
Fred Christ,1955,G,24.0,NYK,6.0,0.0,8.0,0.8,3.0,0.278,0.0,0.0,0.0,0.8,3.0,0.278,0.278,1.7,1.8,0.909,0.0,0.0,1.3,1.2,0.0,0.0,0.0,0.5,3.3
Cal Christensen,1955,SF,27.0,ROC,71.0,0.0,17.0,1.6,4.3,0.374,0.0,0.0,0.0,1.6,4.3,0.374,0.374,1.7,2.9,0.602,0.0,0.0,5.5,1.5,0.0,0.0,0.0,2.5,5.0
Nat Clifton*,1955,PF,32.0,NYK,72.0,0.0,33.2,5.0,12.9,0.386,0.0,0.0,0.0,5.0,12.9,0.386,0.386,3.1,4.6,0.683,0.0,0.0,8.5,2.8,0.0,0.0,0.0,3.1,13.1
Jack Coleman,1955,PF,30.0,ROC,72.0,0.0,34.5,5.6,12.0,0.462,0.0,0.0,0.0,5.6,12.0,0.462,0.462,1.7,2.5,0.678,0.0,0.0,10.1,3.2,0.0,0.0,0.0,2.8,12.8
Bert Cook,1955,SG,25.0,NYK,37.0,0.0,11.5,1.1,3.6,0.316,0.0,0.0,0.0,1.1,3.6,0.316,0.316,0.9,1.4,0.68,0.0,0.0,1.9,0.9,0.0,0.0,0.0,1.1,3.2
Chuck Cooper*,1955,PF,28.0,MLH,70.0,0.0,25.0,2.8,8.1,0.339,0.0,0.0,0.0,2.8,8.1,0.339,0.339,2.7,3.6,0.751,0.0,0.0,5.5,2.2,0.0,0.0,0.0,3.0,8.2
Larry Costello,1955,PG,23.0,PHW,19.0,0.0,24.4,2.4,7.3,0.331,0.0,0.0,0.0,2.4,7.3,0.331,0.331,1.4,1.7,0.813,0.0,0.0,2.6,4.1,0.0,0.0,0.0,1.9,6.2
Bob Cousy*,1955,PG,26.0,BOS,71.0,0.0,38.7,7.4,18.5,0.397,0.0,0.0,0.0,7.4,18.5,0.397,0.397,6.5,8.0,0.807,0.0,0.0,6.0,7.8,0.0,0.0,0.0,2.3,21.2
Bob Davies*,1955,PG,35.0,ROC,72.0,0.0,26.0,4.5,10.9,0.415,0.0,0.0,0.0,4.5,10.9,0.415,0.415,3.1,4.1,0.751,0.0,0.0,2.8,4.9,0.0,0.0,0.0,3.1,12.1
Walt Davis,1955,C,24.0,PHW,61.0,0.0,12.6,1.1,3.0,0.385,0.0,0.0,0.0,1.1,3.0,0.385,0.385,0.6,0.8,0.729,0.0,0.0,3.4,0.6,0.0,0.0,0.0,1.6,2.9
George Dempsey,1955,SG,25.0,PHW,48.0,0.0,28.9,2.6,7.5,0.353,0.0,0.0,0.0,2.6,7.5,0.353,0.353,2.0,2.9,0.695,0.0,0.0,4.9,3.6,0.0,0.0,0.0,2.9,7.3
Fred Diute,1955,SG,26.0,MLH,7.0,0.0,10.3,0.3,3.0,0.095,0.0,0.0,0.0,0.3,3.0,0.095,0.095,1.0,1.7,0.583,0.0,0.0,1.9,0.6,0.0,0.0,0.0,1.7,1.6
Dick Farley,1955,SG,22.0,SYR,69.0,0.0,16.1,2.0,5.1,0.385,0.0,0.0,0.0,2.0,5.1,0.385,0.385,2.0,2.9,0.677,0.0,0.0,2.4,1.6,0.0,0.0,0.0,2.1,5.9
Ray Felix,1955,C,24.0,NYK,72.0,0.0,28.1,5.1,11.6,0.438,0.0,0.0,0.0,5.1,11.6,0.438,0.438,4.3,6.9,0.622,0.0,0.0,11.4,0.9,0.0,0.0,0.0,4.0,14.4
