Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Zaid Abdul-Aziz,1969,C,22.0,TOT,49.0,0.0,945.0,144.0,390.0,0.369,0.0,0.0,0.0,144.0,390.0,0.369,0.369,70.0,113.0,0.619,0.0,0.0,409.0,37.0,0.0,0.0,0.0,115.0,358.0
Zaid Abdul-Aziz,1969,C-F,22.0,CIN,20.0,0.0,108.0,18.0,43.0,0.419,0.0,0.0,0.0,18.0,43.0,0.419,0.419,2.0,7.0,0.286,0.0,0.0,31.0,4.0,0.0,0.0,0.0,17.0,38.0
Zaid Abdul-Aziz,1969,C,22.0,MIL,29.0,0.0,837.0,126.0,347.0,0.363,0.0,0.0,0.0,126.0,347.0,0.363,0.363,68.0,106.0,0.642,0.0,0.0,378.0,33.0,0.0,0.0,0.0,98.0,320.0
Rick Adelman,1969,PG,22.0,SDR,77.0,0.0,1448.0,177.0,449.0,0.394,0.0,0.0,0.0,177.0,449.0,0.394,0.394,131.0,204.0,0.642,0.0,0.0,216.0,238.0,0.0,0.0,0.0,158.0,485.0
Bob Allen,1969,PF,22.0,SFW,27.0,0.0,232.0,14.0,43.0,0.326,0.0,0.0,0.0,14.0,43.0,0.326,0.326,20.0,36.0,0.556,0.0,0.0,56.0,10.0,0.0,0.0,0.0,27.0,48.0
Cliff Anderson,1969,SG,24.0,LAL,35.0,0.0,289.0,44.0,108.0,0.407,0.0,0.0,0.0,44.0,108.0,0.407,0.407,47.0,82.0,0.573,0.0,0.0,44.0,31.0,0.0,0.0,0.0,58.0,135.0
Al Attles*,1969,PG,32.0,SFW,51.0,0.0,1516.0,162.0,359.0,0.451,0.0,0.0,0.0,162.0,359.0,0.451,0.451,95.0,149.0,0.638,0.0,0.0,181.0,306.0,0.0,0.0,0.0,183.0,419.0
Harry Barnes,1969,SF,23.0,SDR,22.0,0.0,126.0,18.0,64.0,0.281,0.0,0.0,0.0,18.0,64.0,0.281,0.281,7.0,13.0,0.538,0.0,0.0,26.0,5.0,0.0,0.0,0.0,25.0,43.0
Jim Barnes,1969,C-PF,27.0,TOT,59.0,0.0,706.0,115.0,261.0,0.441,0.0,0.0,0.0,115.0,261.0,0.441,0.441,75.0,111.0,0.676,0.0,0.0,224.0,28.0,0.0,0.0,0.0,122.0,305.0
Jim Barnes,1969,PF,27.0,CHI,10.0,0.0,111.0,23.0,59.0,0.39,0.0,0.0,0.0,23.0,59.0,0.39,0.39,10.0,19.0,0.526,0.0,0.0,30.0,1.0,0.0,0.0,0.0,15.0,56.0
Jim Barnes,1969,C,27.0,BOS,49.0,0.0,595.0,92.0,202.0,0.455,0.0,0.0,0.0,92.0,202.0,0.455,0.455,65.0,92.0,0.707,0.0,0.0,194.0,27.0,0.0,0.0,0.0,107.0,249.0
Dick Barnett,1969,SG,32.0,NYK,82.0,0.0,2953.0,565.0,1220.0,0.463,0.0,0.0,0.0,565.0,1220.0,0.463,0.463,312.0,403.0,0.774,0.0,0.0,251.0,291.0,0.0,0.0,0.0,239.0,1442.0
Jim Barnett,1969,SG,24.0,SDR,80.0,0.0,2346.0,465.0,1093.0,0.425,0.0,0.0,0.0,465.0,1093.0,0.425,0.425,233.0,310.0,0.752,0.0,0.0,362.0,339.0,0.0,0.0,0.0,240.0,1163.0
John Barnhill,1969,PG,30.0,BAL,30.0,0.0,504.0,76.0,175.0,0.434,0.0,0.0,0.0,76.0,175.0,0.434,0.434,39.0,65.0,0.6,0.0,0.0,53.0,71.0,0.0,0.0,0.0,63.0,191.0
Elgin Baylor*,1969,SF,34.0,LAL,76.0,0.0,3064.0,730.0,1632.0,0.447,0.0,0.0,0.0,730.0,1632.0,0.447,0.447,421.0,567.0,0.743,0.0,0.0,805.0,408.0,0.0,0.0,0.0,204.0,1881.0
Zelmo Beaty*,1969,C,29.0,ATL,72.0,0.0,2578.0,588.0,1251.0,0.47,0.0,0.0,0.0,588.0,1251.0,0.47,0.47,370.0,506.0,0.731,0.0,0.0,798.0,131.0,0.0,0.0,0.0,272.0,1546.0
Walt Bellamy*,1969,C,29.0,TOT,88.0,0.0,3159.0,563.0,1103.0,0.51,0.0,0.0,0.0,563.0,1103.0,0.51,0.51,401.0,618.0,0.649,0.0,0.0,1101.0,176.0,0.0,0.0,0.0,320.0,1527.0
Walt Bellamy*,1969,C,29.0,NYK,35.0,0.0,1136.0,204.0,402.0,0.507,0.0,0.0,0.0,204.0,402.0,0.507,0.507,125.0,202.0,0.619,0.0,0.0,385.0,77.0,0.0,0.0,0.0,123.0,533.0
Walt Bellamy*,1969,C,29.0,DET,53.0,0.0,2023.0,359.0,701.0,0.512,0.0,0.0,0.0,359.0,701.0,0.512,0.512,276.0,416.0,0.663,0.0,0.0,716.0,99.0,0.0,0.0,0.0,197.0,994.0
Ed Biedenbach,1969,G,23.0,PHO,7.0,0.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,6.0,0.667,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,4.0
Dave Bing*,1969,PG,25.0,DET,77.0,0.0,3039.0,678.0,1594.0,0.425,0.0,0.0,0.0,678.0,1594.0,0.425,0.425,444.0,623.0,0.713,0.0,0.0,382.0,546.0,0.0,0.0,0.0,256.0,1800.0
John Block,1969,PF,24.0,SDR,78.0,0.0,2489.0,448.0,1061.0,0.422,0.0,0.0,0.0,448.0,1061.0,0.422,0.422,299.0,400.0,0.748,0.0,0.0,703.0,141.0,0.0,0.0,0.0,249.0,1195.0
