Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Henry Akin,1967,PF,22.0,NYK,50.0,0.0,453.0,83.0,230.0,0.361,0.0,0.0,0.0,83.0,230.0,0.361,0.361,26.0,37.0,0.703,0.0,0.0,120.0,25.0,0.0,0.0,0.0,82.0,192.0
Al Attles*,1967,PG,30.0,SFW,69.0,0.0,1764.0,212.0,467.0,0.454,0.0,0.0,0.0,212.0,467.0,0.454,0.454,88.0,151.0,0.583,0.0,0.0,321.0,269.0,0.0,0.0,0.0,265.0,512.0
Johnny Austin,1967,SG,22.0,BAL,4.0,0.0,61.0,5.0,22.0,0.227,0.0,0.0,0.0,5.0,22.0,0.227,0.227,13.0,16.0,0.813,0.0,0.0,7.0,4.0,0.0,0.0,0.0,12.0,23.0
Jim Barnes,1967,PF,25.0,LAL,80.0,0.0,1398.0,217.0,497.0,0.437,0.0,0.0,0.0,217.0,497.0,0.437,0.437,128.0,187.0,0.684,0.0,0.0,450.0,47.0,0.0,0.0,0.0,266.0,562.0
Dick Barnett,1967,SG,30.0,NYK,67.0,0.0,1969.0,454.0,949.0,0.478,0.0,0.0,0.0,454.0,949.0,0.478,0.478,231.0,295.0,0.783,0.0,0.0,226.0,161.0,0.0,0.0,0.0,185.0,1139.0
Jim Barnett,1967,SG,22.0,BOS,48.0,0.0,383.0,78.0,211.0,0.37,0.0,0.0,0.0,78.0,211.0,0.37,0.37,42.0,62.0,0.677,0.0,0.0,53.0,41.0,0.0,0.0,0.0,61.0,198.0
John Barnhill,1967,PG,28.0,BAL,53.0,0.0,1214.0,187.0,447.0,0.418,0.0,0.0,0.0,187.0,447.0,0.418,0.418,66.0,103.0,0.641,0.0,0.0,157.0,136.0,0.0,0.0,0.0,80.0,440.0
Rick Barry*,1967,SF,22.0,SFW,78.0,0.0,3175.0,1011.0,2240.0,0.451,0.0,0.0,0.0,1011.0,2240.0,0.451,0.451,753.0,852.0,0.884,0.0,0.0,714.0,282.0,0.0,0.0,0.0,258.0,2775.0
Elgin Baylor*,1967,SF,32.0,LAL,70.0,0.0,2706.0,711.0,1658.0,0.429,0.0,0.0,0.0,711.0,1658.0,0.429,0.429,440.0,541.0,0.813,0.0,0.0,898.0,215.0,0.0,0.0,0.0,211.0,1862.0
Zelmo Beaty*,1967,C,27.0,STL,48.0,0.0,1661.0,328.0,694.0,0.473,0.0,0.0,0.0,328.0,694.0,0.473,0.473,197.0,260.0,0.758,0.0,0.0,515.0,60.0,0.0,0.0,0.0,189.0,853.0
Walt Bellamy*,1967,C,27.0,NYK,79.0,0.0,3010.0,565.0,1084.0,0.521,0.0,0.0,0.0,565.0,1084.0,0.521,0.521,369.0,580.0,0.636,0.0,0.0,1064.0,206.0,0.0,0.0,0.0,275.0,1499.0
Dave Bing*,1967,PG,23.0,DET,80.0,0.0,2762.0,664.0,1522.0,0.436,0.0,0.0,0.0,664.0,1522.0,0.436,0.436,273.0,370.0,0.738,0.0,0.0,359.0,330.0,0.0,0.0,0.0,217.0,1601.0
John Block,1967,PF,22.0,LAL,22.0,0.0,118.0,20.0,52.0,0.385,0.0,0.0,0.0,20.0,52.0,0.385,0.385,24.0,34.0,0.706,0.0,0.0,45.0,5.0,0.0,0.0,0.0,20.0,64.0
Bob Boozer,1967,PF,29.0,CHI,80.0,0.0,2451.0,538.0,1104.0,0.487,0.0,0.0,0.0,538.0,1104.0,0.487,0.487,360.0,461.0,0.781,0.0,0.0,679.0,90.0,0.0,0.0,0.0,212.0,1436.0
Nate Bowman,1967,C,23.0,CHI,9.0,0.0,65.0,8.0,21.0,0.381,0.0,0.0,0.0,8.0,21.0,0.381,0.381,6.0,8.0,0.75,0.0,0.0,28.0,2.0,0.0,0.0,0.0,18.0,22.0
Bill Bridges,1967,PF,27.0,STL,79.0,0.0,3130.0,503.0,1106.0,0.455,0.0,0.0,0.0,503.0,1106.0,0.455,0.455,367.0,523.0,0.702,0.0,0.0,1190.0,222.0,0.0,0.0,0.0,325.0,1373.0
Em Bryant,1967,PG,28.0,NYK,63.0,0.0,1593.0,236.0,577.0,0.409,0.0,0.0,0.0,236.0,577.0,0.409,0.409,74.0,114.0,0.649,0.0,0.0,273.0,218.0,0.0,0.0,0.0,231.0,546.0
Joe Caldwell,1967,SF,25.0,STL,81.0,0.0,2256.0,458.0,1076.0,0.426,0.0,0.0,0.0,458.0,1076.0,0.426,0.426,200.0,308.0,0.649,0.0,0.0,442.0,166.0,0.0,0.0,0.0,230.0,1116.0
Wilt Chamberlain*,1967,C,30.0,PHI,81.0,0.0,3682.0,785.0,1150.0,0.683,0.0,0.0,0.0,785.0,1150.0,0.683,0.683,386.0,875.0,0.441,0.0,0.0,1957.0,630.0,0.0,0.0,0.0,143.0,1956.0
Jerry Chambers,1967,SF,23.0,LAL,69.0,0.0,1015.0,224.0,496.0,0.452,0.0,0.0,0.0,224.0,496.0,0.452,0.452,68.0,93.0,0.731,0.0,0.0,208.0,44.0,0.0,0.0,0.0,143.0,516.0
Len Chappell,1967,C-PF,26.0,TOT,73.0,0.0,708.0,132.0,313.0,0.422,0.0,0.0,0.0,132.0,313.0,0.422,0.422,53.0,81.0,0.654,0.0,0.0,189.0,33.0,0.0,0.0,0.0,104.0,317.0
Len Chappell,1967,PF,26.0,CHI,19.0,0.0,179.0,40.0,89.0,0.449,0.0,0.0,0.0,40.0,89.0,0.449,0.449,14.0,21.0,0.667,0.0,0.0,38.0,12.0,0.0,0.0,0.0,31.0,94.0
