Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jay Arnette,1965,SG,26.0,CIN,63.0,0.0,662.0,91.0,245.0,0.371,0.0,0.0,0.0,91.0,245.0,0.371,0.371,56.0,75.0,0.747,0.0,0.0,62.0,68.0,0.0,0.0,0.0,125.0,238.0
Al Attles*,1965,PG,28.0,SFW,73.0,0.0,1733.0,254.0,662.0,0.384,0.0,0.0,0.0,254.0,662.0,0.384,0.384,171.0,274.0,0.624,0.0,0.0,239.0,205.0,0.0,0.0,0.0,242.0,679.0
Jim Barnes,1965,PF,23.0,NYK,75.0,0.0,2586.0,454.0,1070.0,0.424,0.0,0.0,0.0,454.0,1070.0,0.424,0.424,251.0,379.0,0.662,0.0,0.0,729.0,93.0,0.0,0.0,0.0,312.0,1159.0
Dick Barnett,1965,SG,28.0,LAL,74.0,0.0,2026.0,375.0,908.0,0.413,0.0,0.0,0.0,375.0,908.0,0.413,0.413,270.0,338.0,0.799,0.0,0.0,200.0,159.0,0.0,0.0,0.0,209.0,1020.0
John Barnhill,1965,SG,26.0,STL,41.0,0.0,777.0,121.0,312.0,0.388,0.0,0.0,0.0,121.0,312.0,0.388,0.388,45.0,70.0,0.643,0.0,0.0,91.0,76.0,0.0,0.0,0.0,56.0,287.0
Elgin Baylor*,1965,SF,30.0,LAL,74.0,0.0,3056.0,763.0,1903.0,0.401,0.0,0.0,0.0,763.0,1903.0,0.401,0.401,483.0,610.0,0.792,0.0,0.0,950.0,280.0,0.0,0.0,0.0,235.0,2009.0
Zelmo Beaty*,1965,C,25.0,STL,80.0,0.0,2916.0,505.0,1047.0,0.482,0.0,0.0,0.0,505.0,1047.0,0.482,0.482,341.0,477.0,0.715,0.0,0.0,966.0,111.0,0.0,0.0,0.0,328.0,1351.0
Walt Bellamy*,1965,C,25.0,BAL,80.0,0.0,3301.0,733.0,1441.0,0.509,0.0,0.0,0.0,733.0,1441.0,0.509,0.509,515.0,752.0,0.685,0.0,0.0,1166.0,191.0,0.0,0.0,0.0,260.0,1981.0
Al Bianchi,1965,PG,32.0,PHI,60.0,0.0,1116.0,175.0,486.0,0.36,0.0,0.0,0.0,175.0,486.0,0.36,0.36,54.0,76.0,0.711,0.0,0.0,95.0,140.0,0.0,0.0,0.0,178.0,404.0
Bucky Bockhorn,1965,SG,31.0,CIN,19.0,0.0,424.0,60.0,157.0,0.382,0.0,0.0,0.0,60.0,157.0,0.382,0.382,28.0,39.0,0.718,0.0,0.0,55.0,45.0,0.0,0.0,0.0,52.0,148.0
Ron Bonham,1965,SF,22.0,BOS,37.0,0.0,369.0,91.0,220.0,0.414,0.0,0.0,0.0,91.0,220.0,0.414,0.414,92.0,112.0,0.821,0.0,0.0,78.0,19.0,0.0,0.0,0.0,33.0,274.0
Bob Boozer,1965,SF,27.0,NYK,80.0,0.0,2139.0,424.0,963.0,0.44,0.0,0.0,0.0,424.0,963.0,0.44,0.44,288.0,375.0,0.768,0.0,0.0,604.0,108.0,0.0,0.0,0.0,183.0,1136.0
Gary Bradds,1965,SF,22.0,BAL,41.0,0.0,335.0,46.0,111.0,0.414,0.0,0.0,0.0,46.0,111.0,0.414,0.414,45.0,63.0,0.714,0.0,0.0,84.0,19.0,0.0,0.0,0.0,36.0,137.0
Bill Bridges,1965,PF,25.0,STL,79.0,0.0,2362.0,362.0,938.0,0.386,0.0,0.0,0.0,362.0,938.0,0.386,0.386,186.0,275.0,0.676,0.0,0.0,853.0,187.0,0.0,0.0,0.0,276.0,910.0
Em Bryant,1965,PG,26.0,NYK,77.0,0.0,1332.0,145.0,436.0,0.333,0.0,0.0,0.0,145.0,436.0,0.333,0.333,87.0,133.0,0.654,0.0,0.0,167.0,167.0,0.0,0.0,0.0,212.0,377.0
Dave Budd,1965,SF,26.0,NYK,62.0,0.0,1188.0,196.0,407.0,0.482,0.0,0.0,0.0,196.0,407.0,0.482,0.482,121.0,170.0,0.712,0.0,0.0,310.0,62.0,0.0,0.0,0.0,147.0,513.0
Ed Burton,1965,F,25.0,STL,7.0,0.0,42.0,7.0,20.0,0.35,0.0,0.0,0.0,7.0,20.0,0.35,0.35,4.0,7.0,0.571,0.0,0.0,13.0,2.0,0.0,0.0,0.0,13.0,18.0
