Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Bud Acton,1968,SF,26.0,SDR,23.0,0.0,195.0,29.0,74.0,0.392,0.0,0.0,0.0,29.0,74.0,0.392,0.392,19.0,29.0,0.655,0.0,0.0,47.0,11.0,0.0,0.0,0.0,35.0,77.0
Henry Akin,1968,C,23.0,SEA,36.0,0.0,259.0,46.0,137.0,0.336,0.0,0.0,0.0,46.0,137.0,0.336,0.336,20.0,31.0,0.645,0.0,0.0,57.0,14.0,0.0,0.0,0.0,48.0,112.0
Cliff Anderson,1968,SG,23.0,LAL,18.0,0.0,94.0,7.0,29.0,0.241,0.0,0.0,0.0,7.0,29.0,0.241,0.241,12.0,28.0,0.429,0.0,0.0,11.0,17.0,0.0,0.0,0.0,18.0,26.0
Al Attles*,1968,PG,31.0,SFW,67.0,0.0,1992.0,252.0,540.0,0.467,0.0,0.0,0.0,252.0,540.0,0.467,0.467,150.0,216.0,0.694,0.0,0.0,276.0,390.0,0.0,0.0,0.0,284.0,654.0
Jim Barnes,1968,PF,26.0,TOT,79.0,0.0,1425.0,221.0,499.0,0.443,0.0,0.0,0.0,221.0,499.0,0.443,0.443,133.0,191.0,0.696,0.0,0.0,415.0,55.0,0.0,0.0,0.0,262.0,575.0
Jim Barnes,1968,PF,26.0,LAL,42.0,0.0,713.0,101.0,235.0,0.43,0.0,0.0,0.0,101.0,235.0,0.43,0.43,59.0,88.0,0.67,0.0,0.0,211.0,27.0,0.0,0.0,0.0,134.0,261.0
Jim Barnes,1968,PF,26.0,CHI,37.0,0.0,712.0,120.0,264.0,0.455,0.0,0.0,0.0,120.0,264.0,0.455,0.455,74.0,103.0,0.718,0.0,0.0,204.0,28.0,0.0,0.0,0.0,128.0,314.0
Dick Barnett,1968,SG,31.0,NYK,81.0,0.0,2488.0,559.0,1159.0,0.482,0.0,0.0,0.0,559.0,1159.0,0.482,0.482,343.0,440.0,0.78,0.0,0.0,238.0,242.0,0.0,0.0,0.0,222.0,1461.0
Jim Barnett,1968,SG,23.0,SDR,47.0,0.0,1068.0,179.0,456.0,0.393,0.0,0.0,0.0,179.0,456.0,0.393,0.393,84.0,118.0,0.712,0.0,0.0,155.0,134.0,0.0,0.0,0.0,101.0,442.0
John Barnhill,1968,PG,29.0,SDR,75.0,0.0,1883.0,295.0,700.0,0.421,0.0,0.0,0.0,295.0,700.0,0.421,0.421,154.0,234.0,0.658,0.0,0.0,173.0,259.0,0.0,0.0,0.0,143.0,744.0
Elgin Baylor*,1968,SF,33.0,LAL,77.0,0.0,3029.0,757.0,1709.0,0.443,0.0,0.0,0.0,757.0,1709.0,0.443,0.443,488.0,621.0,0.786,0.0,0.0,941.0,355.0,0.0,0.0,0.0,232.0,2002.0
Zelmo Beaty*,1968,C,28.0,STL,82.0,0.0,3068.0,639.0,1310.0,0.488,0.0,0.0,0.0,639.0,1310.0,0.488,0.488,455.0,573.0,0.794,0.0,0.0,959.0,174.0,0.0,0.0,0.0,295.0,1733.0
Walt Bellamy*,1968,C,28.0,NYK,82.0,0.0,2695.0,511.0,944.0,0.541,0.0,0.0,0.0,511.0,944.0,0.541,0.541,350.0,529.0,0.662,0.0,0.0,961.0,164.0,0.0,0.0,0.0,259.0,1372.0
Dave Bing*,1968,PG,24.0,DET,79.0,0.0,3209.0,835.0,1893.0,0.441,0.0,0.0,0.0,835.0,1893.0,0.441,0.441,472.0,668.0,0.707,0.0,0.0,373.0,509.0,0.0,0.0,0.0,254.0,2142.0
John Block,1968,C,23.0,SDR,52.0,0.0,1805.0,366.0,865.0,0.423,0.0,0.0,0.0,366.0,865.0,0.423,0.423,316.0,394.0,0.802,0.0,0.0,571.0,71.0,0.0,0.0,0.0,189.0,1048.0
Bob Boozer,1968,PF,30.0,CHI,77.0,0.0,2988.0,622.0,1265.0,0.492,0.0,0.0,0.0,622.0,1265.0,0.492,0.492,411.0,535.0,0.768,0.0,0.0,756.0,121.0,0.0,0.0,0.0,229.0,1655.0
