Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Stacey Arceneaux,1962,F,25.0,STL,7.0,0.0,110.0,22.0,56.0,0.393,0.0,0.0,0.0,22.0,56.0,0.393,0.393,6.0,13.0,0.462,0.0,0.0,32.0,4.0,0.0,0.0,0.0,10.0,50.0
Paul Arizin*,1962,SF,33.0,PHW,78.0,0.0,2785.0,611.0,1490.0,0.41,0.0,0.0,0.0,611.0,1490.0,0.41,0.41,484.0,601.0,0.805,0.0,0.0,527.0,201.0,0.0,0.0,0.0,307.0,1706.0
Al Attles*,1962,PG,25.0,PHW,75.0,0.0,2468.0,343.0,724.0,0.474,0.0,0.0,0.0,343.0,724.0,0.474,0.474,158.0,267.0,0.592,0.0,0.0,355.0,333.0,0.0,0.0,0.0,279.0,844.0
Elgin Baylor*,1962,SF,27.0,LAL,48.0,0.0,2129.0,680.0,1588.0,0.428,0.0,0.0,0.0,680.0,1588.0,0.428,0.428,476.0,631.0,0.754,0.0,0.0,892.0,222.0,0.0,0.0,0.0,155.0,1836.0
Walt Bellamy*,1962,C,22.0,CHP,79.0,0.0,3344.0,973.0,1875.0,0.519,0.0,0.0,0.0,973.0,1875.0,0.519,0.519,549.0,853.0,0.644,0.0,0.0,1500.0,210.0,0.0,0.0,0.0,281.0,2495.0
Al Bianchi,1962,PG,29.0,SYR,80.0,0.0,1925.0,336.0,847.0,0.397,0.0,0.0,0.0,336.0,847.0,0.397,0.397,154.0,221.0,0.697,0.0,0.0,281.0,263.0,0.0,0.0,0.0,232.0,826.0
George Blaney,1962,PG,22.0,NYK,36.0,0.0,363.0,54.0,142.0,0.38,0.0,0.0,0.0,54.0,142.0,0.38,0.38,9.0,17.0,0.529,0.0,0.0,36.0,45.0,0.0,0.0,0.0,34.0,117.0
Bucky Bockhorn,1962,SG,28.0,CIN,80.0,0.0,3062.0,531.0,1234.0,0.43,0.0,0.0,0.0,531.0,1234.0,0.43,0.43,198.0,251.0,0.789,0.0,0.0,376.0,366.0,0.0,0.0,0.0,280.0,1260.0
George Bon Salle,1962,PF,26.0,CHP,3.0,0.0,9.0,2.0,8.0,0.25,0.0,0.0,0.0,2.0,8.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
Bob Boozer,1962,PF,24.0,CIN,79.0,0.0,2488.0,410.0,936.0,0.438,0.0,0.0,0.0,410.0,936.0,0.438,0.438,263.0,372.0,0.707,0.0,0.0,804.0,130.0,0.0,0.0,0.0,275.0,1083.0
Carl Braun*,1962,PG,34.0,BOS,48.0,0.0,414.0,78.0,207.0,0.377,0.0,0.0,0.0,78.0,207.0,0.377,0.377,20.0,27.0,0.741,0.0,0.0,50.0,71.0,0.0,0.0,0.0,49.0,176.0
Joe Buckhalter,1962,PF,24.0,CIN,63.0,0.0,728.0,153.0,334.0,0.458,0.0,0.0,0.0,153.0,334.0,0.458,0.458,67.0,108.0,0.62,0.0,0.0,262.0,43.0,0.0,0.0,0.0,123.0,373.0
Cleveland Buckner,1962,PF,23.0,NYK,62.0,0.0,696.0,158.0,367.0,0.431,0.0,0.0,0.0,158.0,367.0,0.431,0.431,83.0,133.0,0.624,0.0,0.0,236.0,39.0,0.0,0.0,0.0,114.0,399.0
Dave Budd,1962,SF,23.0,NYK,79.0,0.0,1370.0,188.0,431.0,0.436,0.0,0.0,0.0,188.0,431.0,0.436,0.436,138.0,231.0,0.597,0.0,0.0,345.0,86.0,0.0,0.0,0.0,162.0,514.0
Ed Burton,1962,F,22.0,NYK,8.0,0.0,28.0,7.0,14.0,0.5,0.0,0.0,0.0,7.0,14.0,0.5,0.5,1.0,4.0,0.25,0.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,15.0
Donnie Butcher,1962,PG,25.0,NYK,47.0,0.0,479.0,48.0,155.0,0.31,0.0,0.0,0.0,48.0,155.0,0.31,0.31,42.0,69.0,0.609,0.0,0.0,79.0,51.0,0.0,0.0,0.0,63.0,138.0
Al Butler,1962,PG,23.0,TOT,59.0,0.0,2016.0,349.0,754.0,0.463,0.0,0.0,0.0,349.0,754.0,0.463,0.463,129.0,182.0,0.709,0.0,0.0,337.0,205.0,0.0,0.0,0.0,156.0,827.0
Al Butler,1962,PG,23.0,BOS,5.0,0.0,47.0,13.0,29.0,0.448,0.0,0.0,0.0,13.0,29.0,0.448,0.448,5.0,6.0,0.833,0.0,0.0,13.0,4.0,0.0,0.0,0.0,9.0,31.0
Al Butler,1962,PG,23.0,NYK,54.0,0.0,1969.0,336.0,725.0,0.463,0.0,0.0,0.0,336.0,725.0,0.463,0.463,124.0,176.0,0.705,0.0,0.0,324.0,201.0,0.0,0.0,0.0,147.0,796.0
Barney Cable,1962,SF,26.0,TOT,67.0,0.0,1861.0,305.0,749.0,0.407,0.0,0.0,0.0,305.0,749.0,0.407,0.407,118.0,181.0,0.652,0.0,0.0,563.0,115.0,0.0,0.0,0.0,211.0,728.0
Barney Cable,1962,SF,26.0,CHP,15.0,0.0,498.0,82.0,217.0,0.378,0.0,0.0,0.0,82.0,217.0,0.378,0.378,42.0,59.0,0.712,0.0,0.0,83.0,31.0,0.0,0.0,0.0,55.0,206.0
