Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Zaid Abdul-Aziz,1970,PF,23.0,MIL,80.0,0.0,1637.0,237.0,546.0,0.434,0.0,0.0,0.0,237.0,546.0,0.434,0.434,119.0,185.0,0.643,0.0,0.0,603.0,62.0,0.0,0.0,0.0,167.0,593.0
Kareem Abdul-Jabbar*,1970,C,22.0,MIL,82.0,0.0,3534.0,938.0,1810.0,0.518,0.0,0.0,0.0,938.0,1810.0,0.518,0.518,485.0,743.0,0.653,0.0,0.0,1190.0,337.0,0.0,0.0,0.0,283.0,2361.0
Rick Adelman,1970,PG,23.0,SDR,35.0,0.0,717.0,96.0,247.0,0.389,0.0,0.0,0.0,96.0,247.0,0.389,0.389,68.0,91.0,0.747,0.0,0.0,81.0,113.0,0.0,0.0,0.0,90.0,260.0
Lucius Allen,1970,PG,22.0,SEA,81.0,0.0,1817.0,306.0,692.0,0.442,0.0,0.0,0.0,306.0,692.0,0.442,0.442,182.0,249.0,0.731,0.0,0.0,211.0,342.0,0.0,0.0,0.0,201.0,794.0
Wally Anderzunas,1970,SF,24.0,CIN,44.0,0.0,370.0,65.0,166.0,0.392,0.0,0.0,0.0,65.0,166.0,0.392,0.392,29.0,46.0,0.63,0.0,0.0,82.0,9.0,0.0,0.0,0.0,47.0,159.0
John Arthurs,1970,G,22.0,MIL,11.0,0.0,86.0,12.0,35.0,0.343,0.0,0.0,0.0,12.0,35.0,0.343,0.343,11.0,15.0,0.733,0.0,0.0,14.0,17.0,0.0,0.0,0.0,15.0,35.0
Al Attles*,1970,PG,33.0,SFW,45.0,0.0,676.0,78.0,202.0,0.386,0.0,0.0,0.0,78.0,202.0,0.386,0.386,75.0,113.0,0.664,0.0,0.0,74.0,142.0,0.0,0.0,0.0,103.0,231.0
Jim Barnes,1970,C,28.0,BOS,77.0,0.0,1049.0,178.0,434.0,0.41,0.0,0.0,0.0,178.0,434.0,0.41,0.41,95.0,128.0,0.742,0.0,0.0,350.0,52.0,0.0,0.0,0.0,229.0,451.0
Dick Barnett,1970,SG,33.0,NYK,82.0,0.0,2772.0,494.0,1039.0,0.475,0.0,0.0,0.0,494.0,1039.0,0.475,0.475,232.0,325.0,0.714,0.0,0.0,221.0,298.0,0.0,0.0,0.0,220.0,1220.0
Jim Barnett,1970,SG,25.0,SDR,80.0,0.0,2105.0,450.0,998.0,0.451,0.0,0.0,0.0,450.0,998.0,0.451,0.451,289.0,366.0,0.79,0.0,0.0,305.0,287.0,0.0,0.0,0.0,222.0,1189.0
Johnny Baum,1970,SF,23.0,CHI,3.0,0.0,13.0,3.0,11.0,0.273,0.0,0.0,0.0,3.0,11.0,0.273,0.273,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0
Elgin Baylor*,1970,SF,35.0,LAL,54.0,0.0,2213.0,511.0,1051.0,0.486,0.0,0.0,0.0,511.0,1051.0,0.486,0.486,276.0,357.0,0.773,0.0,0.0,559.0,292.0,0.0,0.0,0.0,132.0,1298.0
Butch Beard,1970,PG,22.0,ATL,72.0,0.0,941.0,183.0,392.0,0.467,0.0,0.0,0.0,183.0,392.0,0.467,0.467,135.0,163.0,0.828,0.0,0.0,140.0,121.0,0.0,0.0,0.0,124.0,501.0
Walt Bellamy*,1970,C,30.0,TOT,79.0,0.0,2028.0,351.0,671.0,0.523,0.0,0.0,0.0,351.0,671.0,0.523,0.523,215.0,373.0,0.576,0.0,0.0,707.0,143.0,0.0,0.0,0.0,260.0,917.0
Walt Bellamy*,1970,C,30.0,DET,56.0,0.0,1173.0,210.0,384.0,0.547,0.0,0.0,0.0,210.0,384.0,0.547,0.547,140.0,249.0,0.562,0.0,0.0,397.0,55.0,0.0,0.0,0.0,163.0,560.0
Walt Bellamy*,1970,C,30.0,ATL,23.0,0.0,855.0,141.0,287.0,0.491,0.0,0.0,0.0,141.0,287.0,0.491,0.491,75.0,124.0,0.605,0.0,0.0,310.0,88.0,0.0,0.0,0.0,97.0,357.0
Dave Bing*,1970,PG,26.0,DET,70.0,0.0,2334.0,575.0,1295.0,0.444,0.0,0.0,0.0,575.0,1295.0,0.444,0.444,454.0,580.0,0.783,0.0,0.0,299.0,418.0,0.0,0.0,0.0,196.0,1604.0
John Block,1970,PF,25.0,SDR,82.0,0.0,2152.0,453.0,1025.0,0.442,0.0,0.0,0.0,453.0,1025.0,0.442,0.442,287.0,367.0,0.782,0.0,0.0,609.0,137.0,0.0,0.0,0.0,275.0,1193.0
