Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Zaid Abdul-Aziz,1974,C,27.0,HOU,79.0,0.0,2459.0,336.0,732.0,0.459,0.0,0.0,0.0,336.0,732.0,0.459,0.459,193.0,240.0,0.804,259.0,664.0,923.0,166.0,80.0,104.0,0.0,227.0,865.0
Kareem Abdul-Jabbar*,1974,C,26.0,MIL,81.0,0.0,3548.0,948.0,1759.0,0.539,0.0,0.0,0.0,948.0,1759.0,0.539,0.539,295.0,420.0,0.702,287.0,891.0,1178.0,386.0,112.0,283.0,0.0,238.0,2191.0
Don Adams,1974,SF,26.0,DET,74.0,0.0,2298.0,303.0,742.0,0.408,0.0,0.0,0.0,303.0,742.0,0.408,0.408,153.0,201.0,0.761,133.0,315.0,448.0,141.0,110.0,12.0,0.0,242.0,759.0
Rick Adelman,1974,PG,27.0,CHI,55.0,0.0,618.0,64.0,170.0,0.376,0.0,0.0,0.0,64.0,170.0,0.376,0.376,54.0,76.0,0.711,16.0,53.0,69.0,56.0,36.0,1.0,0.0,63.0,182.0
Lucius Allen,1974,PG,26.0,MIL,72.0,0.0,2388.0,526.0,1062.0,0.495,0.0,0.0,0.0,526.0,1062.0,0.495,0.495,216.0,274.0,0.788,89.0,202.0,291.0,374.0,137.0,22.0,0.0,215.0,1268.0
Tiny Archibald*,1974,PG,25.0,KCO,35.0,0.0,1272.0,222.0,492.0,0.451,0.0,0.0,0.0,222.0,492.0,0.451,0.451,173.0,211.0,0.82,21.0,64.0,85.0,266.0,56.0,7.0,0.0,76.0,617.0
Dennis Awtrey,1974,C,25.0,CHI,68.0,0.0,756.0,65.0,123.0,0.528,0.0,0.0,0.0,65.0,123.0,0.528,0.528,54.0,94.0,0.574,49.0,125.0,174.0,86.0,22.0,14.0,0.0,128.0,184.0
Mike Bantom,1974,PF,22.0,PHO,76.0,0.0,1982.0,314.0,787.0,0.399,0.0,0.0,0.0,314.0,787.0,0.399,0.399,141.0,213.0,0.662,172.0,347.0,519.0,163.0,50.0,47.0,0.0,289.0,769.0
Dick Barnett,1974,SG,37.0,NYK,5.0,0.0,58.0,10.0,26.0,0.385,0.0,0.0,0.0,10.0,26.0,0.385,0.385,2.0,3.0,0.667,1.0,3.0,4.0,6.0,1.0,0.0,0.0,2.0,22.0
Jim Barnett,1974,SG,29.0,GSW,77.0,0.0,1689.0,350.0,755.0,0.464,0.0,0.0,0.0,350.0,755.0,0.464,0.464,184.0,226.0,0.814,76.0,146.0,222.0,209.0,56.0,11.0,0.0,146.0,884.0
Rick Barry*,1974,SF,29.0,GSW,80.0,0.0,2918.0,796.0,1746.0,0.456,0.0,0.0,0.0,796.0,1746.0,0.456,0.456,417.0,464.0,0.899,103.0,437.0,540.0,484.0,169.0,40.0,0.0,265.0,2009.0
Butch Beard,1974,PG,26.0,GSW,79.0,0.0,2134.0,316.0,617.0,0.512,0.0,0.0,0.0,316.0,617.0,0.512,0.512,173.0,234.0,0.739,136.0,253.0,389.0,300.0,105.0,9.0,0.0,241.0,805.0
Ron Behagen,1974,PF,23.0,KCO,80.0,0.0,2059.0,357.0,827.0,0.432,0.0,0.0,0.0,357.0,827.0,0.432,0.432,162.0,212.0,0.764,188.0,379.0,567.0,134.0,56.0,37.0,0.0,291.0,876.0
Dennis Bell,1974,SF,22.0,NYK,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walt Bellamy*,1974,C,34.0,ATL,77.0,0.0,2440.0,389.0,801.0,0.486,0.0,0.0,0.0,389.0,801.0,0.486,0.486,233.0,383.0,0.608,264.0,476.0,740.0,189.0,52.0,48.0,0.0,232.0,1011.0
Henry Bibby,1974,PG,24.0,NYK,66.0,0.0,986.0,210.0,465.0,0.452,0.0,0.0,0.0,210.0,465.0,0.452,0.452,73.0,88.0,0.83,48.0,85.0,133.0,91.0,65.0,2.0,0.0,123.0,493.0
Dave Bing*,1974,PG,30.0,DET,81.0,0.0,3124.0,582.0,1336.0,0.436,0.0,0.0,0.0,582.0,1336.0,0.436,0.436,356.0,438.0,0.813,108.0,173.0,281.0,555.0,109.0,17.0,0.0,216.0,1520.0
John Block,1974,PF,29.0,KCO,82.0,0.0,1777.0,275.0,634.0,0.434,0.0,0.0,0.0,275.0,634.0,0.434,0.434,164.0,206.0,0.796,129.0,260.0,389.0,94.0,68.0,35.0,0.0,229.0,714.0
Tom Boerwinkle,1974,C,28.0,CHI,46.0,0.0,602.0,58.0,119.0,0.487,0.0,0.0,0.0,58.0,119.0,0.487,0.487,42.0,60.0,0.7,53.0,160.0,213.0,94.0,16.0,18.0,0.0,80.0,158.0
Freddie Boyd,1974,PG,23.0,PHI,75.0,0.0,1818.0,286.0,712.0,0.402,0.0,0.0,0.0,286.0,712.0,0.402,0.402,141.0,195.0,0.723,16.0,77.0,93.0,249.0,60.0,9.0,0.0,173.0,713.0
Steve Bracey,1974,PG,23.0,ATL,75.0,0.0,1463.0,241.0,520.0,0.463,0.0,0.0,0.0,241.0,520.0,0.463,0.463,69.0,96.0,0.719,26.0,120.0,146.0,231.0,60.0,5.0,0.0,157.0,551.0
Bill Bradley*,1974,SF,30.0,NYK,82.0,0.0,2813.0,502.0,1112.0,0.451,0.0,0.0,0.0,502.0,1112.0,0.451,0.451,146.0,167.0,0.874,59.0,194.0,253.0,242.0,42.0,21.0,0.0,278.0,1150.0
Jim Brewer,1974,PF,22.0,CLE,82.0,0.0,1862.0,210.0,548.0,0.383,0.0,0.0,0.0,210.0,548.0,0.383,0.383,80.0,123.0,0.65,207.0,317.0,524.0,149.0,46.0,35.0,0.0,192.0,500.0
Bill Bridges,1974,PF,34.0,LAL,65.0,0.0,1812.0,216.0,513.0,0.421,0.0,0.0,0.0,216.0,513.0,0.421,0.421,116.0,164.0,0.707,193.0,306.0,499.0,148.0,58.0,31.0,0.0,219.0,548.0
John Brisker,1974,SF,26.0,SEA,35.0,0.0,717.0,178.0,396.0,0.449,0.0,0.0,0.0,178.0,396.0,0.449,0.449,82.0,100.0,0.82,59.0,87.0,146.0,56.0,28.0,6.0,0.0,70.0,438.0
Allan Bristow,1974,SF,22.0,PHI,55.0,0.0,643.0,108.0,270.0,0.4,0.0,0.0,0.0,108.0,270.0,0.4,0.4,42.0,57.0,0.737,68.0,99.0,167.0,92.0,29.0,1.0,0.0,68.0,258.0
Fred Brown,1974,SG,25.0,SEA,82.0,0.0,2501.0,578.0,1226.0,0.471,0.0,0.0,0.0,578.0,1226.0,0.471,0.471,195.0,226.0,0.863,114.0,287.0,401.0,414.0,136.0,18.0,0.0,276.0,1351.0
John Brown,1974,SF,22.0,ATL,77.0,0.0,1715.0,277.0,632.0,0.438,0.0,0.0,0.0,277.0,632.0,0.438,0.438,163.0,217.0,0.751,177.0,264.0,441.0,114.0,29.0,16.0,0.0,239.0,717.0
Corky Calhoun,1974,SF,23.0,PHO,77.0,0.0,2207.0,268.0,581.0,0.461,0.0,0.0,0.0,268.0,581.0,0.461,0.461,98.0,129.0,0.76,115.0,292.0,407.0,135.0,71.0,30.0,0.0,253.0,634.0
Larry Cannon,1974,SG,26.0,PHI,19.0,0.0,335.0,49.0,127.0,0.386,0.0,0.0,0.0,49.0,127.0,0.386,0.386,19.0,28.0,0.679,16.0,20.0,36.0,52.0,7.0,4.0,0.0,48.0,117.0
Austin Carr,1974,SG,25.0,CLE,81.0,0.0,3100.0,748.0,1682.0,0.445,0.0,0.0,0.0,748.0,1682.0,0.445,0.445,279.0,326.0,0.856,139.0,150.0,289.0,305.0,92.0,14.0,0.0,189.0,1775.0
Fred Carter,1974,SG,28.0,PHI,78.0,0.0,3044.0,706.0,1641.0,0.43,0.0,0.0,0.0,706.0,1641.0,0.43,0.43,254.0,358.0,0.709,82.0,289.0,371.0,443.0,113.0,23.0,0.0,276.0,1666.0
Bill Chamberlain,1974,SF,24.0,PHO,28.0,0.0,367.0,57.0,130.0,0.438,0.0,0.0,0.0,57.0,130.0,0.438,0.438,39.0,56.0,0.696,33.0,47.0,80.0,37.0,20.0,12.0,0.0,74.0,153.0
