Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Zaid Abdul-Aziz,1976,C,29.0,SEA,27.0,0.0,223.0,35.0,75.0,0.467,0.0,0.0,0.0,35.0,75.0,0.467,0.467,16.0,29.0,0.552,30.0,46.0,76.0,16.0,8.0,15.0,0.0,29.0,86.0
Kareem Abdul-Jabbar*,1976,C,28.0,LAL,82.0,0.0,3379.0,914.0,1728.0,0.529,0.0,0.0,0.0,914.0,1728.0,0.529,0.529,447.0,636.0,0.703,272.0,1111.0,1383.0,413.0,119.0,338.0,0.0,292.0,2275.0
Alvan Adams,1976,C,21.0,PHO,80.0,0.0,2656.0,629.0,1341.0,0.469,0.0,0.0,0.0,629.0,1341.0,0.469,0.469,261.0,355.0,0.735,215.0,512.0,727.0,450.0,121.0,116.0,0.0,274.0,1519.0
Don Adams,1976,SF,28.0,BUF,56.0,0.0,704.0,67.0,170.0,0.394,0.0,0.0,0.0,67.0,170.0,0.394,0.394,40.0,57.0,0.702,38.0,107.0,145.0,73.0,30.0,7.0,0.0,128.0,174.0
Lucius Allen,1976,PG,28.0,LAL,76.0,0.0,2388.0,461.0,1004.0,0.459,0.0,0.0,0.0,461.0,1004.0,0.459,0.459,197.0,254.0,0.776,64.0,150.0,214.0,357.0,101.0,20.0,0.0,241.0,1119.0
Dan Anderson,1976,PG,25.0,POR,52.0,0.0,614.0,88.0,181.0,0.486,0.0,0.0,0.0,88.0,181.0,0.486,0.486,51.0,61.0,0.836,15.0,47.0,62.0,85.0,20.0,2.0,0.0,58.0,227.0
Jerome Anderson,1976,SG,22.0,BOS,22.0,0.0,126.0,25.0,45.0,0.556,0.0,0.0,0.0,25.0,45.0,0.556,0.556,11.0,16.0,0.688,4.0,9.0,13.0,6.0,3.0,3.0,0.0,25.0,61.0
Tiny Archibald*,1976,PG,27.0,KCK,78.0,0.0,3184.0,717.0,1583.0,0.453,0.0,0.0,0.0,717.0,1583.0,0.453,0.453,501.0,625.0,0.802,67.0,146.0,213.0,615.0,126.0,15.0,0.0,169.0,1935.0
Jim Ard,1976,C,27.0,BOS,81.0,0.0,853.0,107.0,294.0,0.364,0.0,0.0,0.0,107.0,294.0,0.364,0.364,71.0,100.0,0.71,96.0,193.0,289.0,48.0,12.0,36.0,0.0,141.0,285.0
Dennis Awtrey,1976,C,27.0,PHO,74.0,0.0,1376.0,142.0,304.0,0.467,0.0,0.0,0.0,142.0,304.0,0.467,0.467,75.0,109.0,0.688,93.0,200.0,293.0,159.0,21.0,22.0,0.0,153.0,359.0
Gus Bailey,1976,SG,24.0,HOU,30.0,0.0,262.0,28.0,77.0,0.364,0.0,0.0,0.0,28.0,77.0,0.364,0.364,14.0,28.0,0.5,20.0,30.0,50.0,41.0,14.0,8.0,0.0,33.0,70.0
Mike Bantom,1976,SF,24.0,TOT,73.0,0.0,1571.0,220.0,476.0,0.462,0.0,0.0,0.0,220.0,476.0,0.462,0.462,136.0,199.0,0.683,140.0,251.0,391.0,105.0,28.0,28.0,0.0,221.0,576.0
