Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Zaid Abdul-Aziz,1977,C,30.0,BUF,22.0,0.0,195.0,25.0,74.0,0.338,0.0,0.0,0.0,25.0,74.0,0.338,0.338,33.0,43.0,0.767,41.0,49.0,90.0,7.0,3.0,9.0,0.0,21.0,83.0
Kareem Abdul-Jabbar*,1977,C,29.0,LAL,82.0,0.0,3016.0,888.0,1533.0,0.579,0.0,0.0,0.0,888.0,1533.0,0.579,0.579,376.0,536.0,0.701,266.0,824.0,1090.0,319.0,101.0,261.0,0.0,262.0,2152.0
Tom Abernethy,1977,SF,22.0,LAL,70.0,0.0,1378.0,169.0,349.0,0.484,0.0,0.0,0.0,169.0,349.0,0.484,0.484,101.0,134.0,0.754,113.0,178.0,291.0,98.0,49.0,10.0,0.0,118.0,439.0
Alvan Adams,1977,C,22.0,PHO,72.0,0.0,2278.0,522.0,1102.0,0.474,0.0,0.0,0.0,522.0,1102.0,0.474,0.474,252.0,334.0,0.754,180.0,472.0,652.0,322.0,95.0,87.0,0.0,260.0,1296.0
Don Adams,1977,SF,29.0,BUF,77.0,0.0,1710.0,216.0,526.0,0.411,0.0,0.0,0.0,216.0,526.0,0.411,0.411,129.0,173.0,0.746,130.0,241.0,371.0,150.0,74.0,16.0,0.0,201.0,561.0
Lucius Allen,1977,PG,29.0,LAL,78.0,0.0,2482.0,472.0,1035.0,0.456,0.0,0.0,0.0,472.0,1035.0,0.456,0.456,195.0,252.0,0.774,58.0,193.0,251.0,405.0,116.0,19.0,0.0,183.0,1139.0
Jerome Anderson,1977,SG,23.0,IND,27.0,0.0,164.0,26.0,59.0,0.441,0.0,0.0,0.0,26.0,59.0,0.441,0.441,14.0,20.0,0.7,9.0,3.0,12.0,10.0,6.0,2.0,0.0,26.0,66.0
Tiny Archibald*,1977,PG,28.0,NYN,34.0,0.0,1277.0,250.0,560.0,0.446,0.0,0.0,0.0,250.0,560.0,0.446,0.446,197.0,251.0,0.785,22.0,58.0,80.0,254.0,59.0,11.0,0.0,77.0,697.0
Jim Ard,1977,C,28.0,BOS,63.0,0.0,969.0,96.0,254.0,0.378,0.0,0.0,0.0,96.0,254.0,0.378,0.378,49.0,76.0,0.645,77.0,219.0,296.0,53.0,18.0,28.0,0.0,128.0,241.0
Bird Averitt,1977,SG,24.0,BUF,75.0,0.0,1136.0,234.0,619.0,0.378,0.0,0.0,0.0,234.0,619.0,0.378,0.378,121.0,169.0,0.716,20.0,58.0,78.0,134.0,30.0,5.0,0.0,127.0,589.0
Dennis Awtrey,1977,C,28.0,PHO,72.0,0.0,1760.0,160.0,373.0,0.429,0.0,0.0,0.0,160.0,373.0,0.429,0.429,91.0,126.0,0.722,111.0,245.0,356.0,182.0,23.0,31.0,0.0,170.0,411.0
Mike Bantom,1977,PF-SF,25.0,TOT,77.0,0.0,1909.0,361.0,755.0,0.478,0.0,0.0,0.0,361.0,755.0,0.478,0.478,224.0,310.0,0.723,184.0,287.0,471.0,102.0,63.0,49.0,0.0,233.0,946.0
Mike Bantom,1977,PF,25.0,SEA,44.0,0.0,795.0,137.0,281.0,0.488,0.0,0.0,0.0,137.0,281.0,0.488,0.488,58.0,84.0,0.69,83.0,103.0,186.0,52.0,35.0,21.0,0.0,113.0,332.0
Mike Bantom,1977,SF,25.0,NYN,33.0,0.0,1114.0,224.0,474.0,0.473,0.0,0.0,0.0,224.0,474.0,0.473,0.473,166.0,226.0,0.735,101.0,184.0,285.0,50.0,28.0,28.0,0.0,120.0,614.0
Tom Barker,1977,C,21.0,ATL,59.0,0.0,1354.0,182.0,436.0,0.417,0.0,0.0,0.0,182.0,436.0,0.417,0.417,112.0,164.0,0.683,111.0,290.0,401.0,60.0,33.0,41.0,0.0,223.0,476.0
Marvin Barnes,1977,PF,24.0,DET,53.0,0.0,989.0,202.0,452.0,0.447,0.0,0.0,0.0,202.0,452.0,0.447,0.447,106.0,156.0,0.679,69.0,184.0,253.0,45.0,38.0,33.0,0.0,139.0,510.0
Jim Barnett,1977,SG,32.0,PHI,16.0,0.0,231.0,28.0,64.0,0.438,0.0,0.0,0.0,28.0,64.0,0.438,0.438,10.0,18.0,0.556,7.0,7.0,14.0,23.0,4.0,0.0,0.0,28.0,66.0
Norton Barnhill,1977,SG,23.0,SEA,4.0,0.0,10.0,2.0,6.0,0.333,0.0,0.0,0.0,2.0,6.0,0.333,0.333,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,5.0,4.0
Mike Barr,1977,SG,26.0,KCK,73.0,0.0,1224.0,122.0,279.0,0.437,0.0,0.0,0.0,122.0,279.0,0.437,0.437,41.0,57.0,0.719,33.0,97.0,130.0,175.0,52.0,18.0,0.0,96.0,285.0
Rick Barry*,1977,SF,32.0,GSW,79.0,0.0,2904.0,682.0,1551.0,0.44,0.0,0.0,0.0,682.0,1551.0,0.44,0.44,359.0,392.0,0.916,73.0,349.0,422.0,475.0,172.0,58.0,0.0,194.0,1723.0
Tim Bassett,1977,PF,25.0,NYN,76.0,0.0,2442.0,293.0,739.0,0.396,0.0,0.0,0.0,293.0,739.0,0.396,0.396,101.0,177.0,0.571,175.0,466.0,641.0,109.0,95.0,53.0,0.0,246.0,687.0
Butch Beard,1977,PG,29.0,NYK,70.0,0.0,1082.0,148.0,293.0,0.505,0.0,0.0,0.0,148.0,293.0,0.505,0.505,75.0,109.0,0.688,50.0,113.0,163.0,144.0,57.0,5.0,0.0,137.0,371.0
Byron Beck,1977,PF,32.0,DEN,53.0,0.0,480.0,107.0,246.0,0.435,0.0,0.0,0.0,107.0,246.0,0.435,0.435,36.0,44.0,0.818,45.0,51.0,96.0,33.0,15.0,1.0,0.0,59.0,250.0
Ron Behagen,1977,PF,26.0,NOJ,60.0,0.0,1170.0,213.0,509.0,0.418,0.0,0.0,0.0,213.0,509.0,0.418,0.418,90.0,126.0,0.714,144.0,287.0,431.0,83.0,41.0,19.0,0.0,166.0,516.0
Mel Bennett,1977,PF,22.0,IND,67.0,0.0,911.0,101.0,294.0,0.344,0.0,0.0,0.0,101.0,294.0,0.344,0.344,112.0,187.0,0.599,110.0,127.0,237.0,70.0,37.0,33.0,0.0,155.0,314.0
