Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Zaid Abdul-Aziz,1973,C,26.0,HOU,48.0,0.0,900.0,149.0,375.0,0.397,0.0,0.0,0.0,149.0,375.0,0.397,0.397,119.0,162.0,0.735,0.0,0.0,304.0,53.0,0.0,0.0,0.0,108.0,417.0
Kareem Abdul-Jabbar*,1973,C,25.0,MIL,76.0,0.0,3254.0,982.0,1772.0,0.554,0.0,0.0,0.0,982.0,1772.0,0.554,0.554,328.0,460.0,0.713,0.0,0.0,1224.0,379.0,0.0,0.0,0.0,208.0,2292.0
Don Adams,1973,SF,25.0,TOT,74.0,0.0,1874.0,265.0,678.0,0.391,0.0,0.0,0.0,265.0,678.0,0.391,0.391,145.0,184.0,0.788,0.0,0.0,441.0,117.0,0.0,0.0,0.0,231.0,675.0
Don Adams,1973,SF,25.0,ATL,4.0,0.0,76.0,8.0,38.0,0.211,0.0,0.0,0.0,8.0,38.0,0.211,0.211,7.0,8.0,0.875,0.0,0.0,22.0,5.0,0.0,0.0,0.0,11.0,23.0
Don Adams,1973,SF,25.0,DET,70.0,0.0,1798.0,257.0,640.0,0.402,0.0,0.0,0.0,257.0,640.0,0.402,0.402,138.0,176.0,0.784,0.0,0.0,419.0,112.0,0.0,0.0,0.0,220.0,652.0
Rick Adelman,1973,PG,26.0,POR,76.0,0.0,1822.0,214.0,525.0,0.408,0.0,0.0,0.0,214.0,525.0,0.408,0.408,73.0,102.0,0.716,0.0,0.0,157.0,294.0,0.0,0.0,0.0,155.0,501.0
Lucius Allen,1973,PG,25.0,MIL,80.0,0.0,2693.0,547.0,1130.0,0.484,0.0,0.0,0.0,547.0,1130.0,0.484,0.484,143.0,200.0,0.715,0.0,0.0,279.0,426.0,0.0,0.0,0.0,188.0,1237.0
Tiny Archibald*,1973,PG,24.0,KCO,80.0,0.0,3681.0,1028.0,2106.0,0.488,0.0,0.0,0.0,1028.0,2106.0,0.488,0.488,663.0,783.0,0.847,0.0,0.0,223.0,910.0,0.0,0.0,0.0,207.0,2719.0
Dennis Awtrey,1973,C,24.0,TOT,82.0,0.0,1687.0,146.0,305.0,0.479,0.0,0.0,0.0,146.0,305.0,0.479,0.479,86.0,153.0,0.562,0.0,0.0,447.0,224.0,0.0,0.0,0.0,234.0,378.0
Dennis Awtrey,1973,C,24.0,PHI,3.0,0.0,37.0,3.0,7.0,0.429,0.0,0.0,0.0,3.0,7.0,0.429,0.429,1.0,4.0,0.25,0.0,0.0,14.0,2.0,0.0,0.0,0.0,8.0,7.0
Dennis Awtrey,1973,C,24.0,CHI,79.0,0.0,1650.0,143.0,298.0,0.48,0.0,0.0,0.0,143.0,298.0,0.48,0.48,85.0,149.0,0.57,0.0,0.0,433.0,222.0,0.0,0.0,0.0,226.0,371.0
Dick Barnett,1973,SG,36.0,NYK,51.0,0.0,514.0,88.0,226.0,0.389,0.0,0.0,0.0,88.0,226.0,0.389,0.389,16.0,30.0,0.533,0.0,0.0,41.0,50.0,0.0,0.0,0.0,52.0,192.0
Jim Barnett,1973,PG,28.0,GSW,82.0,0.0,2215.0,394.0,844.0,0.467,0.0,0.0,0.0,394.0,844.0,0.467,0.467,183.0,217.0,0.843,0.0,0.0,255.0,301.0,0.0,0.0,0.0,150.0,971.0
Rick Barry*,1973,SF,28.0,GSW,82.0,0.0,3075.0,737.0,1630.0,0.452,0.0,0.0,0.0,737.0,1630.0,0.452,0.452,358.0,397.0,0.902,0.0,0.0,728.0,399.0,0.0,0.0,0.0,245.0,1832.0
Butch Beard,1973,PG,25.0,SEA,73.0,0.0,1403.0,191.0,435.0,0.439,0.0,0.0,0.0,191.0,435.0,0.439,0.439,100.0,140.0,0.714,0.0,0.0,174.0,247.0,0.0,0.0,0.0,139.0,482.0
Walt Bellamy*,1973,C,33.0,ATL,74.0,0.0,2802.0,455.0,901.0,0.505,0.0,0.0,0.0,455.0,901.0,0.505,0.505,283.0,526.0,0.538,0.0,0.0,964.0,179.0,0.0,0.0,0.0,244.0,1193.0
Henry Bibby,1973,PG,23.0,NYK,55.0,0.0,475.0,78.0,205.0,0.38,0.0,0.0,0.0,78.0,205.0,0.38,0.38,73.0,86.0,0.849,0.0,0.0,82.0,64.0,0.0,0.0,0.0,67.0,229.0
Dave Bing*,1973,PG,29.0,DET,82.0,0.0,3361.0,692.0,1545.0,0.448,0.0,0.0,0.0,692.0,1545.0,0.448,0.448,456.0,560.0,0.814,0.0,0.0,298.0,637.0,0.0,0.0,0.0,229.0,1840.0
John Block,1973,PF,28.0,TOT,73.0,0.0,2041.0,391.0,886.0,0.441,0.0,0.0,0.0,391.0,886.0,0.441,0.441,300.0,378.0,0.794,0.0,0.0,562.0,113.0,0.0,0.0,0.0,242.0,1082.0
John Block,1973,PF,28.0,PHI,48.0,0.0,1558.0,311.0,706.0,0.441,0.0,0.0,0.0,311.0,706.0,0.441,0.441,236.0,302.0,0.781,0.0,0.0,442.0,94.0,0.0,0.0,0.0,173.0,858.0
John Block,1973,PF,28.0,KCO,25.0,0.0,483.0,80.0,180.0,0.444,0.0,0.0,0.0,80.0,180.0,0.444,0.444,64.0,76.0,0.842,0.0,0.0,120.0,19.0,0.0,0.0,0.0,69.0,224.0
Tom Boerwinkle,1973,C,27.0,CHI,8.0,0.0,176.0,9.0,24.0,0.375,0.0,0.0,0.0,9.0,24.0,0.375,0.375,12.0,20.0,0.6,0.0,0.0,54.0,40.0,0.0,0.0,0.0,22.0,30.0
Freddie Boyd,1973,PG,22.0,PHI,82.0,0.0,2351.0,362.0,923.0,0.392,0.0,0.0,0.0,362.0,923.0,0.392,0.392,136.0,200.0,0.68,0.0,0.0,210.0,301.0,0.0,0.0,0.0,184.0,860.0
