Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Zaid Abdul-Aziz,1975,C,28.0,HOU,65.0,0.0,1450.0,235.0,538.0,0.437,0.0,0.0,0.0,235.0,538.0,0.437,0.437,159.0,203.0,0.783,154.0,334.0,488.0,84.0,37.0,74.0,0.0,128.0,629.0
Kareem Abdul-Jabbar*,1975,C,27.0,MIL,65.0,0.0,2747.0,812.0,1584.0,0.513,0.0,0.0,0.0,812.0,1584.0,0.513,0.513,325.0,426.0,0.763,194.0,718.0,912.0,264.0,65.0,212.0,0.0,205.0,1949.0
Don Adams,1975,SF,27.0,DET,51.0,0.0,1376.0,127.0,315.0,0.403,0.0,0.0,0.0,127.0,315.0,0.403,0.403,45.0,78.0,0.577,63.0,181.0,244.0,75.0,69.0,20.0,0.0,179.0,299.0
Rick Adelman,1975,PG,28.0,TOT,58.0,0.0,1074.0,123.0,291.0,0.423,0.0,0.0,0.0,123.0,291.0,0.423,0.423,73.0,103.0,0.709,25.0,70.0,95.0,112.0,70.0,8.0,0.0,101.0,319.0
Rick Adelman,1975,PG,28.0,CHI,12.0,0.0,340.0,43.0,104.0,0.413,0.0,0.0,0.0,43.0,104.0,0.413,0.413,28.0,39.0,0.718,6.0,20.0,26.0,35.0,16.0,1.0,0.0,31.0,114.0
Rick Adelman,1975,PG,28.0,NOJ,28.0,0.0,613.0,67.0,159.0,0.421,0.0,0.0,0.0,67.0,159.0,0.421,0.421,41.0,59.0,0.695,13.0,42.0,55.0,69.0,47.0,6.0,0.0,58.0,175.0
Rick Adelman,1975,PG,28.0,KCO,18.0,0.0,121.0,13.0,28.0,0.464,0.0,0.0,0.0,13.0,28.0,0.464,0.464,4.0,5.0,0.8,6.0,8.0,14.0,8.0,7.0,1.0,0.0,12.0,30.0
Lucius Allen,1975,PG,27.0,TOT,66.0,0.0,2353.0,511.0,1170.0,0.437,0.0,0.0,0.0,511.0,1170.0,0.437,0.437,238.0,306.0,0.778,90.0,188.0,278.0,372.0,136.0,29.0,0.0,217.0,1260.0
Lucius Allen,1975,PG,27.0,MIL,10.0,0.0,342.0,68.0,164.0,0.415,0.0,0.0,0.0,68.0,164.0,0.415,0.415,31.0,37.0,0.838,9.0,22.0,31.0,53.0,14.0,1.0,0.0,23.0,167.0
Lucius Allen,1975,PG,27.0,LAL,56.0,0.0,2011.0,443.0,1006.0,0.44,0.0,0.0,0.0,443.0,1006.0,0.44,0.44,207.0,269.0,0.77,81.0,166.0,247.0,319.0,122.0,28.0,0.0,194.0,1093.0
