Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kareem Abdul-Jabbar*,1980,C,32.0,LAL,82.0,0.0,38.3,10.2,16.9,0.604,0.0,0.0,0.0,10.2,16.9,0.604,0.604,4.4,5.8,0.765,2.3,8.5,10.8,4.5,1.0,3.4,3.6,2.6,24.8
Tom Abernethy,1980,PF,25.0,GSW,67.0,0.0,18.2,2.3,4.7,0.481,0.0,0.0,0.0,2.3,4.7,0.483,0.481,0.8,1.2,0.683,0.9,1.9,2.9,1.3,0.5,0.2,0.6,1.8,5.4
Alvan Adams,1980,C,25.0,PHO,75.0,0.0,28.9,6.2,11.7,0.531,0.0,0.0,0.0,6.2,11.6,0.533,0.531,2.5,3.1,0.797,2.1,6.0,8.1,4.3,1.4,0.7,2.9,3.2,14.9
Tiny Archibald*,1980,PG,31.0,BOS,80.0,80.0,35.8,4.8,9.9,0.482,0.1,0.2,0.222,4.7,9.7,0.488,0.485,4.5,5.4,0.83,0.7,1.7,2.5,8.4,1.3,0.1,3.0,2.7,14.1
Dennis Awtrey,1980,C,31.0,CHI,26.0,0.0,21.5,1.0,2.3,0.45,0.0,0.0,0.0,1.0,2.3,0.45,0.45,1.2,1.9,0.64,1.1,3.3,4.4,1.5,0.5,0.6,1.0,2.5,3.3
Gus Bailey,1980,SG,28.0,WSB,20.0,0.0,9.0,0.8,1.8,0.457,0.1,0.1,1.0,0.8,1.7,0.441,0.471,0.3,0.7,0.385,0.3,1.1,1.4,1.3,0.4,0.2,0.6,0.9,1.9
James Bailey,1980,PF,22.0,SEA,67.0,0.0,10.8,1.8,4.0,0.45,0.0,0.0,0.0,1.8,4.0,0.45,0.45,1.0,1.5,0.673,1.1,1.9,2.9,0.4,0.3,0.8,1.2,1.7,4.7
Greg Ballard,1980,SF,25.0,WSB,82.0,0.0,29.7,6.6,13.4,0.495,0.2,0.6,0.34,6.5,12.9,0.502,0.502,2.1,2.8,0.753,2.9,4.9,7.8,1.9,1.1,0.4,1.6,2.4,15.6
Mike Bantom,1980,SF,28.0,IND,77.0,0.0,30.3,5.0,9.9,0.505,0.0,0.0,0.333,5.0,9.8,0.506,0.506,1.8,2.7,0.665,2.5,3.4,5.9,3.6,1.1,0.6,2.5,3.5,11.8
Marvin Barnes,1980,PF,27.0,SDC,20.0,0.0,14.4,1.2,3.0,0.4,0.0,0.0,0.0,1.2,3.0,0.4,0.4,0.8,1.6,0.5,1.7,2.2,3.9,0.9,0.3,0.6,0.9,2.6,3.2
