Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Alaa Abdelnaby,1991,PF,22.0,POR,43.0,0.0,290.0,55.0,116.0,0.474,0.0,0.0,0.0,55.0,116.0,0.474,0.474,25.0,44.0,0.568,27.0,62.0,89.0,12.0,4.0,12.0,22.0,39.0,135.0
Mahmoud Abdul-Rauf,1991,PG,21.0,DEN,67.0,19.0,1505.0,417.0,1009.0,0.413,24.0,100.0,0.24,393.0,909.0,0.432,0.425,84.0,98.0,0.857,34.0,87.0,121.0,206.0,55.0,4.0,110.0,149.0,942.0
Mark Acres,1991,C,28.0,ORL,68.0,0.0,1313.0,109.0,214.0,0.509,1.0,3.0,0.333,108.0,211.0,0.512,0.512,66.0,101.0,0.653,140.0,219.0,359.0,25.0,25.0,25.0,42.0,218.0,285.0
Michael Adams,1991,PG,28.0,DEN,66.0,66.0,2346.0,560.0,1421.0,0.394,167.0,564.0,0.296,393.0,857.0,0.459,0.453,465.0,529.0,0.879,58.0,198.0,256.0,693.0,147.0,6.0,240.0,162.0,1752.0
Mark Aguirre,1991,SF,31.0,DET,78.0,13.0,2006.0,420.0,909.0,0.462,24.0,78.0,0.308,396.0,831.0,0.477,0.475,240.0,317.0,0.757,134.0,240.0,374.0,139.0,47.0,20.0,128.0,209.0,1104.0
Danny Ainge,1991,SG,31.0,POR,80.0,0.0,1710.0,337.0,714.0,0.472,102.0,251.0,0.406,235.0,463.0,0.508,0.543,114.0,138.0,0.826,45.0,160.0,205.0,285.0,63.0,13.0,100.0,195.0,890.0
Mark Alarie,1991,PF,27.0,WSB,42.0,1.0,587.0,99.0,225.0,0.44,5.0,21.0,0.238,94.0,204.0,0.461,0.451,41.0,48.0,0.854,41.0,76.0,117.0,45.0,15.0,8.0,40.0,88.0,244.0
Steve Alford,1991,PG,26.0,DAL,34.0,0.0,236.0,59.0,117.0,0.504,7.0,23.0,0.304,52.0,94.0,0.553,0.534,26.0,31.0,0.839,10.0,14.0,24.0,22.0,8.0,1.0,16.0,11.0,151.0
Greg Anderson,1991,PF,26.0,TOT,68.0,2.0,924.0,116.0,270.0,0.43,0.0,1.0,0.0,116.0,269.0,0.431,0.43,60.0,115.0,0.522,97.0,221.0,318.0,16.0,35.0,45.0,84.0,140.0,292.0
Greg Anderson,1991,PF,26.0,MIL,26.0,0.0,247.0,27.0,73.0,0.37,0.0,1.0,0.0,27.0,72.0,0.375,0.37,16.0,28.0,0.571,26.0,49.0,75.0,3.0,8.0,9.0,22.0,29.0,70.0
Greg Anderson,1991,PF,26.0,NJN,1.0,0.0,18.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,6.0,1.0,2.0,0.0,1.0,4.0,8.0
Greg Anderson,1991,PF,26.0,DEN,41.0,2.0,659.0,85.0,193.0,0.44,0.0,0.0,0.0,85.0,193.0,0.44,0.44,44.0,87.0,0.506,67.0,170.0,237.0,12.0,25.0,36.0,61.0,107.0,214.0
Nick Anderson,1991,SG,23.0,ORL,70.0,42.0,1971.0,400.0,857.0,0.467,17.0,58.0,0.293,383.0,799.0,0.479,0.477,173.0,259.0,0.668,92.0,294.0,386.0,106.0,74.0,44.0,113.0,145.0,990.0
Ron Anderson,1991,SF,32.0,PHI,82.0,13.0,2340.0,512.0,1055.0,0.485,9.0,43.0,0.209,503.0,1012.0,0.497,0.49,165.0,198.0,0.833,103.0,264.0,367.0,115.0,65.0,13.0,100.0,163.0,1198.0
Willie Anderson,1991,SG,24.0,SAS,75.0,75.0,2592.0,453.0,991.0,0.457,7.0,35.0,0.2,446.0,956.0,0.467,0.461,170.0,213.0,0.798,68.0,283.0,351.0,358.0,79.0,46.0,167.0,226.0,1083.0
Michael Ansley,1991,SF,23.0,ORL,67.0,1.0,877.0,144.0,263.0,0.548,0.0,0.0,0.0,144.0,263.0,0.548,0.548,91.0,127.0,0.717,122.0,131.0,253.0,25.0,27.0,7.0,32.0,125.0,379.0
B.J. Armstrong,1991,PG,23.0,CHI,82.0,0.0,1731.0,304.0,632.0,0.481,15.0,30.0,0.5,289.0,602.0,0.48,0.493,97.0,111.0,0.874,25.0,124.0,149.0,301.0,70.0,4.0,107.0,118.0,720.0
