Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Zaid Abdul-Aziz,1971,C,24.0,SEA,61.0,0.0,20.9,4.3,9.8,0.441,0.0,0.0,0.0,4.3,9.8,0.441,0.441,2.3,3.1,0.739,0.0,0.0,7.7,0.7,0.0,0.0,0.0,1.9,10.9
Kareem Abdul-Jabbar*,1971,C,23.0,MIL,82.0,0.0,40.1,13.0,22.5,0.577,0.0,0.0,0.0,13.0,22.5,0.577,0.577,5.7,8.3,0.69,0.0,0.0,16.0,3.3,0.0,0.0,0.0,3.2,31.7
Don Adams,1971,SF,23.0,SDR,82.0,0.0,29.0,4.8,11.7,0.409,0.0,0.0,0.0,4.8,11.7,0.409,0.409,1.9,2.6,0.731,0.0,0.0,7.1,2.1,0.0,0.0,0.0,4.2,11.4
Rick Adelman,1971,PG,24.0,POR,81.0,0.0,28.4,4.7,11.0,0.422,0.0,0.0,0.0,4.7,11.0,0.422,0.422,3.3,4.6,0.724,0.0,0.0,3.5,4.7,0.0,0.0,0.0,2.6,12.6
Lucius Allen,1971,PG,23.0,MIL,61.0,0.0,19.0,2.9,6.5,0.447,0.0,0.0,0.0,2.9,6.5,0.447,0.447,1.3,1.8,0.7,0.0,0.0,2.5,2.6,0.0,0.0,0.0,1.8,7.1
Cliff Anderson,1971,SG,26.0,TOT,28.0,0.0,7.1,0.7,2.3,0.308,0.0,0.0,0.0,0.7,2.3,0.308,0.308,1.6,2.4,0.687,0.0,0.0,1.7,0.7,0.0,0.0,0.0,1.0,3.1
Cliff Anderson,1971,SG,26.0,CLE,23.0,0.0,7.4,0.8,2.6,0.322,0.0,0.0,0.0,0.8,2.6,0.322,0.322,1.8,2.6,0.683,0.0,0.0,1.6,0.7,0.0,0.0,0.0,1.0,3.4
Cliff Anderson,1971,SG,26.0,PHI,5.0,0.0,5.4,0.2,1.2,0.167,0.0,0.0,0.0,0.2,1.2,0.167,0.167,1.0,1.4,0.714,0.0,0.0,2.2,0.8,0.0,0.0,0.0,1.4,1.4
Tiny Archibald*,1971,PG,22.0,CIN,82.0,0.0,35.0,5.9,13.4,0.444,0.0,0.0,0.0,5.9,13.4,0.444,0.444,4.1,5.4,0.757,0.0,0.0,3.0,5.5,0.0,0.0,0.0,2.7,16.0
Bob Arnzen,1971,SF,23.0,CIN,55.0,0.0,10.8,2.3,5.0,0.462,0.0,0.0,0.0,2.3,5.0,0.462,0.462,0.8,0.9,0.865,0.0,0.0,2.8,0.4,0.0,0.0,0.0,1.0,5.5
