Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Stacey Arceneaux,1962,F,25.0,STL,7.0,0.0,15.7,3.1,8.0,0.393,0.0,0.0,0.0,3.1,8.0,0.393,0.393,0.9,1.9,0.462,0.0,0.0,4.6,0.6,0.0,0.0,0.0,1.4,7.1
Paul Arizin*,1962,SF,33.0,PHW,78.0,0.0,35.7,7.8,19.1,0.41,0.0,0.0,0.0,7.8,19.1,0.41,0.41,6.2,7.7,0.805,0.0,0.0,6.8,2.6,0.0,0.0,0.0,3.9,21.9
Al Attles*,1962,PG,25.0,PHW,75.0,0.0,32.9,4.6,9.7,0.474,0.0,0.0,0.0,4.6,9.7,0.474,0.474,2.1,3.6,0.592,0.0,0.0,4.7,4.4,0.0,0.0,0.0,3.7,11.3
Elgin Baylor*,1962,SF,27.0,LAL,48.0,0.0,44.4,14.2,33.1,0.428,0.0,0.0,0.0,14.2,33.1,0.428,0.428,9.9,13.1,0.754,0.0,0.0,18.6,4.6,0.0,0.0,0.0,3.2,38.3
Walt Bellamy*,1962,C,22.0,CHP,79.0,0.0,42.3,12.3,23.7,0.519,0.0,0.0,0.0,12.3,23.7,0.519,0.519,6.9,10.8,0.644,0.0,0.0,19.0,2.7,0.0,0.0,0.0,3.6,31.6
Al Bianchi,1962,PG,29.0,SYR,80.0,0.0,24.1,4.2,10.6,0.397,0.0,0.0,0.0,4.2,10.6,0.397,0.397,1.9,2.8,0.697,0.0,0.0,3.5,3.3,0.0,0.0,0.0,2.9,10.3
George Blaney,1962,PG,22.0,NYK,36.0,0.0,10.1,1.5,3.9,0.38,0.0,0.0,0.0,1.5,3.9,0.38,0.38,0.3,0.5,0.529,0.0,0.0,1.0,1.3,0.0,0.0,0.0,0.9,3.3
Bucky Bockhorn,1962,SG,28.0,CIN,80.0,0.0,38.3,6.6,15.4,0.43,0.0,0.0,0.0,6.6,15.4,0.43,0.43,2.5,3.1,0.789,0.0,0.0,4.7,4.6,0.0,0.0,0.0,3.5,15.8
George Bon Salle,1962,PF,26.0,CHP,3.0,0.0,3.0,0.7,2.7,0.25,0.0,0.0,0.0,0.7,2.7,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.3
Bob Boozer,1962,PF,24.0,CIN,79.0,0.0,31.5,5.2,11.8,0.438,0.0,0.0,0.0,5.2,11.8,0.438,0.438,3.3,4.7,0.707,0.0,0.0,10.2,1.6,0.0,0.0,0.0,3.5,13.7
Carl Braun*,1962,PG,34.0,BOS,48.0,0.0,8.6,1.6,4.3,0.377,0.0,0.0,0.0,1.6,4.3,0.377,0.377,0.4,0.6,0.741,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0,3.7
Joe Buckhalter,1962,PF,24.0,CIN,63.0,0.0,11.6,2.4,5.3,0.458,0.0,0.0,0.0,2.4,5.3,0.458,0.458,1.1,1.7,0.62,0.0,0.0,4.2,0.7,0.0,0.0,0.0,2.0,5.9
