Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Bud Acton,1968,SF,26.0,SDR,23.0,0.0,8.5,1.3,3.2,0.392,0.0,0.0,0.0,1.3,3.2,0.392,0.392,0.8,1.3,0.655,0.0,0.0,2.0,0.5,0.0,0.0,0.0,1.5,3.3
Henry Akin,1968,C,23.0,SEA,36.0,0.0,7.2,1.3,3.8,0.336,0.0,0.0,0.0,1.3,3.8,0.336,0.336,0.6,0.9,0.645,0.0,0.0,1.6,0.4,0.0,0.0,0.0,1.3,3.1
Cliff Anderson,1968,SG,23.0,LAL,18.0,0.0,5.2,0.4,1.6,0.241,0.0,0.0,0.0,0.4,1.6,0.241,0.241,0.7,1.6,0.429,0.0,0.0,0.6,0.9,0.0,0.0,0.0,1.0,1.4
Al Attles*,1968,PG,31.0,SFW,67.0,0.0,29.7,3.8,8.1,0.467,0.0,0.0,0.0,3.8,8.1,0.467,0.467,2.2,3.2,0.694,0.0,0.0,4.1,5.8,0.0,0.0,0.0,4.2,9.8
Jim Barnes,1968,PF,26.0,TOT,79.0,0.0,18.0,2.8,6.3,0.443,0.0,0.0,0.0,2.8,6.3,0.443,0.443,1.7,2.4,0.696,0.0,0.0,5.3,0.7,0.0,0.0,0.0,3.3,7.3
Jim Barnes,1968,PF,26.0,LAL,42.0,0.0,17.0,2.4,5.6,0.43,0.0,0.0,0.0,2.4,5.6,0.43,0.43,1.4,2.1,0.67,0.0,0.0,5.0,0.6,0.0,0.0,0.0,3.2,6.2
Jim Barnes,1968,PF,26.0,CHI,37.0,0.0,19.2,3.2,7.1,0.455,0.0,0.0,0.0,3.2,7.1,0.455,0.455,2.0,2.8,0.718,0.0,0.0,5.5,0.8,0.0,0.0,0.0,3.5,8.5
Dick Barnett,1968,SG,31.0,NYK,81.0,0.0,30.7,6.9,14.3,0.482,0.0,0.0,0.0,6.9,14.3,0.482,0.482,4.2,5.4,0.78,0.0,0.0,2.9,3.0,0.0,0.0,0.0,2.7,18.0
Jim Barnett,1968,SG,23.0,SDR,47.0,0.0,22.7,3.8,9.7,0.393,0.0,0.0,0.0,3.8,9.7,0.393,0.393,1.8,2.5,0.712,0.0,0.0,3.3,2.9,0.0,0.0,0.0,2.1,9.4
John Barnhill,1968,PG,29.0,SDR,75.0,0.0,25.1,3.9,9.3,0.421,0.0,0.0,0.0,3.9,9.3,0.421,0.421,2.1,3.1,0.658,0.0,0.0,2.3,3.5,0.0,0.0,0.0,1.9,9.9
Elgin Baylor*,1968,SF,33.0,LAL,77.0,0.0,39.3,9.8,22.2,0.443,0.0,0.0,0.0,9.8,22.2,0.443,0.443,6.3,8.1,0.786,0.0,0.0,12.2,4.6,0.0,0.0,0.0,3.0,26.0
Zelmo Beaty*,1968,C,28.0,STL,82.0,0.0,37.4,7.8,16.0,0.488,0.0,0.0,0.0,7.8,16.0,0.488,0.488,5.5,7.0,0.794,0.0,0.0,11.7,2.1,0.0,0.0,0.0,3.6,21.1
Walt Bellamy*,1968,C,28.0,NYK,82.0,0.0,32.9,6.2,11.5,0.541,0.0,0.0,0.0,6.2,11.5,0.541,0.541,4.3,6.5,0.662,0.0,0.0,11.7,2.0,0.0,0.0,0.0,3.2,16.7
Dave Bing*,1968,PG,24.0,DET,79.0,0.0,40.6,10.6,24.0,0.441,0.0,0.0,0.0,10.6,24.0,0.441,0.441,6.0,8.5,0.707,0.0,0.0,4.7,6.4,0.0,0.0,0.0,3.2,27.1
John Block,1968,C,23.0,SDR,52.0,0.0,34.7,7.0,16.6,0.423,0.0,0.0,0.0,7.0,16.6,0.423,0.423,6.1,7.6,0.802,0.0,0.0,11.0,1.4,0.0,0.0,0.0,3.6,20.2
Bob Boozer,1968,PF,30.0,CHI,77.0,0.0,38.8,8.1,16.4,0.492,0.0,0.0,0.0,8.1,16.4,0.492,0.492,5.3,6.9,0.768,0.0,0.0,9.8,1.6,0.0,0.0,0.0,3.0,21.5
Nate Bowman,1968,C,24.0,NYK,42.0,0.0,6.5,1.2,3.2,0.388,0.0,0.0,0.0,1.2,3.2,0.388,0.388,0.2,0.4,0.667,0.0,0.0,2.7,0.5,0.0,0.0,0.0,1.6,2.7
Bill Bradley*,1968,SF,24.0,NYK,45.0,0.0,19.4,3.2,7.6,0.416,0.0,0.0,0.0,3.2,7.6,0.416,0.416,1.7,2.3,0.731,0.0,0.0,2.5,3.0,0.0,0.0,0.0,3.1,8.0
Bill Bridges,1968,PF,28.0,STL,82.0,0.0,39.0,5.7,12.3,0.462,0.0,0.0,0.0,5.7,12.3,0.462,0.462,4.2,5.9,0.717,0.0,0.0,13.4,3.1,0.0,0.0,0.0,4.5,15.6
Tyrone Britt,1968,SG,23.0,SDR,11.0,0.0,7.6,1.2,3.1,0.382,0.0,0.0,0.0,1.2,3.1,0.382,0.382,0.2,0.3,0.667,0.0,0.0,1.4,1.1,0.0,0.0,0.0,0.9,2.5
Em Bryant,1968,PG,29.0,NYK,77.0,0.0,12.6,1.5,3.8,0.385,0.0,0.0,0.0,1.5,3.8,0.385,0.385,0.8,1.1,0.686,0.0,0.0,1.7,1.7,0.0,0.0,0.0,2.2,3.7
