Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jay Arnette,1966,G,27.0,CIN,3.0,0.0,4.7,0.3,2.0,0.167,0.0,0.0,0.0,0.3,2.0,0.167,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
Al Attles*,1966,PG,29.0,SFW,79.0,0.0,26.0,4.6,9.2,0.503,0.0,0.0,0.0,4.6,9.2,0.503,0.503,1.9,3.2,0.611,0.0,0.0,4.1,2.8,0.0,0.0,0.0,3.4,11.2
Jim Barnes,1966,PF,24.0,TOT,73.0,0.0,30.0,4.8,11.2,0.425,0.0,0.0,0.0,4.8,11.2,0.425,0.425,2.9,4.2,0.684,0.0,0.0,10.3,1.3,0.0,0.0,0.0,3.9,12.4
Jim Barnes,1966,PF,24.0,NYK,7.0,0.0,37.6,5.7,12.9,0.444,0.0,0.0,0.0,5.7,12.9,0.444,0.444,4.3,6.0,0.714,0.0,0.0,10.3,1.3,0.0,0.0,0.0,4.7,15.7
Jim Barnes,1966,PF,24.0,BAL,66.0,0.0,29.2,4.7,11.0,0.423,0.0,0.0,0.0,4.7,11.0,0.423,0.423,2.8,4.1,0.679,0.0,0.0,10.3,1.3,0.0,0.0,0.0,3.8,12.1
Dick Barnett,1966,SG,29.0,NYK,75.0,0.0,34.5,8.4,17.9,0.469,0.0,0.0,0.0,8.4,17.9,0.469,0.469,6.2,8.1,0.772,0.0,0.0,4.1,3.5,0.0,0.0,0.0,3.1,23.1
John Barnhill,1966,PG,27.0,TOT,76.0,0.0,21.3,3.2,8.0,0.401,0.0,0.0,0.0,3.2,8.0,0.401,0.401,1.5,2.4,0.614,0.0,0.0,2.7,2.6,0.0,0.0,0.0,1.8,7.9
John Barnhill,1966,PG,27.0,STL,31.0,0.0,22.3,3.4,7.8,0.428,0.0,0.0,0.0,3.4,7.8,0.428,0.428,1.7,2.8,0.628,0.0,0.0,2.9,2.7,0.0,0.0,0.0,1.9,8.5
John Barnhill,1966,PG,27.0,DET,45.0,0.0,20.6,3.1,8.1,0.383,0.0,0.0,0.0,3.1,8.1,0.383,0.383,1.3,2.2,0.602,0.0,0.0,2.5,2.5,0.0,0.0,0.0,1.7,7.5
Rick Barry*,1966,SF,21.0,SFW,80.0,0.0,37.4,9.3,21.2,0.439,0.0,0.0,0.0,9.3,21.2,0.439,0.439,7.1,8.3,0.862,0.0,0.0,10.6,2.2,0.0,0.0,0.0,3.7,25.7
